ID;Title;Subtitle;Abstract/Description;Authors;Corporate authors;Publishers;Data provider;Publication date;Languages;Related concepts;Themes;Geographical focus;Resource types;Link to the original website;Link to the publication;Thumbnail;License;Copyright details;Pages;Potential List;Internal ID;
"CEPAL:11362/35848";"Origen y evolución de las formas asociativas campesinas de producción y trabajo en Colombia";"";"Analiza los distintos sistemas productivos que coexisten en el sector rural en Colombia, e intenta determinar la importancia de las formas asociativas campesinas de produccion y trabajo, y presentar sus caracteristicas principales.";"González, Manuel Guillermo";"Economic Commission for Latin America and the Caribbean";"Economic Commission for Latin America and the Caribbean";"Economic Commission for Latin America and the Caribbean";"1987-11-11";"es";"agrarian reform;land tenure;rural development";"Indigenous & Community Land Rights;Socio-Economic & Institutional Context";"COL";"Reports & Research";"http://hdl.handle.net/11362/35848";"http://repositorio.cepal.org/bitstream/11362/35848/1/S8700066_es.pdf";"http://repositorio.cepal.org/bitstream/11362/35848/5/S8700066_es.pdf.jpg";"";"";"79";"CAMPESINADO;COOPERATIVAS AGRICOLAS;DESARROLLO RURAL;REFORMA AGRARIA;TENENCIA DE LA TIERRA;AGRARIAN REFORM;AGRICULTURAL COOPERATIVES;LAND TENURE;PEASANTRY;RURAL DEVELOPMENT";""
"CEPAL:11362/36631";"Innovación y competitividad urbana: hacia la reingeniería del gobierno local";"Primeras Jornadas de Planificación Económica y Social";"El propósito de este documento es hacer una reflexión de la planeación urbana y su
pertinencia hacia la innovación y la competitividad en las ciudades, que permita reorientar el objeto de
estudio y recuperar la innovación, competitividad y la responsabilidad social como elementos
centrales de la administración urbana desde el gobierno local; a partir de esta reflexión se identifican
áreas de oportunidad para redireccionar la planeación urbana, hacia una administración de la
competitividad urbana, mediante la innovación.";"Alva Fuentes, Benjamín
Modesto López, Cuauhtémoc";"";"Economic Commission for Latin America and the Caribbean";"Economic Commission for Latin America and the Caribbean";"2014-03-31";"es";"urban planning";"Urban Tenure";"MEX";"Reports & Research";"http://hdl.handle.net/11362/36631";"http://repositorio.cepal.org/bitstream/11362/36631/1/S2014112_es.pdf";"http://repositorio.cepal.org/bitstream/11362/36631/5/S2014112_es.pdf.jpg";"";"CC";"20";"CIUDADES;PLANIFICACION URBANA;COMPETITIVIDAD;INNOVACIONES;GOBIERNO LOCAL;CITIES;URBAN PLANNING;COMPETITIVENESS;INNOVATIONS;LOCAL GOVERNMENT";""
"CEPAL:11362/36810";"REDD+ en América Latina. Estado actual de las estrategias de reducción de emisiones por deforestación y degradación forestal";"Proyecto REDD+ (GER/12/001)";"Uno de los temas de negociación en la Convención Marco de Naciones Unidas sobre Cambio Climático (CMNUCC) que ha atraído una atención preferente de los países de América Latina es el que dice relación con la instalación de un mecanismo, dentro de este convenio internacional, que pudiera movilizar recursos financieros para hacer frente a los procesos de deforestación y degradación que ocurren en los bosques del mundo, particularmente en las naciones en desarrollo, incluyendo actividades de conservación y/o el aumento del stock de carbono de la masa forestal.
Y hay importantes razones para justificar esta actitud. De acuerdo a lo informado por FAO en su último reporte sobre la situación de los bosques del mundo (FRA 2010), la región Latinoamericana y el Caribe (LAC), junto con Europa, son las regiones donde se encuentran las mayores formaciones forestales del mundo (25% en cada caso).
La cobertura forestal en América Latina y el Caribe constituye alrededor del 45% de su territorio, pero posee una de las mayores tasas de deforestación anual en el mundo, sólo superada por África; y como resultado de ello se estima que la pérdida de biomasa forestal en los últimos 20 años es del orden del 7,85%.
En este trabajo se presenta en forma sucinta la evolución del tratamiento del tema forestal en el marco de la Convención Marco de Naciones Unidas sobre Cambio Climático (CMNUCC), tema que es responsable al menos de un 20% del aumento progresivo de la concentración de gases de efecto invernadero en la atmósfera y su consecuente impacto en el acelerado cambio del sistema climático del planeta que se observa en la actualidad.";"Sanhueza, José Eduardo
Antonissen, Mariana";"Deutsche Gesellschaft für Internationale Zusammenarbeit (GIZ) GmbH";"Economic Commission for Latin America and the Caribbean";"Economic Commission for Latin America and the Caribbean";"2014-06-30";"es";"climate change;deforestation";"Forest Landscape Restoration;Forest Tenure;Land, Climate Change & Environment";"005;013";"Reports & Research";"http://hdl.handle.net/11362/36810";"http://repositorio.cepal.org/bitstream/11362/36810/1/S2014280_es.pdf";"http://repositorio.cepal.org/bitstream/11362/36810/5/S2014280_es.pdf.jpg";"";"";"70";"CAMBIO CLIMATICO;GAS DE EFECTO INVERNADERO;BOSQUES;DEFORESTACION;PROTECCION AMBIENTAL;POLITICA AMBIENTAL;DESARROLLO DE LOS RECURSOS NATURALES;CLIMATE CHANGE;GREENHOUSE GASES;FORESTS;DEFORESTATION;ENVIRONMENTAL PROTECTION;ENVIRONMENTAL POLICY;NATURAL RESOURCES DEVELOPMENT";""
"CEPAL:11362/37074";"El cambio climático y las áreas urbanas de América Latina: a manera de introducción";"Respuestas urbanas al cambio climático en América Latina. LC/W.563, 2013. p. 9-24";"";"Sánchez Rodríguez, Roberto";"";"";"Economic Commission for Latin America and the Caribbean";"2013-12-31";"es";"climate change;urban areas;urban planning";"Land, Climate Change & Environment;Urban Tenure";"005;013";"Reports & Research";"http://hdl.handle.net/11362/37074";"http://repositorio.cepal.org/bitstream/11362/37074/1/S2013813_es.pdf";"http://repositorio.cepal.org/bitstream/11362/37074/3/S2013813_es.pdf.jpg";"";"";"";"CAMBIO CLIMATICO;ZONAS URBANAS;PLANIFICACION URBANA;DESARROLLO LOCAL;CLIMATE CHANGE;URBAN AREAS;URBAN PLANNING;LOCAL DEVELOPMENT";""
"CEPAL:11362/37700";"Are we building competitive and liveable cities?: Guidelines for developing eco-efficient and socially inclusive infrastructure";"";"This guideline jointly published by The UN Economic and Social Commission for Asia and the Pacific (ESCAP), the UN Economic Commission for Latin America and the Caribbean (ECLAC), and the UN Human Settlements Programme (UN-HABITAT), in partnership with the Urban Design Lab of the Earth Institute, Columbia University, provides practical tools for city planners and decision makers to reform urban planning and infrastructure design according to the principles of eco-efficiency and social inclusiveness. It includes case studies from the Republic of Korea, the Philippines, Japan and Sri Lanka.";"";"Economic Commission for Latin America and the Caribbean;Economic Commission for Latin America and the Caribbean;The Earth Institute;United Nations Human Settlements Programme";"United Nations Economic and Social Commission for Asia and the Pacific";"Economic Commission for Latin America and the Caribbean";"2011-12-31";"en";"urban planning;urbanization";"Urban Tenure";"CHL;COL;JPN;KOR;LKA;PHL;SGP;TJK";"Institutional & promotional materials";"http://hdl.handle.net/11362/37700";"http://repositorio.cepal.org/bitstream/11362/37700/1/ESCAPGuidelines_en.pdf";"http://repositorio.cepal.org/bitstream/11362/37700/3/ESCAPGuidelines_en.pdf.jpg";"";"";"125";"URBANIZACION;ASENTAMIENTOS URBANOS;CIUDADES;GESTION AMBIENTAL;BIENESTAR SOCIAL;INFRAESTRUCTURA FISICA;PLANIFICACION URBANA;URBANIZATION;URBAN SETTLEMENTS;CITIES;ENVIRONMENTAL MANAGEMENT;SOCIAL WELFARE;PHYSICAL INFRASTRUCTURE;URBAN PLANNING";""
"CEPAL:11362/39827";"¿Quién cuida en la ciudad? Oportunidades y propuestas: la comuna de Santiago de Chile";"Proyecto ""Desarrollo Urbano, Autonomía Económica de las Mujeres y Políticas de Cuidados"" (1545AK), fascículo A/68/6 (Sect. 35)";"El presente estudio pretende contribuir al debate sobre políticas de cuidados enfocando la mirada en las ciudades latinoamericanas, en esta ocasión específicamente en la Comuna de Santiago de Chile. A partir del diagnóstico cuantitativo de la situación socioeconómica de las y los habitantes de la Comuna de Santiago, y del análisis de las competencias de la administración local en términos de oferta de servicios de cuidado para niños y niñas, personas adultas mayores y personas con alguna discapacidad, se proporcionan recomendaciones para la planificación, la formulación e implementación de políticas urbanas a corto y mediano plazo.";"Segovia, Olga";"United Nations Development Programme";"Economic Commission for Latin America and the Caribbean";"Economic Commission for Latin America and the Caribbean";"2016-01-31";"es";"urban areas;urban planning;women";"Land & Gender;Land Stakeholders & Institutions;Socio-Economic & Institutional Context;Urban Tenure";"CHL";"Institutional & promotional materials";"http://hdl.handle.net/11362/39827";"http://repositorio.cepal.org/bitstream/11362/39827/1/S1501271_es.pdf";"http://repositorio.cepal.org/bitstream/11362/39827/3/S1501271_es.pdf.jpg";"";"";"96";"BIENESTAR SOCIAL;POLITICA SOCIAL;MUJERES;CUIDADORES;ADELANTO DE LA MUJER;EMPLEO DE LA MUJER;OFERTA Y DEMANDA;ZONAS URBANAS;PLANIFICACION URBANA;INCORPORACION DE LA PERSPECTIVA DE GENERO;SOCIAL WELFARE;SOCIAL POLICY;WOMEN;CAREGIVERS;WOMEN'S ADVANCEMENT;WOMEN'S EMPLOYMENT;SUPPLY AND DEMAND;URBAN AREAS;URBAN PLANNING;GENDER MAINSTREAMING";""
"CEPAL:11362/3974";"Desigualdades territoriales y exclusión social del pueblo mapuche en Chile: situación en la comuna de Ercilla desde un enfoque de derechos";"";"El documento representa el esfuerzo conjunto de la Comisión Económica para América Latina y el Caribe (CEPAL) y la Alianza Territorial Mapuche (ATM) destinado a trazar un panorama sociodemográfico y socioambiental de la población mapuche de la comuna de Ercilla. Constituye asimismo un aporte metodológico al seguimiento de los derechos de los pueblos indígenas consagrados en los instrumentos internacionales y ratificados por el Estado de Chile.";"";"Alianza Territorial Mapuche;Alianza Territorial Mapuche;Economic Commission for Latin America and the Caribbean";"Economic Commission for Latin America and the Caribbean";"Economic Commission for Latin America and the Caribbean";"2012-10-31";"es";"indigenous peoples;land rights;land tenure";"Indigenous & Community Land Rights";"CHL";"Reports & Research";"http://hdl.handle.net/11362/3974";"http://repositorio.cepal.org/bitstream/11362/3974/2/S2012837_es.pdf";"http://repositorio.cepal.org/bitstream/11362/3974/4/S2012837_es.pdf.jpg";"";"";"161";"PUEBLOS INDIGENAS;DERECHOS A LA TIERRA;DERECHOS ECONOMICOS, SOCIALES Y CULTURALES;TENENCIA DE LA TIERRA;DERECHO A LA EDUCACION;DERECHO A LA SALUD;INDIGENOUS PEOPLES;ECONOMIC, SOCIAL AND CULTURAL RIGHTS;RIGHT TO EDUCATION;LAND RIGHTS;RIGHT TO HEALTH;LAND TENURE";""
"CEPAL:11362/40184";"¿Quién cuida en la ciudad?: oportunidades y propuestas en Montevideo (Uruguay)";"Proyecto ""Desarrollo Urbano, Autonomía Económica de las Mujeres y Políticas de Cuidados"" (1545AK)";"El presente estudio pretende contribuir al debate sobre políticas de cuidados enfocando la mirada en las ciudades latinoamericanas, en esta ocasión específicamente en Montevideo. A partir del diagnóstico cuantitativo de la situación socioeconómica de las y los habitantes de Montevideo, y del análisis de las competencias de la administración local en términos de oferta de servicios de cuidado para niños y niñas, personas adultas mayores y personas con alguna discapacidad, se proporcionan recomendaciones para la planificación, la formulación e implementación de políticas urbanas a corto y mediano plazo.";"Batthyány, Karina";"United Nations Development Programme";"Economic Commission for Latin America and the Caribbean";"Economic Commission for Latin America and the Caribbean";"2016-06-30";"es";"urban areas;urban planning;women";"Land & Gender;Land Stakeholders & Institutions;Socio-Economic & Institutional Context;Urban Tenure";"URY";"Institutional & promotional materials";"http://hdl.handle.net/11362/40184";"http://repositorio.cepal.org/bitstream/11362/40184/1/S1600418_es.pdf";"http://repositorio.cepal.org/bitstream/11362/40184/3/S1600418_es.pdf.jpg";"";"";"92";"BIENESTAR SOCIAL;POLITICA SOCIAL;MUJERES;INGRESOS;EMPLEO DE LA MUJER;CUIDADORES;ZONAS URBANAS;DESARROLLO URBANO;INCORPORACION DE LA PERSPECTIVA DE GENERO;PLANIFICACION URBANA;SOCIAL WELFARE;SOCIAL POLICY;WOMEN;INCOME;WOMEN'S EMPLOYMENT;CAREGIVERS;URBAN AREAS;URBAN DEVELOPMENT;GENDER MAINSTREAMING;URBAN PLANNING";""
"CEPAL:11362/40265";"Segregación socioespacial en ciudades mineras: el caso de Antofagasta, Chile";"Notas de Población";"La actividad minera ha impulsado la economía local en naciones desarrolladas y en vías de desarrollo, especialmente en el Cono Sur de América Latina, por atraer capital externo y nuevos actores a las zonas donde se concentra la extracción. Sin embargo, este proceso, particularmente en esta región, ha promovido modalidades de
desarrollo desigual que afectan tanto a las zonas urbanas como a las rurales, producen transformaciones socioespaciales, y crean barreras físicas y sociales. El presente artículo forma parte de una serie de estudios sobre desarrollo urbano en zonas mineras realizados en Australia y en Chile, en este último caso en la ciudad de
Antofagasta, en el norte del país. Su propósito es ampliar el conocimiento sobre la segregación socioespacial, específicamente de diversas dimensiones del desarrollo urbano (espacial, institucional, socioeconómica), mediante la aplicación de enfoques teóricos y analíticos que permiten abordar el tema en forma integral.";"Thodes Miranda, Emilio";"";"";"Economic Commission for Latin America and the Caribbean";"2016-06-30";"es";"mining;urban planning";"Urban Tenure";"CHL";"Journal Articles & Books";"http://hdl.handle.net/11362/40265";"http://repositorio.cepal.org/bitstream/11362/40265/1/08_Thodes_102A.pdf";"http://repositorio.cepal.org/bitstream/11362/40265/3/08_Thodes_102A.pdf.jpg";"";"";"";"MINERIA;DESARROLLO URBANO;ASPECTOS SOCIALES;AISLAMIENTO SOCIAL;PLANIFICACION URBANA;VIVIENDA;MINING;URBAN DEVELOPMENT;SOCIAL ASPECTS;SOCIAL ISOLATION;URBAN PLANNING;HOUSING";""
"CEPAL:11362/40482";"¿Quién cuida en la ciudad?: oportunidades y propuestas en la Ciudad de México";"Proyecto ""Desarrollo Urbano, Autonomía Económica de las Mujeres y Políticas de Cuidados"" (1545AK), fascículo A/68/6 (Sect. 35)";"Las demandas de cuidado y de autonomía económica de las mujeres plantean un particular desafío para las políticas locales, de vivienda, planificación, infraestructura, transporte, actividad económica,
seguridad y espacio público, participación y toma de decisiones, entre otras. Es decir presentan un reto de gran magnitud para el desarrollo urbano.
El presente estudio pretende contribuir al debate sobre políticas de cuidados enfocando la mirada en las ciudades latinoamericanas, en esta ocasión específicamente en la Ciudad de México. A partir del diagnóstico cuantitativo de la situación socioeconómica de las y los habitantes de la Ciudad de México, y del análisis de las competencias de la administración local en términos de oferta de servicios de cuidado para niños y niñas,
personas adultas mayores y personas con alguna discapacidad, se proporcionan recomendaciones para la planificación, la formulación e implementación de políticas urbanas a corto y mediano plazo.
Este estudio forma parte del proyecto regional “Desarrollo urbano, autonomía económica de las mujeres y políticas de cuidado”, que desarrolla la División de Asuntos de Género de la CEPAL con el financiamiento de la Cuenta de las Naciones Unidas para el Desarrollo. El principal objetivo de esta iniciativa, que involucra a seis países y ciudades de la región, es contribuir al conocimiento y capacidad técnica, así como al diálogo político de los gobiernos locales para dar una respuesta eficiente y de calidad a las necesidades de los grupos poblacionales con dependencia, las personas proveedoras de cuidado y la autonomía económica de las mujeres.";"Pérez Fragoso, Lucía";"United Nations Development Programme";"Economic Commission for Latin America and the Caribbean";"Economic Commission for Latin America and the Caribbean";"2016-08-31";"es";"urban areas;urban planning;women";"Land & Gender;Land Stakeholders & Institutions;Socio-Economic & Institutional Context;Urban Tenure";"MEX";"Institutional & promotional materials";"http://hdl.handle.net/11362/40482";"http://repositorio.cepal.org/bitstream/11362/40482/1/S1600726_es.pdf";"http://repositorio.cepal.org/bitstream/11362/40482/5/S1600726_es.pdf.jpg";"";"";"73";"BIENESTAR SOCIAL;POLITICA SOCIAL;MUJERES;ZONAS URBANAS;CUIDADORES;ADELANTO DE LA MUJER;EMPLEO DE LA MUJER;PLANIFICACION URBANA;SOCIAL WELFARE;SOCIAL POLICY;WOMEN;URBAN AREAS;CAREGIVERS;WOMEN'S ADVANCEMENT;WOMEN'S EMPLOYMENT;URBAN PLANNING";""
"CEPAL:11362/40656";"América Latina y el Caribe: desafíos, dilemas y compromisos de una agenda urbana común";"Foro de Ministros y Autoridades Máximas de la Vivienda y el Urbanismo de América Latina y el Caribe (MINURVI)";"Este documento fue elaborado por el Foro de Ministros y Autoridades Máximas de la Vivienda y el Urbanismo de América Latina y el Caribe (MINURVI), con la colaboración de la Unidad de Asentamientos Humanos de la División de Desarrollo Sostenible y Asentamientos Humanos de la Comisión Económica para América Latina y el Caribe (CEPAL) y de la Oficina Regional para América Latina y el Caribe del Programa de Naciones Unidas para los Asentamientos Humanos (ONU-Hábitat/ORPALC). Además, contó con el aporte y las contribuciones de la Cooperación Regional Francesa para América del Sur. 
El propósito de este documento es proveer de insumos para la Tercera Conferencia de las Naciones Unidas sobre la Vivienda y el Desarrollo Urbano Sostenible (Hábitat III), que se celebrará en Quito en octubre de 2016, y ofrecer aportes para el diseño y la implementación del plan de acción regional sobre desarrollo urbano sostenible para América Latina y el Caribe.
El documento tiene tres objetivos principales: en primer lugar, describir y analizar a grandes rasgos los procesos y tendencias urbanas predominantes en América Latina y el Caribe durante los últimos veinte años. En segundo lugar, identificar los principales desafíos y dilemas a los que se enfrenta la región, destacando la dimensión urbana de estos. El tercer objetivo es trazar lineamientos y esbozar respuestas a estos desafíos y dilemas en materia de política pública urbana. De este modo, el documento busca facilitar la discusión entre las autoridades de los países representados en MINURVI a fin de establecer un marco común de diálogo acerca de una Nueva Agenda Urbana para América Latina y el Caribe, así como además, para lograr los acuerdos sobre los principios que guiarán esta agenda.";"";"Economic Commission for Latin America and the Caribbean;Minurvi;United Nations Human Settlements Programme";"Economic Commission for Latin America and the Caribbean";"Economic Commission for Latin America and the Caribbean";"2016-10-31";"es";"human settlements;sustainable development;urban planning";"Socio-Economic & Institutional Context;Urban Tenure";"419";"Institutional & promotional materials";"http://hdl.handle.net/11362/40656";"http://repositorio.cepal.org/bitstream/11362/40656/1/S1600986_es.pdf";"http://repositorio.cepal.org/bitstream/11362/40656/3/S1600986_es.pdf.jpg";"";"";"62";"CIUDADES;ASENTAMIENTOS HUMANOS;DESARROLLO URBANO;PLANIFICACION URBANA;DESARROLLO SOSTENIBLE;ASPECTOS ECONOMICOS;ASPECTOS AMBIENTALES;ASPECTOS SOCIALES;PROGRAMAS DE ACCION;AGENDA 2030 PARA EL DESARROLLO SOSTENIBLE;CITIES;HUMAN SETTLEMENTS;URBAN DEVELOPMENT;URBAN PLANNING;SUSTAINABLE DEVELOPMENT;ECONOMIC ASPECTS;ENVIRONMENTAL ASPECTS;SOCIAL ASPECTS;PROGRAMMES OF ACTION;2030 AGENDA FOR SUSTAINABLE DEVELOPMENT";""
"CEPAL:11362/40657";"Latin America and the Caribbean: Challenges, dilemmas and commitments of a common urban agenda. Executive summary";"Foro de Ministros y Autoridades Máximas de la Vivienda y el Urbanismo de América Latina y el Caribe (MINURVI)";"This document was prepared by the Forum of Ministers and High Authorities of Housing and Urban Development of Latin America and the Caribbean (MINURVI), with the collaboration of the Human Settlements Unit of the Sustainable Development and Human Settlements Division of the Economic Commission for Latin America and the Caribbean (ECLAC), the Regional Office for Latin America and the Caribbean of the United Nations Human Settlements Programme (UNHabitat/ ROLAC) and support from French cooperation.The aim of this document is to provide inputs to the preparatory activities being carried out in the region during the process of the Third United Nations Conference on Housing and Sustainable Urban Development (Habitat III), which will take place in Quito in October 2016.
The document sets out three principal goals:(1) to describe and analyze the processes and predominant urban trends in Latin America and the Caribbean in the last twenty years; (2) To identify the main challenges and dilemmas faced by the region, emphasizing their urban dimension; (3)to establish guidelines and outline responses to these challenges and dilemmas in urban public policy through a Regional Action Plan that is in accordance with the New Urban Agenda.";"";"Economic Commission for Latin America and the Caribbean";"Economic Commission for Latin America and the Caribbean";"Economic Commission for Latin America and the Caribbean";"2016-10-31";"en";"human settlements;sustainable development;urban planning";"Socio-Economic & Institutional Context;Urban Tenure";"419";"Institutional & promotional materials";"http://hdl.handle.net/11362/40657";"http://repositorio.cepal.org/bitstream/11362/40657/4/S1600985_en.pdf";"http://repositorio.cepal.org/bitstream/11362/40657/3/S1600985_en.pdf.jpg";"";"";"30";"CIUDADES;ASENTAMIENTOS HUMANOS;DESARROLLO URBANO;PLANIFICACION URBANA;DESARROLLO SOSTENIBLE;ASPECTOS ECONOMICOS;ASPECTOS AMBIENTALES;ASPECTOS SOCIALES;PROGRAMAS DE ACCION;AGENDA 2030 PARA EL DESARROLLO SOSTENIBLE;CITIES;HUMAN SETTLEMENTS;URBAN DEVELOPMENT;URBAN PLANNING;SUSTAINABLE DEVELOPMENT;ECONOMIC ASPECTS;ENVIRONMENTAL ASPECTS;SOCIAL ASPECTS;PROGRAMMES OF ACTION;2030 AGENDA FOR SUSTAINABLE DEVELOPMENT";""
"CEPAL:11362/41041";"Vulnerabilidad y adaptación de las ciudades de América Latina al cambio climático";"Programa EUROCLIMA Cambio Climático, Componente Socioeconómico (CEC/10/001)";"El objetivo de este estudio es realizar una revisión teórica y empírica de los procesos de mitigación y adaptación al cambio climático en áreas urbanas enfocándose en América Latina. De acuerdo con los resultados recientes de la Conferencia de las Partes (COP 21, por sus siglas en inglés) en París, se espera que muchas ciudades en América Latina y de otras partes del mundo preparen planes de acción climática. Sin embargo, de acuerdo con la con la revisión realizada, no existen muchas ciudades en la región que tengan planes consistentes con un fundamento técnico solido. La revisión abarca 12 planes de 11 ciudades y regiones metropolitanas, incluyendo 2 planes para Bogotá y su Región Metropolitana, São Paulo, Ciudad de México, Buenos Aires, Río de Janeiro, Lima, Santiago de Chile, Belo Horizonte, Montevideo, Quito y Cartagena.";"Margulis, Sergio";"Deutsche Gesellschaft für Internationale Zusammenarbeit (GIZ) GmbH";"Economic Commission for Latin America and the Caribbean";"Economic Commission for Latin America and the Caribbean";"2016-12-31";"es";"climate change;sustainable development;urban planning";"Land, Climate Change & Environment;Socio-Economic & Institutional Context;Urban Tenure";"005;013";"Reports & Research";"http://hdl.handle.net/11362/41041";"http://repositorio.cepal.org/bitstream/11362/41041/1/S1700017_es.pdf";"http://repositorio.cepal.org/bitstream/11362/41041/3/S1700017_es.pdf.jpg";"";"";"82";"CAMBIO CLIMATICO;CIUDADES;DESARROLLO SOSTENIBLE;PLANIFICACION URBANA;CLIMATE CHANGE;CITIES;SUSTAINABLE DEVELOPMENT;URBAN PLANNING";""
"CEPAL:11362/41420";"El impuesto a las ganancias de capital";"";"";"";"Economic Commission for Latin America and the Caribbean;Government of Costa Rica";"Economic Commission for Latin America and the Caribbean";"Economic Commission for Latin America and the Caribbean";"1976-11-30";"es";"land economics";"Socio-Economic & Institutional Context";"005;013";"Reports & Research";"http://hdl.handle.net/11362/41420";"http://repositorio.cepal.org/bitstream/11362/41420/1/CEPALMEX76CRICA3_es.pdf";"http://repositorio.cepal.org/bitstream/11362/41420/3/CEPALMEX76CRICA3_es.pdf.jpg";"";"";"14";"CAPITAL;ECONOMIA DE LA TIERRA;IMPUESTOS LOCALES;CAPITAL;LAND ECONOMICS;LOCAL TAXATION";""
"CEPAL:11362/41954";"Notas de Población Vol. 44 N° 104";"";"En esta edición se tratan diversos temas afines al campo de los estudios de población, que siguen el enfoque multidisciplinario y ratifican la inclusión de la perspectiva regional de esta publicación. Se cuenta con el valioso aporte de reconocidos especialistas y sus investigaciones originales enfocadas a distintos países: Argentina, Bolivia (Estado Plurinacional de), Brasil, Ecuador, México y Uruguay. Además, se incluye un artículo sobre la presencia de latinoamericanos y caribeños en España y dos trabajos más cuyo universo de estudio es América Latina y el Caribe.";"";"";"Economic Commission for Latin America and the Caribbean";"Economic Commission for Latin America and the Caribbean";"2017-06-30";"es";"households;indigenous peoples;land tenure";"Indigenous & Community Land Rights";"419";"Journal Articles & Books";"http://hdl.handle.net/11362/41954";"http://repositorio.cepal.org/bitstream/11362/41954/7/S1700164_es.pdf";"http://repositorio.cepal.org/bitstream/11362/41954/3/S1700164_es.pdf.jpg";"";"";"268";"MORTALIDAD;ESTADISTICAS DE MORTALIDAD;PROMEDIO DE VIDA;MORTALIDAD INFANTIL;SERVICIOS DE SALUD;ADOLESCENTES;DESARROLLO SOCIAL;FECUNDIDAD;DERECHO A LA SALUD;SALUD REPRODUCTIVA;HOGARES;TENENCIA DE LA TIERRA;BIENESTAR SOCIAL;CALIDAD DE LA VIDA;MIGRACION INTERNACIONAL;RECESION ECONOMICA;RELIGION;PUEBLOS INDIGENAS;ESTADISTICAS DEMOGRAFICAS;ESTADISTICAS DE MIGRACION;INDICADORES SOCIALES;DINAMICA DE LA POBLACION;MORTALITY;MORTALITY STATISTICS;LIFE EXPECTANCY;INFANT MORTALITY;HEALTH SERVICES;ADOLESCENTS;SOCIAL DEVELOPMENT;FERTILITY;RIGHT TO HEALTH;REPRODUCTIVE HEALTH;HOUSEHOLDS;LAND TENURE;SOCIAL WELFARE;QUALITY OF LIFE;INTERNATIONAL MIGRATION;ECONOMIC RECESSION;RELIGION;INDIGENOUS PEOPLES;DEMOGRAPHIC STATISTICS;MIGRATION STATISTICS;SOCIAL INDICATORS;POPULATION DYNAMICS";""
"CEPAL:11362/41965";"Ciclos de vida de la propiedad y del hogar, mercados y cambios en el uso y la cobertura de la tierra en la Amazonia brasileña";"Notas de Población";"Las etapas iniciales del asentamiento fronterizo en la Amazonia brasileña se caracterizaron
por la gran intensidad de la afluencia de flujos migratorios, la deforestación y la rotación
de la propiedad. Cuarenta años más tarde, los hogares rurales están más orientados
al mercado y han desarrollado estrategias para adaptarse al ambiente local. A partir
de teorías sobre la demografía de los hogares y de la renta ofertada (bid-rent), en este
trabajo se propone un marco conceptual para los cambios en el uso y la cobertura de
la tierra en las fronteras agrícolas, basado en una relación interactiva entre los ciclos
de vida de la propiedad y del hogar, no obstante la historia del uso de la propiedad. A partir de datos de encuestas longitudinales realizadas en Altamira (Brasil), se halló que
los hogares más antiguos (ciclo de vida del hogar) y las propiedades más cercanas a
los centros urbanos (integración en los mercados) se asocian con mayores niveles de
deforestación, pero no se encontraron pruebas de que la experiencia con el ambiente
agrícola (ciclo de vida en la propiedad) reduzca la presión en el bosque restante.
En el caso del uso de la tierra para fines comerciales, el capital in situ y la distancia
de los mercados dominan los marcadores demográficos, sugiriendo que Altamira se
encuentra en una etapa de desarrollo avanzada.";"Guedes, Gilvan R.
Queiroz, Bernardo L.
Barbieri, Alisson Flávio
VanWey, Leah K.";"";"";"Economic Commission for Latin America and the Caribbean";"2017-06-30";"es";"deforestation;households;land use;rural areas";"Forest Landscape Restoration;Forest Tenure;Land, Climate Change & Environment;Socio-Economic & Institutional Context";"BRA";"Journal Articles & Books";"http://hdl.handle.net/11362/41965";"http://repositorio.cepal.org/bitstream/11362/41965/1/07_Guedes_104A.pdf";"http://repositorio.cepal.org/bitstream/11362/41965/3/07_Guedes_104A.pdf.jpg";"";"";"";"HOGARES;ZONAS RURALES;USO DE LA TIERRA;MERCADOS;BOSQUES;DEFORESTACION;DATOS ESTADISTICOS;HOUSEHOLDS;RURAL AREAS;LAND USE;MARKETS;FORESTS;DEFORESTATION;STATISTICAL DATA";""
