ID;Title;Subtitle;Abstract/Description;Authors;Corporate authors;Publishers;Data provider;Publication date;Languages;Related concepts;Themes;Geographical focus;Resource types;Link to the original website;Link to the publication;Thumbnail;License;Copyright details;Pages;Potential List;Internal ID
uneca:10855/7007;Problèmes de la stabilisation des cours des produits Africoles: (communication du gouvernement de la Côte-d'Ivoire);;Pays d'Afrique tropicale, la Côte d’Ivoire est à vocation essentiellement agricole, et malgré l'essor de sa jeune industrie, son économie externe est encore basée sur l’exportation des grands produits tropicaux: café - cacao - banane - bois - palmistes qui représentent en valeur 94% de son commerce.;;"United Nations Economic Commission for Africa;United Nations Economic and Social Council";United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;1962-07-31;fr;"land markets;farmers;agricultural landscape;farming systems;agriculture";Land & Investments;002;Conference Papers & Reports;https://repository.uneca.org/handle/10855/7007;http://repository.uneca.org/rest/bitstreams/2788/retrieve;http://repository.uneca.org/rest/bitstreams/61398/retrieve;;;14;;
uneca:10855/28609;Considerations sur l'amenagement du territoire en Afrique:  note du secretariat;;;;"Nations Unies. Commission économique pour l'Afrique;United Nations Economic and Social Council";United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;1963-01-31;fr;"urban planning;land policies;land use planning;land governance;urban areas";Urban Tenure;002;;https://repository.uneca.org/handle/10855/28609;;;;;28;;
uneca:10855/38087;L'IPF lance un projet de suivi des progrès dans la mise en oeuvre de la Déclaration de l'UA sur le foncier;;;;Nations Unies. Commission économique pour l'Afrique;United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;2017-03-31;fr;"land policies;land administration";;002;Institutional & Promotional Materials;https://repository.uneca.org/handle/10855/38087;;;;;2;;
uneca:10855/8648;An outline of a model ordinance for Africa;;"The Kenya Registered Land Act was passed in 1963 had to ;take into account and be reconciled with no fewer than five ordinances which already made provision for land, registration in some form or other. In 192 the Registration of Documents Ordinance had introduced registration of deeds in its simplest form, but in 1908 the Land Titles Ordinance (as amended in 1910) established a more sophisticated type of deeds registration which, supported by official survey plans, approached a system of registration of title and this system was adopted for titles granted under the: Crown Lands Ordinance 1915.";Simpson S. M;"United Nations Economic Commission for Africa;United Nations Economic and Social Council";United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;1970-10-31;en;"cadastres;land administration;land registration";;002;Conference Papers & Reports;https://repository.uneca.org/handle/10855/8648;http://repository.uneca.org/rest/bitstreams/23792/retrieve;http://repository.uneca.org/rest/bitstreams/58791/retrieve;;;26;;
uneca:10855/8728;Les lèves cadastraux et les services d'immatriculation des terres en Tanzanie situation actuelle et perspectives: ( Note presentée par le Gouvernement de la République-Unie de Tanzanie);;La plupart des levés cadastraux dans le pays sont établis par la Division des levés et de la cartographie. Les textes législatifs portent création d'un poste de géometre autorise, habilite également à exécuter les levés cadastraux, mais pour le moment il n'y en a pas dans le pays.;;"United Nations Economic Commission for Africa;United Nations Economic and Social Council";United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;1970-11-30;fr;"cadastres;land administration;land registration";;002;Conference Papers & Reports;https://repository.uneca.org/handle/10855/8728;http://repository.uneca.org/rest/bitstreams/27871/retrieve;http://repository.uneca.org/rest/bitstreams/63474/retrieve;;;8;;
uneca:10855/23471;Declaration on land issues and challenges in Africa;;The Heads of States and Government of the African Union in collaboration with UNECA and AfDB, to carry out studies on the establishment of an appropriate institutional framework that can support Member States in their efforts towards reviewing, developing and implementing land policies including mechanisms for progress tracking and reporting, as well as for the establishment of an African Fund for Land Policy.;;United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;2016-12-31;en;"land governance;land policies;land;sustainable development;land use;poverty;land law;urban areas";"Urban Tenure;Socio-Economic & Institutional Context";002;Reports & Research;https://repository.uneca.org/handle/10855/23471;http://repository.uneca.org/rest/bitstreams/79814/retrieve;http://repository.uneca.org/rest/bitstreams/80227/retrieve;;;4;;
uneca:10855/39970;IGAD dialogue ends with Africa being urged to use local solutions for its land challenges;;;;United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;2017-11-30;en;"land policies;land rights;land use;land administration;land";;002;Institutional & Promotional Materials;https://repository.uneca.org/handle/10855/39970;;;;;3;;
uneca:10855/40327;Impacts of and responses to drought in Africa : an overview;;;;United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;1984-02-28;en;"climate change;natural disasters";Land, Climate Change & Environment;002;;https://repository.uneca.org/handle/10855/40327;;;;;19;;
uneca:10855/31634;Experts to validate the communication and advocacy strategy for the land policy initiative;;;;United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;2014-08-31;en;"land policies;land;development agencies;sustainable development;land administration;advocacy";"Land Stakeholders & Institutions;Socio-Economic & Institutional Context";002;Institutional & Promotional Materials;https://repository.uneca.org/handle/10855/31634;;;;;2;;
uneca:10855/21273;Progress report 1989-1992 department of surveys and lands (DSL) Botswana;;The main functions of the Department of Surveys and Lands (DSL) are the recording and supply of land, mapping, survey and remote sensing information. In addition the department provides professional services and advice on these subjects, mainly to other government Departments and aid projects. It also does compulsory acquisition work for parastatal organizations and provides an information and sales service on its products to the public.;;"United Nations Economic Commission for Africa;United Nations Economic and Social Council";United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;1993-02-28;en;"land;land administration";;002;Conference Papers & Reports;https://repository.uneca.org/handle/10855/21273;http://repository.uneca.org/rest/bitstreams/31426/retrieve;http://repository.uneca.org/rest/bitstreams/59540/retrieve;;;7;;
uneca:10855/4990;Rural progress : the role of production cooperatives in africa;;Many countries are today confronted with the challenging tasks of improving the level of living and the productive capacities of their people especially in the spheres of agriculture and food production. While governments are mainly concerned with providing structural support the actual implementation lies with the individuals, who in the final analysis are the farmers and the rural population. In most African countries, where it is crucial to bridge the gap between food supply and overall demand, Increased agricultural production is only possible through improving the skills, technical and overall productivity as well as raising the levels of performance of the small farmers whose own living standards are the first to need improvement. The working documents and country case studies provided the Expert Consultation with an opportunity for serious thought and appraisal of the experiences of various countries of the region as well as a cross fertilization of ideas. In this issue of Rural Progress attempts are.;;United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;1987-12-31;en;"rural development;agricultural and rural legislation;land use planning;rural planning;land ownership";;002;Reports & Research;https://repository.uneca.org/handle/10855/4990;http://repository.uneca.org/rest/bitstreams/76470/retrieve;http://repository.uneca.org/rest/bitstreams/78180/retrieve;;;21;;
uneca:10855/8313;Barriers to access of rural women to land, livestock, other productive assets, extension services and credit in selected African countries;;Women's access to and control of land is an important, even crucial issue because of its relation to and implications for food production and food security in the region. Women in rural Africa often do not own the land they are working. The land generally is registered as belonging to their husbands, who then pass it on to their sons, at least to those who remain in the rural area of origin. Barriers to access to land are one of the major impediments to the full participation of women in rural development Legal reforms have not succeeded in removing these barriers, and agrarian reform programs have often had the effect of further marginalizing women. Increasing rather than diminishing their chances to obtain land. The study endeavors to sensitize and inform about the important problems and issues facing women in Africa which may often go unrecognized. It attempts to bring out the areas which might need to be improved in order to raise the productivity of the region's agricultural and rural areas as a whole, to the benefit of all, both men and women, as well as future generations. Furthermore, it states certain conclusions and recommendations which are felt to be necessary for the alleviation of the problems faced by rural African women in particular and the rural areas as a whole.;;United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;1991-11-30;en;"women;land;land economics;farmers";Land & Gender;002;Journal Articles & Books;https://repository.uneca.org/handle/10855/8313;http://repository.uneca.org/rest/bitstreams/86086/retrieve;http://repository.uneca.org/rest/bitstreams/86190/retrieve;;;39;;
uneca:10855/16843;Les engrais en Afrique de l'Est;;Selon l'enquête de la FAO sur l'Afrique, la région de l'Afrique  de l'est divisée en un certain nombre de sous-régions aux zones délimitées par les différences existant dans 10 régimes des pluies et la température. Ce sont les relations entre ces facteurs climatiques et les ressources en sol et en eau qui déterminent le type de la végétation naturelle et, dans une large mesure, l'utilisation agricole potentielle. Etant donne les différences d'altitudes, la température, comme les précipitations, constitue un facteur climatique d'une grande  importance dans la région orientale qui s'étend depuis les basses terres arides du Cap Guardafui en direction du sud a travers les plateaux et les hauts plateaux de l'est africain.;;"United Nations Economic Commission for Africa;United Nations Economic and Social Council";United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;1965-07-31;fr;"farming systems;rural development";;"002;014";Conference Papers & Reports;https://repository.uneca.org/handle/10855/16843;http://repository.uneca.org/rest/bitstreams/71661/retrieve;http://repository.uneca.org/rest/bitstreams/56190/retrieve;;;40;;
uneca:10855/26891;Studying the land;;;Baugh, marion h;United Nations Economic and Social Council;United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;1963-07-31;en;"land use;land;land administration;land economics";;002;;https://repository.uneca.org/handle/10855/26891;;;;;6;;
uneca:10855/2572;Preliminary evaluation of some aspects of the employment problems and policies in Africa LDCs;;This paper describes in Part I Overview of the Employment Situation Part II deals with the problem of labour absorption in the industrial sector while part III provides an account of labour absorption in agriculture. Part IV contains the conclusions and recommendations of the study.;;United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;2011-01-31;en;"agricultural landscape;agriculture;poverty;sustainable development";Socio-Economic & Institutional Context;002;Reports & Research;https://repository.uneca.org/handle/10855/2572;http://repository.uneca.org/rest/bitstreams/9783/retrieve;http://repository.uneca.org/rest/bitstreams/61524/retrieve;;;54;;
uneca:10855/12879;Rapport sur les activités cartographiques de l'Ouganda 1966 - 1971;;Le Département of Lands and Survey est responsable de la gestion foncière, des cartes et des lèves, et de l’évaluation et des titres fonciers. Le dernier rapport retraçait l’historique de notre système foncier et il n’est donc pas nécessaire d’y revenir ici.;;"United Nations Economic Commission for Africa;United Nations Economic and Social Council";United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;1974-05-31;fr;"land use mapping;land policies;land administration";;"002;UGA";Reports & Research;https://repository.uneca.org/handle/10855/12879;http://repository.uneca.org/rest/bitstreams/9262/retrieve;http://repository.uneca.org/rest/bitstreams/55349/retrieve;;;2;;
uneca:10855/9079;Registration of titles to land and the cadastre in Tunisia :  (submitted by the Government of Tunisia);;The Industrial Development Board at its fourth session-'recommended to the General Assembly the convening of a Special International Conference of UNIDO immediately after the fifth session of the Board. The General Assembly subsequently decided 8 June 1971 in Vienna.;;"United Nations Economic Commission for Africa;Government of Tunisia;United Nations Economic and Social Council";United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;1971-04-30;en;"land;land rights;land registration";;"002;TUN";Conference Papers & Reports;https://repository.uneca.org/handle/10855/9079;http://repository.uneca.org/rest/bitstreams/18929/retrieve;http://repository.uneca.org/rest/bitstreams/55792/retrieve;;;25;;
uneca:10855/36739;Experts validate universities to anchor land training and research in Africa;;;;"United Nations Economic Commission for Africa;Nations Unies. Commission économique pour l'Afrique";United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;2016-02-28;en;"land policies;land;sustainable development;land use;land administration;research;poverty";Socio-Economic & Institutional Context;002;Institutional & Promotional Materials;https://repository.uneca.org/handle/10855/36739;;;;;1;;
uneca:10855/2054;Cadre et lignes directrices sur les politiques foncières en Afrique : politiques foncières en Afrique:un cadre pour le renforcement des droits fonciers, l'amélioration de la productivité et des conditions d'existence;;En 2006, la Commission de l’Union africaine, le CEA et la BAD ont enclenché un processus d’élaboration d’un cadre général et lignes directrices sur les politiques foncières et les réformes foncières en Afrique avec pour objectif de sécuriser les droits fonciers, d’améliorer la productivité et les conditions de vie de la majorité de la population du continent.;;"Food and Agriculture Organization of the United Nations (FAO);United Nations Economic Commission for Africa;International Fund for Agricultural Development (IFAD);United Nations Development Programme;African Union;Swedish International Development Cooperation Agency (SIDA);United Nations Human Settlements Programme;Rockefeller Foundation;African Development Bank";United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;2009-12-31;fr;"land rights;land administration";;002;Reports & Research;https://repository.uneca.org/handle/10855/2054;http://repository.uneca.org/rest/bitstreams/76293/retrieve;http://repository.uneca.org/rest/bitstreams/77551/retrieve;;;49;;
uneca:10855/9771;Propositions pour le développement du secteur alimentaire et agricole 1986-1990;;L’adoption du Plan de Lagos en 1980 est la décision politique, économique et sociale la plus importante prise par l’Afrique depuis l’établissement de la charte de l’OAU en 1963. Dans la période 1980-83, la production par habitant a baissé de 2,7 pour cent par an pour l’agriculture et de 2,9 pour cent par an pour le seul sous-secteur alimentaire.;;"United Nations Economic Commission for Africa;United Nations Economic and Social Council";United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;1985-02-28;fr;"agricultural land management;food security;farmers;agricultural landscape;farming systems;agriculture";Land & Food Security;002;Conference Papers & Reports;https://repository.uneca.org/handle/10855/9771;http://repository.uneca.org/rest/bitstreams/73260/retrieve;http://repository.uneca.org/rest/bitstreams/77137/retrieve;;;22;;
uneca:10855/6928;Palm kernels and palm oil :  recent world market trends in relation to stabilization problems and policies;;"Africa produces roughly four-fifths of world' oil palm products and contributes a similar proportion to world exports. The oil palm (Elaois guinoonsis) is thought to be native to West Africa, where it is mainly exploited by small producers. Estate planting is mostly confined to the Congo (Leopoldville), where plantations under European management wore first established around 50 years ago and at present produce about one-third of the Congolese palm oil. High-yielding varieties of the African oil palm have boon introduced on a largo scale into South East .Asia, especially in Indonesia and Malaya where plantations produce nearly all of the domestic output.  In recent years some plantations have also boon established in Latin America. Hew varieties of thin-shelled oil palms have boon developed and art; used for the planting and replanting of largo estates in all producer areas.";;"United Nations Economic Commission for Africa;United Nations Economic and Social Council";United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;1962-05-31;en;agricultural and rural legislation;;002;Conference Papers & Reports;https://repository.uneca.org/handle/10855/6928;http://repository.uneca.org/rest/bitstreams/1234/retrieve;http://repository.uneca.org/rest/bitstreams/55068/retrieve;;;13;;
uneca:10855/9770;Approaches to the management of the Nexus : best practice;;Population, environment and agricultural development constitute an inter linked, mutually-reinforcing paradigm which affects the level of food insecurity and the depth of poverty in a developing region such as Africa. Apart from chronic food insecurity and acute poverty, Africa is faced with other daunting threats. These include escalating population growth, widespread malnutrition, inadequate sanitation, and scarcity of clean water, air pollution and severe land degradation.;;United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;1999-08-31;en;desertification;Land, Climate Change & Environment;002;Conference Papers & Reports;https://repository.uneca.org/handle/10855/9770;http://repository.uneca.org/rest/bitstreams/4421/retrieve;http://repository.uneca.org/rest/bitstreams/52605/retrieve;;;25;;
uneca:10855/22785;ClimDev-Africa Annual Report: 1 January - 31 December 2014;;"This document focuses on the climate development Africa annual report. It outlines ClimDev-Africa’s performance and achievements assessed using the ClimDev-Africa Monitoring Framework and Evaluation Approach (MFEA) results’ indicators. The report contains Introduction. Section; Programme Implementation Highlights; Section 3 Overall Achievements under ClimDev-Africa Result Areas: Result Area 1: Widely available climate information, packaging and dissemination; Result Area 2: Quality analysis for decision support and management practice; and, Result Area 3: Informed decision making, awareness raising and advocacy Section. Human Resources and Budget; Section. Governance and Secretariat Functions; Section, Challenges and Lessons Learned, Section ; Looking to the Future Section and Conclusion.";;United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;2015-12-31;en;"desertification;land degradation";Land, Climate Change & Environment;002;Reports & Research;https://repository.uneca.org/handle/10855/22785;http://repository.uneca.org/rest/bitstreams/70973/retrieve;http://repository.uneca.org/rest/bitstreams/75024/retrieve;;;41;;
uneca:10855/12889;Estimates and projections of agricultural/ non-agricultural population and labour force;;"Estimates and projections of the agricultural population and the economically active population (or labour force) in agriculture are important for agricultural planning since, apart from indicating the size of the population depending for their living on, and engaged in agriculture, they have direct implications on agricultural employment policies. They are also needed for the determination of such important development indicators as per Capita agricultural income, labour productivity in agriculture and the proportion of population or labour force in agriculture. FAO’s work on estimates and projections covering all countries of the world forms part of a co-ordinated and interrelated prograrmme of the United Nations and the Specialized Agencies in the field of demographic  estimates and projections. Under the co-ordinated plan the United Nation prepares the estimates and projections of the total population by sex, age and urban/rural residence; the ILO prepares the estimates and projections of labour force by sex and age; and the UNESCO prepares estimates and-projections of school enrolment by sex and age.";;"United Nations Economic Commission for Africa;United Nations Economic and Social Council";United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;1974-11-30;en;"land use planning;agricultural landscape";;002;Reports & Research;https://repository.uneca.org/handle/10855/12889;http://repository.uneca.org/rest/bitstreams/21853/retrieve;http://repository.uneca.org/rest/bitstreams/62642/retrieve;;;13;;
uneca:10855/17775;Regional assessment studies on land policy in central eastern, north, southern and west Africa : synthesis report;;This workshop took place from 27 to 29 March 2006. The discussions were informed by an issues/discussion paper. The meeting brought together representatives from African governments, regional economic communities, and civil society including farmers’ organizations, African private sector, centres of excellence and development partners. The consultative workshop aimed to build consensus around the following issues: Elements and thematic issues that would characterize the framework and guidelines of land policy and land reform in Africa, Features of a vision and guiding principles, for a framework of land policy in Africa, Actions and sequential activities needed to develop a land policy framework and guidelines, Roles of stakeholders and partners, and resource mobilization.;;"African Union;United Nations Economic Commission for Africa;African Development Bank";United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;2010-12-31;en;"land policies;land;land management;assessment;land law;land administration";;002;Journal Articles & Books;https://repository.uneca.org/handle/10855/17775;http://repository.uneca.org/rest/bitstreams/20434/retrieve;http://repository.uneca.org/rest/bitstreams/74097/retrieve;;;60;;
uneca:10855/8546;Report on the establishment of an agricultural commodity exchange for Eastern and Southern Africa;;It will be recalled that, at its 5th meeting held at Rabat, the ECA Conference of ministers decided to include studies and related activities concerning the establishment of agricultural commodity exchange for Eastern and Southern African States in the work programme of the Lusaka MULPOC for 1980-1981. Thereafter, the Lusaka MULPOC Council of Ministers, at its 3rd meeting held at Gaborone, Botswana, formally incorporated that project in its work programme for 1980. In accordance with the above resolution, and in line with what was agreed in Maseru, this report presents the study on the establishment of an agricultural commodity exchange for the Eastern and Southern African states.;;"United Nations Economic Commission for Africa;Multinational Programming and Operational Centre (ECA/MULPOC) for Eastern and Southern African States";United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;1982-03-31;en;"sustainable land management;agricultural land management;agriculture";Land, Climate Change & Environment;002;Conference Papers & Reports;https://repository.uneca.org/handle/10855/8546;http://repository.uneca.org/rest/bitstreams/72877/retrieve;http://repository.uneca.org/rest/bitstreams/77386/retrieve;;;34;;
uneca:10855/32355;Advocate for land in Africa: networks and coalitions a must;;;;United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;2014-09-30;en;"land policies;land";;002;Institutional & Promotional Materials;https://repository.uneca.org/handle/10855/32355;;;;;2;;
uneca:10855/10482;Report of expert consultations on prevention of encroachment on arable land in African;;The expert group meeting was held in the spirit of the Lagos Plan of Action9 particularly chapters I and IX dealing with Food and Agriculture, and UNEP Governing Council decision GC.11/7 of May 19C3 on the programme budget, for 1984, part eight on the Regional Programme for Africa, dealing with, inter alia, the prevention of post harvest food losses and encroachment on arable land. The objective of the meeting was to review on-going activities and identify gaps where future activities should be directed.;;"United Nations Economic Commission for Africa;United Nations Economic and Social Council";United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;1985-09-30;en;"agricultural landscape;encroachment;agriculture;land";;002;Conference Papers & Reports;https://repository.uneca.org/handle/10855/10482;http://repository.uneca.org/rest/bitstreams/10635/retrieve;http://repository.uneca.org/rest/bitstreams/50921/retrieve;;;18;;
uneca:10855/10483;Agricultural education in Africa :  the origin, purpose and work of the FAO special program for Education and Training in Africa;;"Since the end of the Second World War, and especially during the past decade, the role and importance of agricultural education in Africa has undergone profound and unprecedented change. From ""being a relatively minor activity principally concerned with the training of junior field staff for work in agricultural extension, forestry and animal health, technical education and training in food and agriculture are now universally recognized as key factors in the whole process of economic and social development in African countries. Agricultural education at all levels, from university faculties through intermediate levels to farmer training, has developed out of all recognition during the past 10 years.";;"United Nations Economic Commission for Africa;United Nations Economic and Social Council";United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;1966-07-31;en;rural development;;002;Conference Papers & Reports;https://repository.uneca.org/handle/10855/10483;http://repository.uneca.org/rest/bitstreams/8195/retrieve;http://repository.uneca.org/rest/bitstreams/51057/retrieve;;;13;;
uneca:10855/9940;Situation de l'alimentation et de l'agriculture en Afrique;;La FAO effectue également une étude approfondie de l’agriculture en Afrique afin de créer la base du développement futur du secteur de l'agriculture. Les trois dernières années ont offert une occasion unique d'étudier dans le détail les problèmes et les potentialités (ou l'absence de potentialités) de l’agriculture. Les pays africains à développer leur agriculture grâce a une méthode bien planifiée et intégrée, de manière  à Jeter des bases solides et à éviter à l'avenir des tragédies humaines comme celles de ces dernières années.;;"United Nations Economic Commission for Africa;United Nations Economic and Social Council";United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;1986-02-28;fr;"land use planning;sustainable land management;rural development;agricultural land management;agricultural landscape;agriculture";Land, Climate Change & Environment;002;Reports & Research;https://repository.uneca.org/handle/10855/9940;http://repository.uneca.org/rest/bitstreams/12704/retrieve;http://repository.uneca.org/rest/bitstreams/53450/retrieve;;;7;;
uneca:10855/4391;African compendium of environment statistics 1995 = Recueil des statistiques africaines de l'environnement;;This series of African compendium of environment statistics, presents environmental and environment –related data for the African region.;;United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;1995-12-31;en;"urbanization;environment";"Urban Tenure;Land, Climate Change & Environment";002;Conference Papers & Reports;https://repository.uneca.org/handle/10855/4391;http://repository.uneca.org/rest/bitstreams/35521/retrieve;http://repository.uneca.org/rest/bitstreams/54374/retrieve;;;124;;
uneca:10855/9104;Vie rurale et action communautaire :  résolution 117 (VI) adoptée par la commission à sa  113ème séance plénière le 2 mars 1964;;La vie rurale et de d'action communautaire en tant que moyen de promouvoir le développement economique et social des populations rurales avec leur participation effective.;;"United Nations Economic Commission for Africa;United Nations Economic and Social Council";United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;1964-03-31;fr;"land use planning;rural planning;land tenure";;002;Conference Papers & Reports;https://repository.uneca.org/handle/10855/9104;http://repository.uneca.org/rest/bitstreams/27663/retrieve;http://repository.uneca.org/rest/bitstreams/55297/retrieve;;;2;;
uneca:10855/8548;Note sur le régime de l'immatriculation foncière au Maroc;;"Le régime de l'immatriculation foncière repose sur le printsipe de la

publicité réelle et par conséquent individualise chaque propriété en la de terminant physiquement et juridiquement.";;"United Nations Economic Commission for Africa;United Nations Economic and Social Council";United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;1970-09-30;fr;"land policies;land rights;land law;land registration";;MAR;Reports & Research;https://repository.uneca.org/handle/10855/8548;http://repository.uneca.org/rest/bitstreams/27846/retrieve;http://repository.uneca.org/rest/bitstreams/59584/retrieve;;;9;;
uneca:10855/15897;Rapport sur les mesures prises par les pays africains pour réduire les pertes après récolte au cours de la période 1975-1985;;Les pertes après récoltes dans les pays en développement, notamment en Afrique ont fait l'objet d'un examen approprié lors ce la septième session extraordinaire de l'Assemblée générale en 1975. L'Assemblée avait adopte la résolution 3362 (SVII) qui, entre autres, invitait à réduire de façon considérable les pertes après récoltes et recommandait que celles-ci soient réduites d'au moins 50 p. 106 avant la fin de 1985. Les pays africains avaient pleinement appuyé cette résolution et inclus, dans le Plan d'action de Lagos, des mesures concrètes que devaient prendre tous les Etats membres de la Commission économique pour l'Afrique (CEA) afin de prévenir de recuire les pertes après récoltes. Les pertes après récoltes varient selon les produits et les régions.;;"United Nations Economic Commission for Africa;United Nations Economic and Social Council";United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;1987-02-28;fr;"farming systems;agriculture";;002;Reports & Research;https://repository.uneca.org/handle/10855/15897;http://repository.uneca.org/rest/bitstreams/14098/retrieve;http://repository.uneca.org/rest/bitstreams/56430/retrieve;;;3;;
uneca:10855/8820;Méthode de lève adaptée à l'immatriculation des terres;;L'immatriculation est un système superieur aux deux autres, pour la principale raison que l'enregistrement est fondé non pas sur les documents ni sur les être humains qui sont appels à changer de place et sont sujets à des erreurs d'identité, mails sur les parcelles de terre qui sont immuables, indestructibles et que l'on peut définir avec précision.;;"United Nations Economic Commission for Africa;United Nations Economic and Social Council";United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;1970-11-30;fr;"land policies;land rights;cadastres;land use;land registration";;002;Conference Papers & Reports;https://repository.uneca.org/handle/10855/8820;http://repository.uneca.org/rest/bitstreams/27918/retrieve;http://repository.uneca.org/rest/bitstreams/57647/retrieve;;;9;;
uneca:10855/32540;Experts group meeting on capacity development on land policy in Africa;;;;United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;2012-06-30;en;"development;land policies;land;capacity building;natural resources management";;002;Institutional & Promotional Materials;https://repository.uneca.org/handle/10855/32540;;;;;1;;
uneca:10855/35467;LPI events at World Bank Conference : focus on learning and partnerships;;;;United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;2015-05-31;en;"natural resources management;land policies;land economics;land use";;002;Institutional & Promotional Materials;https://repository.uneca.org/handle/10855/35467;;;;;2;;
uneca:10855/17817;Report on the problem of encroachment on arable land in Nigeria : prepared for the: expert consultations on prevention of encroachment on Arable Land in Africa Addis Ababa, 16-20 September, 1985;;Nigeria has a land area of 925,768 km2 or approximately 92,4 million ha., which places her as the 14th largest country in Africa. With a population estimated at 80 million, every inhabitant theoretically has only 1.15 ha of land available for meeting basic economic, industrial and social needs. Lying between latitudes 4°N and 12°N, on the west coast of Africa and with 680 km of coastline, land is not homogenous and is therefore not fully accessible ant! utilizable for any or all of these basic needs.;;"Government of Nigeria;United Nations Economic Commission for Africa";United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;1985-09-30;en;"urban planning;land;land use planning;land use;encroachment;land economics";Urban Tenure;NGA;Reports & Research;https://repository.uneca.org/handle/10855/17817;http://repository.uneca.org/rest/bitstreams/22320/retrieve;http://repository.uneca.org/rest/bitstreams/57207/retrieve;;;17;;
uneca:10855/37512;Intensify production of land data and statistics, experts urge African governments;;;;United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;2016-12-31;en;"land use;land";;002;Institutional & Promotional Materials;https://repository.uneca.org/handle/10855/37512;;;;;3;;
uneca:10855/1818;Lèves cadastraux et immatriculation foncière en république socialiste tchécoslovaque;;L'origine du cadastre tchécoslovaque remonte à plusieurs siècles et l'on Peut en retracer l'histoire jusqu'au Moyen Age. Après diverses tentatives d'exploitation des données cartographiques et des documents relatifs aux titres de propriété une ordonnance a été promulgué  en 1817 sur l'établissement d'un cadastre permanent.;;"United Nations Economic Commission for Africa;United Nations Economic and Social Council";United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;1971-12-31;fr;"land administration;cadastres;land use mapping;land registration";;002;Conference Papers & Reports;https://repository.uneca.org/handle/10855/1818;http://repository.uneca.org/rest/bitstreams/38627/retrieve;http://repository.uneca.org/rest/bitstreams/52346/retrieve;;;7;;
uneca:10855/1816;An assessment of urban environmental problems and policies in selected ECA member states;;This paper presents the An assessment of urban environmental problems and policies in selected ECA member states, of the Ninth Session of the Conference of African Planners, Statisticians, Population and Information Specialists held at Addis Ababa, Ethiopia.;;"United Nations Economic Commission for Africa;United Nations Economic and Social Council";United Nations Economic Commission for Africa;United Nations Economic Commission for Africa;1996-01-31;en;"environment;urban planning;land policies;land governance;assessment;urban areas";"Urban Tenure;Land, Climate Change & Environment";002;Reports & Research;https://repository.uneca.org/handle/10855/1816;http://repository.uneca.org/rest/bitstreams/15287/retrieve;http://repository.uneca.org/rest/bitstreams/60941/retrieve;;;23;;
