ID;Title;Subtitle;Abstract/Description;Authors;Corporate authors;Publishers;Data provider;Publicaton date (YYYY/MM);Language;Related concepts;Themes;Overarching Categories;Geographical focus;Resource types;Link to the original website;Link to the publication;Thumbnail;License;Copyright details;Pages
LaReferencia:CL_be945a25b3eeef0cd3e540c9262d046e;Compacidad y densidad de las ciudades españolas;;Las características espaciales de las ciudades resultan decisivas en los principales problemas urbanos: la calidad de vida, la movilidad, el consumo energético y de materiales, etcétera. Para describir el crecimiento de las ciudades, la compacidad y la densidad se han convertido en dos de los valores más funcionales, y pueden ser calculados a través de las principales bases de datos de coberturas del suelo en España: corme Land Cover y siose. El análisis de los rangos de estos valores para distintos tipos de ciudades permite caracterizar la forma de las ciudades españolas, comparando sus diferencias. A partir de esta definición espacial, se abre la posibilidad de estudiar el efecto de la forma de la ciudad en los distintos problemas y retos a los que se enfrenta la sociedad urbana.;García,Fernando;;Pontificia Universidad Católica de Chile;LA Referencia;01/09/2016;es;"land development (urbanization); urban areas; land cover";Urban Tenure;Land Use, Management & Investment;ESP;Journal Articles & Books;http://www.lareferencia.info/vufind/Record/CL_be945a25b3eeef0cd3e540c9262d046e;https://scielo.conicyt.cl/scielo.php?script=sci_arttext&pid=S0250-71612016000300001;;;info:eu-repo/semantics/openAccess : Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles.;
LaReferencia:PE_ef3c39b6ccbfbe350038fcc3ed8e1045;¿Jugando bajo reglas distintas? : los derechos de propiedad sobre la tierra y el agua;;"En esta segunda parte de su artículo, el autor realiza un completo estudio de la naturaleza jurídica del derecho al agua. Asimismo, efectúa un análisis sobre su reconocimiento en el derecho estadounidense a través del tratamiento que se le ha brindado en la jurisprudencia norteamericana, relacionando esto en todo momento con figuras jurídicas conexas y relevantes como la expropiación, la propiedad y la servidumbre. In this second part of his article, the author makes a complete study on the judicial nature of the right to water. Besides, he makes an analysis of its acknowledgement in the American Law, through the study of its treatment in the American jurisprudence; observing throughout its relationship with relevant and connected legal figures like expropriation, property and easement rights.";Epstein, Richard A.;;IUS ET VERITAS;LA Referencia;24/04/2015;es;"land rights; land use; land ownership; property; water rights; water management";;"Land Use, Management & Investment;Access to Land & Tenure Security";Global;Journal Articles & Books;http://www.lareferencia.info/vufind/Record/PE_ef3c39b6ccbfbe350038fcc3ed8e1045;http://revistas.pucp.edu.pe/index.php/iusetveritas/article/view/11957;;CC-BY;Copyright (c) 2016 IUS ET VERITAS;
LaReferencia:CL_fe1266ae511004705bc7fb577fffe6fd;Debate;;"En este número sobre suelos hemos planteado una serie de preguntas clave: ¿debe extenderse o comprimirse el suelo urbano? ¿Quién asume los costos y quién recibe las ganancias? ¿Contribuye esa respuesta a la igualdad entre los habitantes de la ciudad? Las respuestas aquí presentadas evidencian que la noción de &#8216;suelo urbano&#8217; es un territorio en disputa donde el punto de vista si importa pues tiene, literalmente, consecuencias de escala urbana.";"Echenique,Marcial

Schlack,Elke

Castillo,María José

Gray,Sebastián";;Pontificia Universidad Católica de Chile;LA Referencia;01/08/2016;es;"land development (urbanization); urban areas; land cover; territory";Urban Tenure;Land Use, Management & Investment;Global;Journal Articles & Books;http://www.lareferencia.info/vufind/Record/CL_fe1266ae511004705bc7fb577fffe6fd;https://scielo.conicyt.cl/scielo.php?script=sci_arttext&pid=S0717-69962016000200018;;;info:eu-repo/semantics/openAccess : Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles.;
LaReferencia:CL_0a9457d810c962784e9865c2ea72220f;Dispersión urbana y nuevos desafíos para la gobernanza (metropolitana) en América Latina: el caso de Santiago de Chile;;"La expansión acelerada de las áreas urbanas no es algo nuevo para las ciudades latinoamericanas. Sin embargo, es sólo ahora que las profundas implicaciones sociales, ecológicas y económicas de la dispersión urbana empiezan a convertirse en una preocupación fundamental de las grandes aglomeraciones del continente. El presente artículo toma a Santiago de Chile como ejemplo para discutir los desafíos que la dispersión urbana supone para la gobernanza. En primer lugar, resume tendencias recientes en producción de viviendas, donde los ""megaproyectos"" residenciales a gran escala han sido muy importantes. En segundo lugar, considerando estas tendencias desde la perspectiva de la bibliografía internacional sobre dispersión, concluye que la dispersión urbana en Santiago está ampliamente impulsada por las políticas públicas y la toma de decisiones. En tercer lugar, construye un análisis básico de la gobernanza de la dispersión en términos de actores, instituciones y su interacción, tanto sobre la base de los pocos estudios existentes, como de las propias investigaciones en curso de los autores. Finalmente, el artículo sugiere campos de acción y lincamientos estratégicos de carácter general como puntos de partida para afrontar la dispersión.";"HEINRICHS,DIRK

NUISSL,HENNING

RODRÍGUEZ SEEGER,CLAUDIA";;Pontificia Universidad Católica de Chile;LA Referencia;01/04/2009;es;"land development (urbanization); urban areas; land cover; territory; land governance";Urban Tenure;Land Use, Management & Investment;"CHL;419";Journal Articles & Books;http://www.lareferencia.info/vufind/Record/CL_0a9457d810c962784e9865c2ea72220f;https://scielo.conicyt.cl/scielo.php?script=sci_arttext&pid=S0250-71612009000100002;;;info:eu-repo/semantics/openAccess : Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles.;
LaReferencia:AR_b3ac4a331f8214b6a1c107ff173e7d1f;El desarrollo urbano a lo largo del Camino del Sur en el trayecto Buenos Aires – Parque Pereyra Iraola;;Desde el inicio de la ocupación española, el Camino del Sur, último tramo de una red a escala continental, constituyó la vía de comunicación entre la ciudad de Buenos Aires y el pago de la Magdalena a la vez que en sus proximidades se originaban incipientes núcleos urbanos. La incorporación del ferrocarril a mediados del siglo XIX produjo un cambio notable en la estructura territorial y reemplazó en parte al antiguo camino como vía de comunicación y columna vertebral de los asentamientos urbanos. A lo largo del siglo XX el tramo comprendido entre Buenos Aires y el actual parque Pereyra Iraola pasó por un explosivo proceso de urbanización y quedó integrado al conglomerado del Área Metropolitana. En el marco de un proyecto relacionado con la evolución del territorio a lo largo del camino, este artículo sintetiza el proceso operado en el tramo integrado hoy al Área Metropolitana;Miguez, Hernán G.;;;LA Referencia;01/01/2003;es;"land development (urbanization); urban areas; land cover; territory; land governance";Urban Tenure;Land Use, Management & Investment;ARG;Journal Articles & Books;http://www.lareferencia.info/vufind/Record/AR_b3ac4a331f8214b6a1c107ff173e7d1f;http://digital.cic.gba.gob.ar/handle/11746/689;;;info:eu-repo/semantics/openAccess : Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles.;
LaReferencia:PE_864b019541d1745d4738a62b46d2550d;Accumulation of water rights in Peru;;In Latin America, water governance is facing the problem of rising demand for water resources, increased hydrological variability in a context of climate change, proliferating contamination and thus —in general— increasing scarcity of water in terms of quantity, quality, and opportunity. This creates competition and conflicts among stakeholders. The issue coincides with the urgent international problem of concentration of land, which is heavily intertwined with the concentration of water in the hands of the few. Globalization and a neoliberal political climate facilitate that powerful actors accumulate water rights and volumes at the expense of less powerful water users. This paper examines some exemplary situations in Peru. It is based on literature review, reports and archival research. The paper concludes that the unfair distribution of land and water, at the expense of rural families, communities and indigenous territories, constitutes a serious threat to environmental sustainability, water security and food security.;"Hendriks, Jan

Boelens, Rutgerd";;Pontificia Universidad Católica del Perú;LA Referencia;15/12/2016;es;"land rights; water rights; water management; land governance";;"Land Use, Management & Investment;Access to Land & Tenure Security";"013;PER;005";"Journal Articles & Books;Peer-reviewed publication";http://www.lareferencia.info/vufind/Record/PE_864b019541d1745d4738a62b46d2550d;http://revistas.pucp.edu.pe/index.php/anthropologica/article/view/15159;;CC-BY;Copyright (c) 2016 Anthropologica;
LaReferencia:CO_42750e9c2443b90b2fac09a1cb4e92db;Despojo, baldíos y conflicto armado en Puerto Gaitán y Mapiripán (Meta, Colombia) entre 1980 y 2010;;Este artículo busca mostrar cómo ocurrió el despojo y la concentración de tierras baldías, y el desarrollo del conflicto en Puerto Gaitán y Mapiripán entre 1980 y 2010. A partir del análisis de registros públicos, mapas y entrevistas realizadas en terreno, este trabajo concluyó que los mecanismos desarrollados por el gobierno para desarrollar una reforma agraria no garantizaron seguridad en los derechos de propiedad, desatando constantes ciclos de despojo.;Rodríguez González, Ivonne;;Universidad del Rosario;LA Referencia;31/01/2014;es;"land dispute; displacement; unclaimed lands; dispossession; land reform; land ownership";Land Conflicts;Access to Land & Tenure Security;COL;Journal Articles & Books;http://www.lareferencia.info/vufind/Record/CO_42750e9c2443b90b2fac09a1cb4e92db;https://revistas.urosario.edu.co/index.php/sociojuridicos/article/view/esj16.1.2014.08;;CC-BY-NC;Copyright (c) 2014 Estudios Socio-Jurídicos;
LaReferencia:AR_f99c53be09fbdca9dd32d9ab18f0217a;Dinámica y consecuencias del cambio en la cobertura y el uso del suelo en el Chaco semi-árido;;"La deforestación en Sudamérica afecta principalmente a tres ecosistemas: El Cerrado en Brasil, la selva de Chiquitanos en Bolivia y el Gran Chaco en Bolivia, Paraguay y Argentina, siendo en estos dos últimos países en donde ocurren las mayores transformaciones del paisaje para la producción de commodities para exportación. En la presente tesis, para la porción Noroeste del Chaco Argentino, se analizó la dinámica de cambios de los últimos 30 años; se evaluó la ocurrencia del modelo cambio de uso del suelo denominado ""Transición Forestal""; se estudió la influencia de factores locales que controlan la localización de desmontes; y se cuantificó el impacto de dicha transformación sobre el nivel de provisión de servicios ecosistémicos intermedios relativos a la dinámica del C. En el período 1977-2007 ocurrieron cambios que alcanzaron más del 26 por ciento del área de estudio. Los desmontes para actividad agropecuaria alcanzaron un total de 4,5 millones ha, de los cuales el 53 por ciento ocurrieron en el último período (1997-07), siendo los bosques secos y los pastizales las coberturas más afectadas. De continuar con esta tendencia, ocurrirá una inversión del paisaje en un periodo comprendido entre 40 y 100 años, en donde la actividad agropecuaria comenzaría a ser dominante en el paisaje chaqueño. No están ocurriendo ninguno de los modelos de cambios de uso del suelo de compatibilización de producción-conservación discutidos en esta tesis: (a)""Transición Forestal"" (Forest Transition), (b)""separación-territorial"" (land-sparing); o (c)""integración-territorial"" (land-sharing). Se propone un nuevo modelo de cambio de uso de suelo que probablemente se verifica en otras regiones del Gran Chaco Americano, al que se denominó ""modelo tipo Tsunami"" por sus características de avance en forma de ola, que a su paso homogeniza el paisaje bajo el punto de vista estructural y funcional.";Volante, José Norberto;;Universidad de Buenos Aires;LA Referencia;01/01/2014;es;"land use; forest land;forest management plans; forest conservation";"Land, Climate change & Environment;Forest Tenure";Land Use, Management & Investment;"BOL;PRY;005;BRA;ARG";Reports & Research;http://www.lareferencia.info/vufind/Record/AR_f99c53be09fbdca9dd32d9ab18f0217a;http://ri.agro.uba.ar/cgi-bin/library.cgi?a=d&c=tesis&d=2014volantejose;;;info:eu-repo/semantics/openAccess : Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles.;
LaReferencia:CL_e2f31b91336131c4e8f43f8735f262a2;Ritmos de crecimiento diamétrico en los bosques secos tropicales: aportes al manejo sostenible de los bosques de la provincia biogeográfica del Cerrado Boliviano;;"La información obtenida a partir de los anillos de crecimiento fue utilizada para proveer los ritmos de crecimiento diamétrico de siete especies forestales de la provincia biogeográfica del Cerrado Boliviano. En este análisis dendrocronológico se emplearon 10 a 50 árboles por especies. La medición del ancho de los anillos de crecimiento brindó datos precisos, con los cuales se determinó la variabilidad del incremento entre especies y entre sitios para un periodo común de 100 años. Los incrementos diamétricos variaron de 0,43 a 0,56 cm año-1 en especies correspondientes al distrito Chiquitano. Para especies del distrito de Guarayos, los valores fueron de 0,51 a 1,06 cm año-1. Para Centrolobium microchaete que crece en ambos distritos, los valores medios de crecimiento por rodal oscilaron entre 0,35 y 0,40 cm año-1 en el distrito Chiquitano y de 0,55 a 0,65 cm año-1 en el de Guarayos. Los incrementos diamétricos en sitios del distrito Chiquitano no presentaron diferencias significativas, en cambio en Guarayos los incrementos fueron diferentes entre especies y, a su vez, diferentes a los del distrito Chiquitano. Las tasas de crecimiento diamétrico indican que el crecimiento diamétrico, en general, es más lento de lo comúnmente asumido, con variaciones importantes entre especies y entre sitios de crecimiento. Por ello, la idea de establecer pautas fijas de manejo similares para todas las especies y sitios, sin considerar las tasas reales de crecimiento, no sería la recomendada, poniendo en algunos casos en riesgo la sostenibilidad de los bosques ""manejados"" del cerrado boliviano.";"López,Lidio

Villalba,Ricardo

Peña-Claros,Marielos";;Universidad Austral de Chile;LA Referencia;01/01/2012;es;"land use; forest land;forest management plans; forest conservation";"Land, Climate change & Environment;Forest Tenure";Land Use, Management & Investment;BOL;Journal Articles & Books;http://www.lareferencia.info/vufind/Record/CL_e2f31b91336131c4e8f43f8735f262a2;https://scielo.conicyt.cl/scielo.php?script=sci_arttext&pid=S0717-92002012000200011;;;info:eu-repo/semantics/openAccess : Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles.;
LaReferencia:AR_651145bd887f1098fc6d7da9c66cd27b;Un índice para evaluar la calidad del hábitat en la Franja Costera Sur del Río de la Plata y su vinculación con otros indicadores ambientales;;La valoración ambiental de las riberas es una tarea necesaria para conocer el estado ecológico de los cursos de agua, lo cual permite evaluar los méritos de eventuales experiencias de manejo, impactos antropogénicos o bien detectar problemas ambientales de forma temprana. En tal sentido, el objetivo de este estudio fue desarrollar una metodología para evaluar la calidad del hábitat de la Franja Costera Sur del Río de la Plata. La información obtenida de 21 sitios de muestreo, visitados entre los años 2005 y 2008, fue resumida y simplificada en un índice, denominado Índice del Hábitat para el Río de la Plata (IHRPlata). Para obtener el índice se requiere evaluar cuatro descriptores: 1) sucesión espacial de la vegetación costera, 2) modificaciones costeras por introducción de infraestructuras, 3) ocurrencia de residuos en la línea de costa, y 4) indicadores biológicos de déficit de oxígeno. Según los valores del IHRPlata obtenidos, 32% de los casos analizados revelaron una calidad del hábitat muy buena, 20% buena, 24% moderada, 18% mala y 6% muy mala. Los valores del índice alcanzaron correlaciones significativas con parámetros relacionados con la calidad del agua y con indicadores de la calidad biótica, lo que fortalece su utilidad para evaluar la calidad del hábitat costero.;"Gomez, Nora

Cochero, Joaquin";;Asociación Argentina de Ecología;LA Referencia;11/08/2017;es;"land use;natural resources management;";;Land Use, Management & Investment;ARG;Journal Articles & Books;http://www.lareferencia.info/vufind/Record/AR_651145bd887f1098fc6d7da9c66cd27b;http://hdl.handle.net/11336/22272;;CC-BY-NC-SA;info:eu-repo/semantics/openAccess : Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles.;
LaReferencia:CO_e67252b07a06431b705aa41436e20735;Igualdad, Equidad de Género y Feminismo, una mirada histórica a la conquista de los derechos de las mujeres;;La Convención sobre la eliminación de todas las formas de discriminación contra la mujer (CETFDCM) define el concepto de igualdad y dice cómo lograrla. Las políticas proponen marcos de referencia para que vivamos de manera igualitaria, pero ¿cómo hacerlo si la misma sociedad es la que enseña a ser desiguales? Este trabajo ofrece un panorama histórico de los avances y retrocesos en materia de equidad de género. Al escudriñar este fenómeno quizás nos acerquemos a conocer una realidad social que impacta a hombres y mujeres de manera distinta. Actualmente se dejan entrever avances en materia de equidad de género, pero a su vez se manifiestan formas inequitativas que siguen privilegiando los roles masculinos sobre los femeninos.;"Duarte Cruz, José María

García Horta, José Baltazar";;"Universidad Icesi;Departamento de Estudios Psicológicos;Psicología";LA Referencia;01/01/2016;es;"women; land rights; gender equity in access to land";Land & Gender;Access to Land & Tenure Security;MEX;Journal Articles & Books;http://www.lareferencia.info/vufind/Record/CO_e67252b07a06431b705aa41436e20735;http://hdl.handle.net/10906/79704;;;info:eu-repo/semantics/openAccess : Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles.;
LaReferencia:BR_eb2110d4d55260c966c64653610e7c2e;Potencial socioeconômico da atividade florestal na Reserva de Desenvolvimento Sustentável - Piagaçu Purus, Amazonas Central;;La Reserva de Desenvolvimiento Ssustentable Piagaçu Purus ( Corazón grande del Purus originado de la lengua Tupi), creada con una área de aproximadamente de 1.008.167 has (Un millón ocho mil ciento y sesenta y siete hectáreas), con la creación de la reserva indígena Itixi- Mitari con180.850 has. Pasa a tener 827.317 has. Se encuentra localizada entre las coordenadas geográficas 4º05' e 5º35' S e 61º73' e 63º35' W, en la región central del estado del Amazonas. Incluye partes de cuatro municipios: Anori (35,6%), Beruri (33,1%), Tapauá (30,3%), localizado en los márgenes del Río Purus y la municipalidad de Coari con menos de 1% de la área. El objetivo del presente estudio fue de identificar y caracterizar las áreas de producción y comercialización de la exploración maderera, con la finalidad de proponer alternativas para la elaboración del plano de manejo y gestión de la RDS Piagaçu Purus. La investigación genero dados cuantitativos y cualitativos. Las técnicas de colectas de datos fueron: Aplicación de cuestionarios a 41 moradores de la RDS Piagaçu Purus, así mismo fue realizado un georeferenciamiento participativo en las comunidades seleccionadas, para el análisis finales de los datos fue aplicado el programa estadístico SPLUS 4. Para identificar las áreas de producción y comercialización de la madera se realizo el procesamiento de Cubicación de la madera encontrada, utilizando la fórmula de Smalian. De acuerdo con el análisis de los resultados quedo evidente el inicio de la tensión de explorar madera de acuerdo a ley, más fueron encontrados otros problemas en la comunidad, tales como: la poca participación en las organizaciones, como consecuencia la ausencia de la lideranza. La situación fundiária fue una de los principales problemas encontrados en la área, la producción maderera es realizada en la tierra firme durante todo el año y en área de várzea comienza en la época de la creciente de los ríos y toda la época del invierno, toda la producción maderera es comercializada por compradores informales principalmente de la cuidad de Manaus, Manacapuru, Beruri, que son los tres principales mercados citados por los comunitarios. La producción maderera durante el estudio fue equivalente a 16.464,3 m³, fueron identificadas 31 áreas de producción forestal para la comercialización de los comunitarios.;Murayari, Mario David Garcia;;Universidade Federal do Amazonas;LA Referencia;31/10/2007;pt;"land use; forest land;forest management plans; forest conservation";"Land, Climate change & Environment;Forest Tenure";Land Use, Management & Investment;BRA;Reports & Research;http://www.lareferencia.info/vufind/Record/BR_eb2110d4d55260c966c64653610e7c2e;;;;info:eu-repo/semantics/openAccess : Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles.;
LaReferencia:EC_1be4e8b542306e3cc70548d4f2cdd180;Las transformaciones en el paisaje generadas por la expansión urbana de Cuenca;;"El análisis de las transformaciones en el paisaje generadas por la expansión urbana de Cuenca, se realiza a través de una revisión de la historia de la ciudad, para poder obtener una visión sobre su futuro; es decir, qué hicieron nuestros antepasados en esta región, qué estamos haciendo nosotros en el presente y, especialmente, qué debemos hacer para el futuro. En este contexto, se analiza el crecimiento urbano y el incremento poblacional de la ciudad de Cuenca en los últimos cincuenta años.";Carrasco Castro, Fabián;;Universidad de Cuenca;LA Referencia;31/01/2015;es;"land development (urbanization); urban areas; land cover; territory; land governance";Urban Tenure;Land Use, Management & Investment;ESP;Journal Articles & Books;http://www.lareferencia.info/vufind/Record/EC_1be4e8b542306e3cc70548d4f2cdd180;http://dspace.ucuenca.edu.ec/handle/123456789/27619;;CC-BY-NC-SA;info:eu-repo/semantics/openAccess : Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles.;
LaReferencia:AR_96243c039d3b6fe543c037c80fda341b;Propuesta metodológica para la extracción y análisis de densidades urbanas mediante teledetección y SIG: Caso de estudio: ciudad de Tandil, Argentina;;"Una de las principales preocupaciones dentro de los estudios en Tecnologías de Información Geográfica es el desarrollo de metodologías reproducibles en diferentes ciudades que contribuyan al análisis del proceso de urbanización. El objetivo de este trabajo es proponer una nueva metodología que permita extraer la superficie edificada del área urbana y discrimine las distintas densidades que en ella existen. La metodología se basa en imágenes satelitales Landsat 5 TM que presenta una vasta cobertura territorial y temporal que asegura la posibilidad de réplica. Primero se procedió a una calibración radiométrica; luego se realizó una clasificación no supervisada, con la cual se obtuvieron cinco categorías de densidad de construcción bien definidas. Con las firmas reales de cada categoría se procedió a la reconstrucción realizando una mezcla espectral de firmas teóricas. Se obtuvieron las firmas de cada clase, a partir de las cuales se pueden realizar diversos estudios urbanos especialmente en investigaciones de densidades urbanas. El desarrollo, aplicación, análisis y discusión de la metodología se realizó sobre la ciudad de Tandil (Argentina) para el período 1989-2011. Se pudo conocer satisfactoriamente, la magnitud y forma de la expansión urbana de la ciudad durante los últimos 20 años.";"Picone, Natasha

Linares, Santiago";;Universidad Nacional del Sur;LA Referencia;26/12/2016;es;"land development (urbanization); urban areas; land cover; territory; land governance";Urban Tenure;Land Use, Management & Investment;ARG;Journal Articles & Books;http://www.lareferencia.info/vufind/Record/AR_96243c039d3b6fe543c037c80fda341b;http://hdl.handle.net/11336/10191;;CC-BY-NC;info:eu-repo/semantics/openAccess : Open Access, this refers to access without restrictions, and without financial incentives. Access to the resource is gained directly, without any obstacles.;
