ID;Title;Abstract/Description;Authors;Corporate authors;Publishers;Data provider;Publicaton date (YYYY/MM);Language;Related concepts;Themes;Overarching Categories;Geographical focus;Resource types;Link to the original website;Link to the publication;Thumbnail;License;Copyright details;Pages
"LEX-FAOC110805";"Government Decree No. 21 of 2006 (I.31.) Korm. concerning the use and utilization of the first bottom, river banks, wetlands and areas endangered by underseepage and on the procedures related to devaluation of the areas protected by summer dykes.";"Section 1 contains the definitions of terms used in this Decree, Section 2 provides rules regarding river banks, Section 3 contains rules concerning the first bottom of rivers, Section 4 contains the rules regarding wetlands and areas endangered by underseepage, and, finally, Section 5 provides final provisions.

Implements: Act No. LVII of 1995 on water management. (2014-12-23)
Repealed by: Decree No. 83 of 2014 (III. 14.) Korm. of the Government concerning the use and the utilization of the flood-bed and riparian zone of watercourses and of the areas endangered by wetlands and underseepage, as well as, in case of rivers, lays down rules concerning drafting and content of the flood-bed management plan. (2014-03-14)";"Egri";"";"";"FAO Legal Office";"2006-01-31";"hu";"farmland;public ownership;use rights;land valuation;land use planning;water rights";"";"Land Policy & Legislation";"HUN;151;150;AUT;BEL;BGR;CYP;CZE;DEU;DNK;ESP;EST;FIN;FRA;GBR;GRC;HRV;HUN;IRL;ITA;LTU;LUX;LVA;MLT;NLD;POL;PRT;ROU;SVK;SVN;SWE";"Regulations";"http://www.fao.org/faolex/results/details/en/c/LEX-FAOC110805";"http://extwprlegs1.fao.org/docs/pdf/hun110805.doc";"";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";"6"
"LEX-FAOC086295";"Acuerdo Nº 45 - Inscripción a favor del Estado de bienes que constituyen bienes nacionales considerados como áreas naturales protegidas.";"El presente Acuerdo declarar e inscribe a favor del Estado aquellos bienes que carecen de antecedente registral y que constituyen bienes nacionales considerados como áreas naturales protegidas.

Implementa: Decreto Legislativo Nº 579 - Ley de áreas naturales protegidas. (2005-02-08)";"";"";"";"FAO Legal Office";"2008-07-22";"es";"land use planning;protected areas;land reform;public ownership;land registration";"";"Land Policy & Legislation";"SLV;019;013";"Regulations";"http://www.fao.org/faolex/results/details/en/c/LEX-FAOC086295";"http://extwprlegs1.fao.org/docs/pdf/els86295.pdf";"";"All rights reserved";"© FAO. Para garantizar la amplia difusión de su información, la FAO se ha comprometido a poner libremente a disposición de los interesados este contenido y alienta el uso, la reproducción y la difusión de los textos, productos multimedia y datos presentados. Salvo que se indique lo contrario, el contenido se puede copiar, imprimir y descargar con fines de estudio privado, investigación y docencia, y para uso en productos o servicios no comerciales, siempre que se reconozca de forma adecuada a la FAO como fuente y titular de los derechos de autor  y que no se indique o que ello implique en modo alguno que la FAO aprueba los puntos de vista, productos o servicios de los usuarios.";""
"LEX-FAOC117854";"Order No. 318 of the Ministry of Economic Development validating the Regulation on Federal Service of State Registration, Cadastre and Cartography in relation to carrying out state inspection in the sphere state land control concerning legal persons and individual entrepreneurs.";"This Order regards state land control of legal persons and individual entrepreneurs for compliance with the mandatory requirements of land legislation related to land protection and land management. Chief state land inspector shall have the authority to examine land offences and apply administrative sanctions, issue notifications of committed land offences and file claims related to land offences. Inspection shall be concluded with: (a) drawing up land inspection act; (b) issuance of notifications of committed land offence; and (c) issuance of mandatory warrants related to correction of committed land offences and mitigation of the consequences thereof.
";"gnetii";"";"Government of Russia";"FAO Legal Office";"2011-06-30";"ru";"";"";"Land Policy & Legislation";"RUS;ARM;BLR;KAZ;KGZ;MDA;RUS;TJK;TKM;UKR;UZB;151;150";"Regulations";"http://www.fao.org/faolex/results/details/en/c/LEX-FAOC117854";"http://extwprlegs1.fao.org/docs/pdf/rus117854.doc";"";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";"86"
"LEX-FAOC097947";"Regulation on the use of sewage sludge in agriculture.";"This Regulation of the Government of the Republic of Slovenia, which is composed of 19 articles and two Annexes, establishes provisions concerning the use of sewage sludge as a fertilizer in agriculture, and in particular, prohibitions and restrictions on such use and details on reporting to the European Commission. The sludge from sewage treatment plants, small sewage treatment plants or common treatment facilities may be used in agriculture as a fertilizer only in accordance with this regulation. This Regulation is divided into the following Sections: General provisions (Sec. 1); Limits on the use of sludge in agriculture (Sec. 2); Treatment of sludge (Sec. 3); Use of treated sludge in agriculture (Sec. 4); Record keeping and reporting to the Commission (Sec. 5); Control (Sec. 6); Penalty provisions (Sec. 7); Transitional and final provisions (Sec. 8).

Implements: Environmental Protection Act. (2006-04-04)
Implements: Council Directive 86/278/EEC on the protection of the environment, and in particular of the soil, when sewage sludge is used in agriculture. (1986-07-04)";"";"";"Government of Slovenia";"FAO Legal Office";"2008-06-05";"sl";"land management";"";"Land Policy & Legislation";"SVN;150;AUT;BEL;BGR;CYP;CZE;DEU;DNK;ESP;EST;FIN;FRA;GBR;GRC;HRV;HUN;IRL;ITA;LTU;LUX;LVA;MLT;NLD;POL;PRT;ROU;SVK;SVN;SWE;039";"Regulations";"http://www.fao.org/faolex/results/details/en/c/LEX-FAOC097947";"http://extwprlegs1.fao.org/docs/pdf/slv97947.htm";"";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";""
"LEX-FAOC097944";"Regulation on soil pollution caused by waste.";"The objective of this Regulation of the Government of the Republic of Slovenia, which is composed of 18 articles and four Annexes, is to to improve the ecological condition of the soil with the use of excavated material or artificially prepared soil. This Regulation also lays down conditions for the use of building materials, prepared from processed or unprocessed waste of mineral resources if it is in contact with rainwater, groundwater or surface water. Control of the implementation of this Regulation shall be conducted by the inspectors responsible for environmental protection.

Implements: Environmental Protection Act. (2006-04-04)
Amended by: Decree amending the Decree on soil pollution caused by waste. (2011-07-28)";"";"";"Government of Slovenia";"FAO Legal Office";"2008-03-27";"sl";"land management";"";"Land Policy & Legislation";"SVN;150;AUT;BEL;BGR;CYP;CZE;DEU;DNK;ESP;EST;FIN;FRA;GBR;GRC;HRV;HUN;IRL;ITA;LTU;LUX;LVA;MLT;NLD;POL;PRT;ROU;SVK;SVN;SWE;039";"Regulations";"http://www.fao.org/faolex/results/details/en/c/LEX-FAOC097944";"http://extwprlegs1.fao.org/docs/pdf/slv97944.htm";"";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";""
"LEX-FAOC081803";"Acuerdo Nº 3 - Reglamento autónomo para la adquisición de tierras.";"El presente Acuerdo aprueba el Reglamento autónomo para la adquisición de tierras, que tiene como objetivo normar el procedimiento de adquisición de tierras del Instituto de Desarrollo Agrario para la formación de asentamientos campesinos.

Enmendado por: Acuerdo Nº 3 - Modifica el Reglamento autónomo para la adquisición de tierras. (2008-07-21)
Revocado por: Acuerdo Nº 62 - Reglamento autónomo para la adquisición de tierras. (2010-09-13)
Revoca: Acuerdo Nº 6 - Reglamento autónomo para la adquisición de tierras. (2008-01-16)";"";"";"Government of Costa Rica";"FAO Legal Office";"2008-03-24";"es";"land consolidation;land;land ownership;land tenure";"";"Land Policy & Legislation";"CRI;019;013";"Regulations";"http://www.fao.org/faolex/results/details/en/c/LEX-FAOC081803";"http://extwprlegs1.fao.org/docs/pdf/cos81803.pdf";"";"All rights reserved";"© FAO. Para garantizar la amplia difusión de su información, la FAO se ha comprometido a poner libremente a disposición de los interesados este contenido y alienta el uso, la reproducción y la difusión de los textos, productos multimedia y datos presentados. Salvo que se indique lo contrario, el contenido se puede copiar, imprimir y descargar con fines de estudio privado, investigación y docencia, y para uso en productos o servicios no comerciales, siempre que se reconozca de forma adecuada a la FAO como fuente y titular de los derechos de autor  y que no se indique o que ello implique en modo alguno que la FAO aprueba los puntos de vista, productos o servicios de los usuarios.";""
"LEX-FAOC087125";"Integrated Pollution Prevention and Control (Amendment) Law, 2008 (Law No. 12(Ι)/2008).";"This Law may be cited as the Integrated Pollution Prevention and Control (Amendment) Law of 2008 and shall be read as one with the Integrated Pollution Prevention and Control Law of 2003-2006 (hereinafter referred to as “the principal Law”). The principal Law and the present Law shall be read as one and will be referred to as the Integrated Pollution Prevention and Control Laws of 2003-2008. The present Law, for a better compliance with Council Directive 96/61/EC concerning integrated pollution prevention and control, carries forward amendments to articles 4, 6, 8, 13 and by adding a new article 11A. Also, the first Annex (I) of the principal Law is hereby amended.

Implements: Council Directive 96/61/EC concerning integrated pollution prevention and control (1996-09-24)
Amends: Integrated Pollution Prevention and Control Law, 2003 ((Law No. 56(Ι)/2003). (2003-06-13)";"nicolarea";"";"";"FAO Legal Office";"2008-04-18";"el";"environment";"";"Land Policy & Legislation";"CYP;AUT;BEL;BGR;CYP;CZE;DEU;DNK;ESP;EST;FIN;FRA;GBR;GRC;HRV;HUN;IRL;ITA;LTU;LUX;LVA;MLT;NLD;POL;PRT;ROU;SVK;SVN;SWE;145";"Legislation";"http://www.fao.org/faolex/results/details/en/c/LEX-FAOC087125";"http://extwprlegs1.fao.org/docs/pdf/cyp87125.pdf";"";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";""
"LEX-FAOC148286";"National Adaptation Programme of Action (NAPA)";"The preparation of the Tanzania National Adaption Programme of Action plan is the result of the impacts of climate change on sectors such as agriculture, water, health, energy and others in 2007. Tanzania NAPA document is informed by the aspirations of National Development Vision 2025 for high and shared growth, quality livelihood, peace, stability and unity, good governance, high-quality education and global competitiveness. The NAPA preparatory process involved the participation of many stakeholders. The multi-disciplinary team used participatory approaches to ensure that national plans and strategies are integrated into the document. This approach ensured that the NAPA document was developed in a transparent and participatory manner, a feature that would further ensure that the proposed activities are implemented and adopted by target vulnerable communities.The overall vision of Tanzania's NAPA is to identify immediately and urgent Climate Change Adaptation Actions that are robust enough to lead to long-term sustainable development in a changing climate. It will also identify climate change adaptation activities that most effectively reduce the risks that a changing climate poses to sustainable development.The main objectives of NAPA are: (i) to identify and develop immediate and urgent NAPA activities to adapt to climate change and climate variability, (ii) to protect life and livelihoods of the people, infrastructure, biodiversity and environment, (iii) to mainstream adaptation activities into national and sectoral development policies and strategies, development goals, visions and objectives, (iv) to increase public awareness to climate change impacts and adaptation activities in communities, civil society and government officials, (v) to assist communities to improve and sustain human and technological capacity for environmentally friendly exploitation of natural resources in a more sustainable way in a changing climate, (vi) to complement national and community development activities which are hampered by adverse effects of climate change, and (vii) to create a long-term sustainable livelihood and development activities at both community and national level in a changing climatic conditions.The following project activities were ranked (by the NAPA team in consultation with stakeholders) as the top most in terms of priorities: (i) increase irrigation by using appropriate water efficient technologies to boost crop production in all areas, (ii) alternative farming systems and relocation of water sources including wells along the low-lying coastal areas (iii) develop water harvesting and storage programs for rural communities particularly those in dry lands (iv) community-based catchments conservation and management programs, (v) explore and invest in alternative clean energy sources e.g. Wind, Solar, bio-diesel, etc (vi) promotion of application of cogeneration in the industry sector (vii) a forestation programmes in degraded lands using more adaptive and fast growing tree species, (viii) develop community forest fire prevention plans and programmes (ix) establishing and strengthening community awareness programmes on preventable major health hazards, (x) implement sustainable tourism activities, (xi) enhance wildlife extension services and assistance to rural communities in managing wildlife resources, (xii) water harvesting and recycling, (xiii) construction of artificial structures, e.g., sea walls, artificially placing sand on the beaches and coastal drain beach management system, (xiv) establish good land tenure system and facilitate sustainable human settlements.In order to eliminate hunger, food insecurity and malnutrition, the NAPA plans to promote the use of drought tolerant food crops in drought-prone areas of Shinyanga, Dodoma and Singida regions for sustainable food production. For this purpose, the following activities are planned by the programme: (i) to ensure production and supply of food to local community in the drought-prone areas by replacing maize with the relevant drought tolerant crops, (ii) the coastal community will have reliable access to safe and clean drinking water and thus reduce their valuable time and energy spent on fetching water.In order to make agriculture, forestry and fisheries more productive and sustainable, the NAPA envisages to create awareness to local communities of the negative impacts of climate change on maize production and identification of suitable crops to climate change induces and to promote sustainable utilization of water in small-scale traditional irrigation practices. In addition, the programme will establish nurseries and replanting trees in the degraded areas.Regarding the reduction of rural poverty, the NAPA plans to improve livelihood communities around Mt Kilimanjaro by providing alternative sources of income and food through replanting of trees and economic diversification.To increase the resilience of livelihoods to threats and crises, the NAPA envisages to implement the following activities: (i) ensure community awareness on malaria in newly-malaria infected areas, (ii) ensure capacity building for local medical practitioners and selected health centers, (iii) ensure increased use of available alternative methods in combating menace of malaria, (iv) to create awareness on climate change adaptation, biodiversity conservation and afforestation through community participatory efforts and (v) awareness to the communities on the cause and impacts and explore their adjustments to the problems faced due to climate change impacts.In the context of governance, the proposed project profiles will be implemented and managed by relevant sectors. However, the coordination role is vested to the Vice President's Office-Division of Environment which is the country's focal point regarding environmental issues. Furthermore, monitoring and evaluation of the projects will be done by the Vice President's Office in collaboration with other relevant stakeholders.
";"maganya";"";"";"FAO Legal Office";"2007-01-01";"en";"agricultural land management;food security;capacity building;land management;sustainable development;climate change;land governance;natural resources management;land tenure;deforestation;fisheries;sustainable land use;poverty;farming systems";"";"Land Policy & Legislation";"TZA;002;014";"National Policies";"http://www.fao.org/faolex/results/details/en/c/LEX-FAOC148286";"http://extwprlegs1.fao.org/docs/pdf/tan148286.pdf";"";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";""
"LEX-FAOC094337";"Land (Duties and Taxes) (Amendment of Schedule) Regulations 2008 (GN No. 66 of 2008).";"These Regulations amend the Land (Duties and Taxes) Act in the Eight Schedule made under section 45A (3) by adding a new item (j). The Eight Schedule specifies exemption from payment of duty or tax under specified Parts of the Act for deeds of transfer.

Implements: Land (Duties and Taxes) Act 1984. (2007-08-22)";"Hupperts, Rudolph (CONSLEGB)";"";"Government of Mauritius";"FAO Legal Office";"2008-04-19";"en";"";"";"Land Policy & Legislation";"MUS;002;014;ABW;AIA;ASM;ATG;BHR;BHS;BLZ;BRB;COK;COM;CPV;CUB;CUW;DMA;DOM;FJI;FSM;GNB;GRD;GUM;GUY;HTI;JAM;KIR;KNA;LCA;MDV;MHL;MNP;MSR;NCL;NIU;NRU;PLW;PNG;PRI;PYF;SGP;SLB;STP;SUR;SXM;SYC;TLS;TON;TTO;TUV;VCT;VGB;VIR;VUT;WSM";"Regulations";"http://www.fao.org/faolex/results/details/en/c/LEX-FAOC094337";"http://extwprlegs1.fao.org/docs/pdf/mat94337.doc";"";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";"1"
"LEX-FAOC066326";"Reglamento para la selección y adjudicación de solicitantes de tierras.";"El presente Reglamento autónomo para la selección y adjudicación de solicitantes de tierras, establece los procedimientos a que deben someterse las personas solicitantes de tierras, personas físicas o personas jurídicas sin fines de lucro, para el estudio y selección, ya sea para asentamientos campesinos de explotación individual o colectiva, lotes para vivienda, granjas familiares y parcelas libres por renuncia de personas adjudicatarias por revocatoria y por nulidad de títulos.

Revocado por: Acuerdo Nº 6 - Reglamento para la selección y adjudicación de solicitantes de tierras. (2007-09-03)";"";"";"Government of Costa Rica";"FAO Legal Office";"2003-11-24";"es";"land consolidation;land;farmers;farming systems;land tenure;land ownership";"";"Land Policy & Legislation";"CRI;019;013";"Regulations";"http://www.fao.org/faolex/results/details/en/c/LEX-FAOC066326";"http://extwprlegs1.fao.org/docs/pdf/cos66326.pdf";"";"All rights reserved";"© FAO. Para garantizar la amplia difusión de su información, la FAO se ha comprometido a poner libremente a disposición de los interesados este contenido y alienta el uso, la reproducción y la difusión de los textos, productos multimedia y datos presentados. Salvo que se indique lo contrario, el contenido se puede copiar, imprimir y descargar con fines de estudio privado, investigación y docencia, y para uso en productos o servicios no comerciales, siempre que se reconozca de forma adecuada a la FAO como fuente y titular de los derechos de autor  y que no se indique o que ello implique en modo alguno que la FAO aprueba los puntos de vista, productos o servicios de los usuarios.";""
"LEX-FAOC159876";"Décret n° 2-87-917 du 11 chaabane 1408 (30 mars 1988) portant création et délimitation du périmètre d'amélioration pastorale d'El Faija (province de Khenifra).";"Le présent décret crée une zone spéciale d'action rurale dite périmètre d'amélioration pastorale d'El Faija (province de Khenifra). La création de cette zone vise à limiter la dégradation des pâturages et en assurer la reconstitution en vue d’une exploitation rationnelle.
";"";"";"Government of Morocco";"FAO Legal Office";"1988-03-30";"fr";"protected areas;pastoralists;environment;land management;grazing;sustainable land use";"";"Land Policy & Legislation";"MAR;002;015";"Regulations";"http://www.fao.org/faolex/results/details/en/c/LEX-FAOC159876";"http://extwprlegs1.fao.org/docs/pdf/mor159876.pdf";"";"All rights reserved";"© FAO. Afin d’assurer une large diffusion de ses informations, la FAO s’attache à donner libre accès à ce contenu et encourage l’utilisation, la reproduction et la diffusion des données, des informations textuelles et des supports multimédia présentés. Sauf indication contraire, le contenu peut être reproduit, imprimé et téléchargé aux fins d’étude privée, de recherches ou d’enseignement ainsi que pour utilisation dans des produits ou services non commerciaux, sous réserve que la FAO soit correctement mentionnée comme source et comme titulaire du droit d’auteur et à condition qu’il ne soit ni déclaré ni sous-entendu en aucune manière que la FAO approuverait les opinions, produits ou services des utilisateurs.";""
"LEX-FAOC162216";"Regional Law No. 11 ""On turnover of agricultural land"".";"This Regional Law regulates relations dealing with ownership, management, tenure and disposal of agricultural land and shares in common property of agricultural land. Minimum land area of consolidated agricultural land plots pertaining to public, municipal and common land ownership shall be set at average land share area established at the moment of allotment free of charge in ownership. Maximum agricultural land area within the boundaries of a single municipal unit that can be owned by one natural or legal person shall not exceed 25 percent of total available agricultural land within the boundaries of a single municipal district. Regional Administration shall have preferential rights for purchase of agricultural land at selling cost. Agricultural land plot can be expropriated if the owner have not used it for agricultural purposes for the period of three years.

Amended by: Regional Law No. 106 amending Regional Law No. 11 ""On turnover of agricultural land"". (2016-12-24)";"НПП "Гарант-Сервис"";"";"";"FAO Legal Office";"2004-06-01";"ru";"farmland;land ownership;expropriation";"";"Land Policy & Legislation";"RUS;ARM;BLR;KAZ;KGZ;MDA;RUS;TJK;TKM;UKR;UZB;151;150";"Legislation";"http://www.fao.org/faolex/results/details/en/c/LEX-FAOC162216";"http://extwprlegs1.fao.org/docs/pdf/rus162216.pdf";"";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";""
