ID;Title;Abstract/Description;Authors;Corporate authors;Publishers;Data provider;Publicaton date (YYYY/MM);Language;Related concepts;Themes;Overarching Categories;Geographical focus;Resource types;Link to the original website;Link to the publication;Thumbnail;License;Copyright details;Pages
"LEX-FAOC156097";"Fish and Game Code - Chapter 4.3 of Division 2; Inland Wetlands Conservation Program (secs. 1400 - 1431).";"This Chapter of Division 2 of the Fish and Game Code of California creates within the Wildlife Conservation Board the Inland Wetlands Conservation Program. The purpose of the Program is to carry out the programs of the Central Valley Habitat Joint Venture. It is designated for use of the funds allocated pursuant to subdivision (f) of Section 2791, as enacted by the California Wildlife Protection Act of 1990. The Board shall administer the Program. It may make grants or loans to nonprofit organizations, local governmental agencies, and state departments and agencies for the purpose of wetland and associated upland habitat acquisition, restoration, or enhancement and may lease non-wetlands habitat in need of restoration to nonprofit organizations, local governmental agencies, and state departments and agencies under agreements in which the lessee agrees to restore the wetlands to their highest possible wetland value and maintain the wetlands at that highest possible wetland value. It may also acquire former wetlands and associated upland habitat, restore those areas, and sell the lands, or any interest therein, to private owners, local governmental agencies, and state departments and agencies or exchange them for other land, if an agreement is secured to keep and maintain the lands as wetlands in perpetuity. When creating new wetlands, the board shall give preference to lands most suitable for this purpose due to elevations, existence of levees, proximity to existing wetlands that are protected, and potential sources of water. The Inland Wetlands Conservation Fund is created in the Wildlife Restoration Fund.
";"Hupperts, Rudolph (LEGN)";"";"Government of the United States of America";"FAO Legal Office";"1990-01-01";"en";"environment;protected areas;sustainable development;public ownership;expropriation";"";"Land Policy & Legislation";"USA;019;021";"Legislation";"http://www.fao.org/faolex/results/details/en/c/LEX-FAOC156097";"http://extwprlegs1.fao.org/docs/pdf/us156097.pdf";"";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";""
"LEX-FAOC118600";"Ordinance implementing the Survey and Cadastre Law.";"The present Ordinance enacts the Survey and Cadastre Law of 12 May 2004. In particular, the Ordinance lays down provisions relating to powers conferred to competent authorities. The text consists of 8 articles as follows: Powers of the Land Survey Office Schleswig-Holstein (1); Powers of Cadastre Offices (2); Buildings (3); Notes on evidence from other public bodies (4); Data transfer and access procedures (5); Authorizing of access to data and granting of extracts (6);Fees and compensation (7); Entry into force (8).

Implements: Law on survey and cadastre. (2010-12-15)";"";"";"";"FAO Legal Office";"2009-05-12";"de";"surveyors;cadastres;land registration";"";"Land Policy & Legislation";"DEU;150;AUT;BEL;BGR;CYP;CZE;DEU;DNK;ESP;EST;FIN;FRA;GBR;GRC;HRV;HUN;IRL;ITA;LTU;LUX;LVA;MLT;NLD;POL;PRT;ROU;SVK;SVN;SWE;155";"Regulations";"http://www.fao.org/faolex/results/details/en/c/LEX-FAOC118600";"http://extwprlegs1.fao.org/docs/pdf/ger118600.pdf";"";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";""
"LEX-FAOC131010";"Law amending the Tyrol Farmland Requirement Law 1996.";"The present Law introduces some amendments to the Tyrol Farmland Requirement Law 1996 (LGBl. No. 74). In particular, the Law adds a paragraph 5 to article 33 dealing with the intrinsic value of an agricultural community plots; furthermore, the text amends, inter alia, article 40 concerning issuing of building authorization on behalf of the competent authority. The text consists of 3 articles.

Implements: Tyrol Farmland Requirement Law 1996. (2013)";"U0069930";"";"Austrian Federal Government";"FAO Legal Office";"2009-12-17";"de";"land use planning;land consolidation;land ownership;land tenure";"";"Land Policy & Legislation";"AUT;150;AUT;BEL;BGR;CYP;CZE;DEU;DNK;ESP;EST;FIN;FRA;GBR;GRC;HRV;HUN;IRL;ITA;LTU;LUX;LVA;MLT;NLD;POL;PRT;ROU;SVK;SVN;SWE;155";"Legislation";"http://www.fao.org/faolex/results/details/en/c/LEX-FAOC131010";"http://extwprlegs1.fao.org/docs/pdf/aut131010.pdf";"";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";""
"LEX-FAOC125856";"Order No. 915 on commercial keeping of livestock, manure, silage etc.";"The Order applies to all animal fertilizers (manure). Its purpose is to set regulations on standards for the establishment of animal keeping compounds and the storage of such biomass.The Order consists of 15 Chapters and 3 Appendices: Scope (1); Location of livestock (2); Interior of stables (3); Capacity of manure storage facilities (4); Storage of solid manure (5); Storage of silage and treatment of straw (6); Storage of liquid manure and silage effluents, digested plant biomass and residual water (7); Drainage (8); Operations and maintenance (9); Application of manure, digested plant biomass, silage effluent and waste water (10); Harmony provisions (11); Reporting (12); Administrative provisions (13); Penalties (14); Entry into force and transitional provisions (15).Appendix 1 - Different conversion factors to be applied in the calculation of animals (art. 3, sect. 14).Appendix 2 - Establishment of containing barriers (art. 19, sect. 2) in adherence to conditions of notification (art. 35) which must be met.Appendix 3 - Farm's spread of manure equivalent to 2.3 livestock units for each hectare/planning year pursuant to art. 31, section 3 on the following conditions.

Implements: Council Directive 91/676/EEC concerning the protection of waters against pollution caused by nitrates from agricultural sources. (1991-12-12)
Implements: Directive 98/34/EC of the European Parliament and of the Council laying down a procedure for the provision of information in the field of technical standards and regulations. (1998-06-22)
Implements: Environment Protection Act (No. 1189 of 2016). (2016-09-27)
Implements: Act on environmental permits of livestock (No. 1486 of 2009). (2015-07-03)
Implements: Act on agricultural use of fertilizers and plant cover (No. 388 of 2017). (2016-04-27)
Repealed by: Order No. 853 on commercial keeping of livestock, manure, silage etc. (2014-06-30)
Repeals: Order No. 764 on commercial keeping of livestock, manure, silage. (2012-06-28)";"Ann Camilla Scott";"";"Government of Denmark";"FAO Legal Office";"2013-06-27";"da";"farming systems;fisheries";"";"Land Policy & Legislation";"DNK;150;AUT;BEL;BGR;CYP;CZE;DEU;DNK;ESP;EST;FIN;FRA;GBR;GRC;HRV;HUN;IRL;ITA;LTU;LUX;LVA;MLT;NLD;POL;PRT;ROU;SVK;SVN;SWE;154";"Regulations";"http://www.fao.org/faolex/results/details/en/c/LEX-FAOC125856";"http://extwprlegs1.fao.org/docs/pdf/den125856.doc";"";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";"47"
"LEX-FAOC053899";"Loi portant modification 1. de la loi du 19 juillet 2004 concernant l’aménagement communal et le développement urbain; 2. de la loi communale modifiée du 13 décembre 1988; 3. de la loi du 21 mai 1999 concernant l’aménagement du territoire; 4. de la loi modifiée du 19 janvier 2004 concernant la protection de la nature et des ressources naturelles.";"La présente loi modifie certains articles de la loi du 19 juillet 2004 concernant l’aménagement communal et le développement urbain; l’article 11 de la loi du 21 mai 1999 concernant l’aménagement du territoire; et l’article 5 de la loi du 19 janvier 2004 concernant la protection de la nature et des ressources naturelles.

Modifie: Loi concernant l’aménagement communal et le développement urbain. (2004-07-19)
Modifie: Loi concernant l'aménagement du territoire. (1999-05-21)
Modifie: Loi concernant la protection de la nature et des ressources naturelles. (2004-01-19)";"";"";"Government of Luxembourg";"FAO Legal Office";"2005-07-19";"fr";"protected areas";"";"Land Policy & Legislation";"LUX;150;AUT;BEL;BGR;CYP;CZE;DEU;DNK;ESP;EST;FIN;FRA;GBR;GRC;HRV;HUN;IRL;ITA;LTU;LUX;LVA;MLT;NLD;POL;PRT;ROU;SVK;SVN;SWE;155";"Legislation";"http://www.fao.org/faolex/results/details/en/c/LEX-FAOC053899";"http://extwprlegs1.fao.org/docs/pdf/lux53899.pdf";"";"All rights reserved";"© FAO. Afin d’assurer une large diffusion de ses informations, la FAO s’attache à donner libre accès à ce contenu et encourage l’utilisation, la reproduction et la diffusion des données, des informations textuelles et des supports multimédia présentés. Sauf indication contraire, le contenu peut être reproduit, imprimé et téléchargé aux fins d’étude privée, de recherches ou d’enseignement ainsi que pour utilisation dans des produits ou services non commerciaux, sous réserve que la FAO soit correctement mentionnée comme source et comme titulaire du droit d’auteur et à condition qu’il ne soit ni déclaré ni sous-entendu en aucune manière que la FAO approuverait les opinions, produits ou services des utilisateurs.";""
"LEX-FAOC152012";"Décret n° 10-524/P-RM du 21 septembre 2010 fixant l’organisation et les modalités de fonctionnement de l’institut polytechnique rural de formation et de recherche appliquée de Katibougou.";"Le présent décret fixe l’organisation et les modalités de fonctionnement de l’Institut Polytechnique Rural de Formation et de Recherche Appliquée de Katibougou (IPR/IFRA) dont la mission est la formation universitaire, post-universitaire et continue des cadres en matière de: la foresterie, l’halieutique, l’agroforesterie, les sciences du sol, l’agroéconomie, le génie rural, la médecine vétérinaire, la zootechnie et la vulgarisation agricole; la formation des communautés rurales; le perfectionnement d’auditeurs maliens et étrangers; la recherche scientifique et technologique; le développement et de diffusion des connaissances et savoir-faire; et la réalisation d’expertises et d’activités de production. Par ailleurs, l’IPR/IFRA dispose d’une annexe et d’un domaine agrosylvo-pastoral dont la vocation est à la fois didactique, expérimentale et productive.Le cadre institutionnel de l’IPR/IFRA est composé des organes d’administration et de gestion (le Conseil d’administration; le Directeur général; et les organes de consultation).Un arrêté du ministre chargé de l’Enseignement supérieur fixe les conditions d’accès ainsi que le régime des études et des examens de l’Institut Polytechnique Rural de Formation et de Recherche Appliquée de Katibougou.

Met en oeuvre: Ordonnance n°10-027/P-RM du 4 août 2010 portant création de l’Institut Polytechnique Rural de Formation et de Recherche Appliquée de Katibougou. (2010-08-04)";"";"";"Government of Mali";"FAO Legal Office";"2010-09-21";"fr";"forestry;land management;agriculture;capacity building;research";"";"Land Policy & Legislation";"MLI;002;011";"Regulations";"http://www.fao.org/faolex/results/details/en/c/LEX-FAOC152012";"http://extwprlegs1.fao.org/docs/pdf/mli152012.pdf";"";"All rights reserved";"© FAO. Afin d’assurer une large diffusion de ses informations, la FAO s’attache à donner libre accès à ce contenu et encourage l’utilisation, la reproduction et la diffusion des données, des informations textuelles et des supports multimédia présentés. Sauf indication contraire, le contenu peut être reproduit, imprimé et téléchargé aux fins d’étude privée, de recherches ou d’enseignement ainsi que pour utilisation dans des produits ou services non commerciaux, sous réserve que la FAO soit correctement mentionnée comme source et comme titulaire du droit d’auteur et à condition qu’il ne soit ni déclaré ni sous-entendu en aucune manière que la FAO approuverait les opinions, produits ou services des utilisateurs.";""
"LEX-FAOC124858";"Decree amending the Decree on requirements for the landfill of waste.";"This Decree lays down some amendments to the Decree on requirements for the landfill of waste. In particular, the present Decree lays down technical requirements for landfills and conditions of their use (originally specified in art. 3 of the amended Decree) and general technical requirements and conditions for the use of waste on the ground surface (art. 12).

Implements: Wastes Act. (2001-05-15)
Amends: Decree on requirements for the landfill of waste. (2005-07-11)";"AION CS";"";"";"FAO Legal Office";"2010-02-19";"cs";"waste";"";"Land Policy & Legislation";"CZE;151;150;AUT;BEL;BGR;CYP;CZE;DEU;DNK;ESP;EST;FIN;FRA;GBR;GRC;HRV;HUN;IRL;ITA;LTU;LUX;LVA;MLT;NLD;POL;PRT;ROU;SVK;SVN;SWE";"Regulations";"http://www.fao.org/faolex/results/details/en/c/LEX-FAOC124858";"http://extwprlegs1.fao.org/docs/pdf/cze124858.pdf";"";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";""
"LEX-FAOC014065";"Decree No. 546 of 1995 relative to delegation to municipalities, county agricultural councils, county governors, and the State Agricultural Bank and relative to procedures of handling in municipalities and internal working relationship between county agricultural councils, county governors as regards matters within pursuant to the Concessions Act, the Freehold Land Act and the Land Use Act.";"This Decree of the Ministry of Agriculture: (1) delegates powers to municipalities in specified matters of the Acts mentioned in the title (Chapter I); (2) delegates powers to county agricultural councils and county governors, in specified matters of the Acts mentioned in the title (Chapter II); (3) provides for the right and procedures of appeal within the administration (Chapter III);provides for repartition of tasks between the county agricultural councils and county governors (Chapter IV).

Implements: Act No. 23 of 1995 concerning land use. (2011-03-03)";"";"";"Government of Norway";"FAO Legal Office";"1995-06-06";"no";"";"";"Land Policy & Legislation";"NOR;150;154";"Regulations";"http://www.fao.org/faolex/results/details/en/c/LEX-FAOC014065";"http://extwprlegs1.fao.org/docs/pdf/nor14065.htm";"";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";""
"LEX-FAOC154752";"Memorandum of understanding on cooperation between the Ministry of Land and Resources of the People's Republic of China and the Ministry of Land and Mineral Resources of the Republic of the Fiji Islands in the sphere of mining industry.";"In order to maintain, develop and expand bilateral cooperation in mining and related areas, the two Parties agreed to establish a joint committee for bilateral cooperation in mining. The Committee held meetings every two years to coordinate the cooperation between the two parties. The Parties further agreed to carry out cooperation in the fields of: geological survey and mineral exploration technology; legislation encouraging mining investment; mining environmental legislation and sustainable development; development of new technology and equipment in the mining sector; the export of mineral products; technology transfer and training in modern geological mapping; mineral resources evaluation; the development of geological mineral database and geographic information system, and its application in resource management and land use.
";"GaoQuan";"";"";"FAO Legal Office";"2002-01-01";"zh";"land use planning;mining";"";"Land Policy & Legislation";"CHN;FJI;142;030;009;ABW;AIA;ASM;ATG;BHR;BHS;BLZ;BRB;COK;COM;CPV;CUB;CUW;DMA;DOM;FJI;FSM;GNB;GRD;GUM;GUY;HTI;JAM;KIR;KNA;LCA;MDV;MHL;MNP;MSR;NCL;NIU;NRU;PLW;PNG;PRI;PYF;SGP;SLB;STP;SUR;SXM;SYC;TLS;TON;TTO;TUV;VCT;VGB;VIR;VUT;WSM";"International Conventions or Treaties";"http://www.fao.org/faolex/results/details/en/c/LEX-FAOC154752";"http://extwprlegs1.fao.org/docs/pdf/bi-154752.pdf";"";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";""
"LEX-FAOC102241";"Map and Cadastre Act (No. 749 of 1988).";"This Act establishes guidelines on surveying and mapping services through the Survey and Cadastre Authority. The latter must perform the geodetic surveying and topographic mapping of Denmark including the Faroe Islands and Greenland, conduct cadastral and surveying services, perform the seismic service in Denmark including the Faroe Islands and Greenland, perform research and development work in geodesy and seismology.

Amended by: Act amending Map and Cadastre Act (No. 313 of 2004). (2004-05-05)";"ScottC";"";"Government of Denmark";"FAO Legal Office";"1988-12-07";"da";"surveyors;cadastres;land registration;research";"";"Land Policy & Legislation";"DNK;150;AUT;BEL;BGR;CYP;CZE;DEU;DNK;ESP;EST;FIN;FRA;GBR;GRC;HRV;HUN;IRL;ITA;LTU;LUX;LVA;MLT;NLD;POL;PRT;ROU;SVK;SVN;SWE;154";"Legislation";"http://www.fao.org/faolex/results/details/en/c/LEX-FAOC102241";"http://extwprlegs1.fao.org/docs/pdf/den102241.doc";"";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";"2"
"LEX-FAOC099485";"Act amending the land registration Bankrupcy Act and other laws (No. 560 of 2005).";"This Act makes amendments concerning administrative pledge of land business loans.
";"ScottC";"";"Government of Denmark";"FAO Legal Office";"2005-06-24";"da";"land ownership";"";"Land Policy & Legislation";"DNK;150;AUT;BEL;BGR;CYP;CZE;DEU;DNK;ESP;EST;FIN;FRA;GBR;GRC;HRV;HUN;IRL;ITA;LTU;LUX;LVA;MLT;NLD;POL;PRT;ROU;SVK;SVN;SWE;154";"Legislation";"http://www.fao.org/faolex/results/details/en/c/LEX-FAOC099485";"http://extwprlegs1.fao.org/docs/pdf/den99485.doc";"";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";"5"
"LEX-FAOC074913";"Ley Nº 550 - Ley para el Plan de Uso de Terrenos del Estado Libre Asociado de Puerto Rico.";"La presente Ley tiene por objeto los principios y directrices para la elaboración del Plan de Uso de Terrenos del Estado Libre de Puerto Rico, el cual constituye el instrumento fundamental en la planificación del aprovechamiento óptimo de los terrenos, basado en un enfoque integral que garantice al mismo tiempo un desarrollo sustentable del país y la conservación de los recursos naturales. La autoridad responsable de formular el Plan es la Oficina del Plan de Uso de Terrenos, establecida en virtud del artículo 3º. El desarrollo del plan se llevará a cabo a través de tres diferentes etapas (preparación; presentación; aprobación e implantación) conforme al procedimiento descrito por la Ley. Asimismo, se dispone la realización de un inventario de recursos y terrenos al cual tendrá acceso la ciudadanía (art. 11º). Por último, la Ley establece el procedimiento mediante el cual la Asamblea Legislativa podrá efectuar la designación o declaración de áreas de reserva a perpetuidad.

Enmendado por: Ley Nº 6 - Para enmendar los Artículos 5, 11 y 16, y añadir un subinciso 8, al inciso (l) del Artículo 6 de la Ley Núm. 550 de 2004, Ley para el Plan de Uso de Terrenos del Estado Libre Asociado de Puerto Rico. (2014-01-03)";"Faragasso, Romina (CONSLEG)";"";"Government of Puerto Rico";"FAO Legal Office";"2004-10-03";"es";"land use planning;cadastres;land management;land registration";"";"Land Policy & Legislation";"PRI;019;029;ABW;AIA;ASM;ATG;BHR;BHS;BLZ;BRB;COK;COM;CPV;CUB;CUW;DMA;DOM;FJI;FSM;GNB;GRD;GUM;GUY;HTI;JAM;KIR;KNA;LCA;MDV;MHL;MNP;MSR;NCL;NIU;NRU;PLW;PNG;PRI;PYF;SGP;SLB;STP;SUR;SXM;SYC;TLS;TON;TTO;TUV;VCT;VGB;VIR;VUT;WSM";"Legislation";"http://www.fao.org/faolex/results/details/en/c/LEX-FAOC074913";"http://extwprlegs1.fao.org/docs/pdf/pue74913.doc";"";"All rights reserved";"© FAO. Para garantizar la amplia difusión de su información, la FAO se ha comprometido a poner libremente a disposición de los interesados este contenido y alienta el uso, la reproducción y la difusión de los textos, productos multimedia y datos presentados. Salvo que se indique lo contrario, el contenido se puede copiar, imprimir y descargar con fines de estudio privado, investigación y docencia, y para uso en productos o servicios no comerciales, siempre que se reconozca de forma adecuada a la FAO como fuente y titular de los derechos de autor  y que no se indique o que ello implique en modo alguno que la FAO aprueba los puntos de vista, productos o servicios de los usuarios.";"1"
"LEX-FAOC023966";"Ley Nº 854/63 - Estatuto Agrario.";"La presente Ley estimula y garantiza la propiedad privada inmobiliaria rural que cumple con su función social económica, contribuyendo al bienestar rural y al desarrollo de la economía nacional. Su aplicación estará a cargo del Instituto de Bienestar Rural. El Bienestar Rural, a los efectos de esta Ley, consistirá en transformación de la estructura agraria del país, obtenida con la incorporación efectiva de la población campesina al desarrollo económico y social, mediante un sistema justo de distribución de la tierra, asistencia técnica social adecuada, organización del crédito, de la producción y su colocación, de modo que permitan al productor rural lograr su estabilidad económica, como garantía de su libertad y dignidad y fundamento del bienestar social. La propiedad privada inmobiliaria rural cumple con su función socioeconómica cuando se ajusta a los requisitos esenciales siguientes: a) explotación eficiente de la tierra y su aprovechamiento racional; y b) observancia de las disposiciones sobre conservación y reposición.

Implementado por: Decreto Nº 1.746/78 - Reglamenta habilitación y uso de campos destinados a las comunidades rurales. (1978-10-30)";"FAO";"";"";"FAO Legal Office";"1963-03-26";"es";"land consolidation;public ownership;farming systems;land tenure;common property;land reform";"";"Land Policy & Legislation";"PRY;019;AFG;ARM;AZE;BDI;BFA;BOL;BTN;BWA;CAF;ETH;KAZ;KGZ;LAO;LSO;MDA;MKD;MLI;MNG;MWI;NER;NPL;PRY;RWA;SSD;SWZ;TCD;TJK;TKM;UGA;UZB;ZMB;ZWE;005";"Legislation";"http://www.fao.org/faolex/results/details/en/c/LEX-FAOC023966";"http://extwprlegs1.fao.org/docs/pdf/par23966.doc";"";"All rights reserved";"© FAO. Para garantizar la amplia difusión de su información, la FAO se ha comprometido a poner libremente a disposición de los interesados este contenido y alienta el uso, la reproducción y la difusión de los textos, productos multimedia y datos presentados. Salvo que se indique lo contrario, el contenido se puede copiar, imprimir y descargar con fines de estudio privado, investigación y docencia, y para uso en productos o servicios no comerciales, siempre que se reconozca de forma adecuada a la FAO como fuente y titular de los derechos de autor  y que no se indique o que ello implique en modo alguno que la FAO aprueba los puntos de vista, productos o servicios de los usuarios.";"1"
