ID;Title;Abstract/Description;Authors;Corporate authors;Publishers;Data provider;Publicaton date (YYYY/MM);Language;Related concepts;Themes;Overarching Categories;Geographical focus;Resource types;Link to the original website;Link to the publication;Thumbnail;License;Copyright details;Pages
"LEX-FAOC160374";"Ministerial Decree No. 94 on approval of rules regarding technical aspects of land registration.";"This Decree states that “land registration” aims at ensuring efficient use of land, increasing soil fertility, clarifying land resources, establishing soil balance, setting up strict rules for land use and mapping according to the results of land registration, by determining geometric dimensions, borders, configuration and changes in lands of all land owners, users and lessees. This Decree sets forth provisions on the procedures and principles of land registration on topographic maps and plans, land reports, monitoring results, consequence assessment and approval by the executive authorities.

Implements: Law No.593 of 1998 on state land cadastre, land monitoring and land survey. (1998-12-22)";"Toshiba";"";"Government of Azerbaijan";"FAO Legal Office";"1999-06-07";"az";"land use planning;surveyors;cadastres;land management;land registration";"";"Land Policy & Legislation";"AZE;142;ARM;BLR;KAZ;KGZ;MDA;RUS;TJK;TKM;UKR;UZB;AFG;ARM;AZE;BDI;BFA;BOL;BTN;BWA;CAF;ETH;KAZ;KGZ;LAO;LSO;MDA;MKD;MLI;MNG;MWI;NER;NPL;PRY;RWA;SSD;SWZ;TCD;TJK;TKM;UGA;UZB;ZMB;ZWE;145";"Regulations";"http://www.fao.org/faolex/results/details/en/c/LEX-FAOC160374";"http://extwprlegs1.fao.org/docs/pdf/aze160374.pdf";"";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";""
"LEX-FAOC160375";"Ministerial Decree No. 94 on approval of regulations regarding establishment, use and protection of State Cadastral Fund.";"This Decree states that the State Cadastral Fund includes cadastral data and materials regarding designated purpose, borders, configuration, geographical location, legal status and other quantitative and qualitative indicators of all lands in Azerbaijan. All enterprises in Azerbaijan shall submit materials concerning land cadastre, land monitoring and land structure in the manner prescribed by law to the State Committee on Property Issues. This Decree underlines that State Cadastral Fund was established in conjunction with the geodesy, cartography and other cadastral funds and is an integral part of the uniform information fund. This Decree sets forth provisions on sources of fund and terms of use and protection of fund.

Implements: Law No.593 of 1998 on state land cadastre, land monitoring and land survey. (1998-12-22)";"Toshiba";"";"Government of Azerbaijan";"FAO Legal Office";"1999-06-07";"az";"land governance;cadastres;land registration";"";"Land Policy & Legislation";"AZE;142;ARM;BLR;KAZ;KGZ;MDA;RUS;TJK;TKM;UKR;UZB;AFG;ARM;AZE;BDI;BFA;BOL;BTN;BWA;CAF;ETH;KAZ;KGZ;LAO;LSO;MDA;MKD;MLI;MNG;MWI;NER;NPL;PRY;RWA;SSD;SWZ;TCD;TJK;TKM;UGA;UZB;ZMB;ZWE;145";"Regulations";"http://www.fao.org/faolex/results/details/en/c/LEX-FAOC160375";"http://extwprlegs1.fao.org/docs/pdf/aze160375.pdf";"";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";""
"LEX-FAOC160376";"Regional Act No. 6 recognizing farmers as protectors of the territory and the environment.";"By virtue of this Act the Region of Marche recognizes the role of farmers as protectors of biodiversity and the environment. The Act promotes the protection of local traditions in the field of agriculture and aims to prevent the abandonment of agricultural lands and activities.
";"";"";"";"FAO Legal Office";"2015-03-09";"it";"farmland";"";"Land Policy & Legislation";"ITA;150;AUT;BEL;BGR;CYP;CZE;DEU;DNK;ESP;EST;FIN;FRA;GBR;GRC;HRV;HUN;IRL;ITA;LTU;LUX;LVA;MLT;NLD;POL;PRT;ROU;SVK;SVN;SWE;039";"Legislation";"http://www.fao.org/faolex/results/details/en/c/LEX-FAOC160376";"http://extwprlegs1.fao.org/docs/pdf/ita160376.pdf";"";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";""
"LEX-FAOC160377";"Ministerial Decree No. 94 on approval of regulations on land monitoring.";"This Decree sets forth provisions on cooperation of the State Committee on Property Issues with other relevant institutes, analysis and update of information related to soil monitoring, project-search and research institutions on the basis of national, regional and local programs, methods and reporting procedures. This Decree states that monitoring of soil is a regular system for early intervention, assessment and elimination of consequences to detect changes in soil fertility properties. This Decree specifies that technical documents that show all stage of the monitoring process shall be approved by the State Committee on Property Issues.

Implements: Law No.593 of 1998 on state land cadastre, land monitoring and land survey. (1998-12-22)";"Toshiba";"";"Government of Azerbaijan";"FAO Legal Office";"1999-06-07";"az";"land governance;land management;research";"";"Land Policy & Legislation";"AZE;142;ARM;BLR;KAZ;KGZ;MDA;RUS;TJK;TKM;UKR;UZB;AFG;ARM;AZE;BDI;BFA;BOL;BTN;BWA;CAF;ETH;KAZ;KGZ;LAO;LSO;MDA;MKD;MLI;MNG;MWI;NER;NPL;PRY;RWA;SSD;SWZ;TCD;TJK;TKM;UGA;UZB;ZMB;ZWE;145";"Regulations";"http://www.fao.org/faolex/results/details/en/c/LEX-FAOC160377";"http://extwprlegs1.fao.org/docs/pdf/aze160377.pdf";"";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";""
"LEX-FAOC085855";"Décret portant modification du Décret sur les engrais du 22 décembre 2006 et portant modification du décret du 23 janvier 1991 relatif à la protection de l'environnement contre la pollution due aux engrais (1).";"Le présent décret modifie le décret du 23 janvier 1991 relatif à la protection de l'environnement contre la pollution due aux engrais (1). Notamment, on remplace l’article 15ter concernant la fertilisation en nature.

Modifie: Décret relatif à la protection de l'environnement contre la pollution due aux engrais. (2011-02-18)";"DeFranchis, Elfriede (CONSLEGB)";"";"Government of Belgium";"FAO Legal Office";"2008-12-19";"fr";"land management";"";"Land Policy & Legislation";"BEL;150;AUT;BEL;BGR;CYP;CZE;DEU;DNK;ESP;EST;FIN;FRA;GBR;GRC;HRV;HUN;IRL;ITA;LTU;LUX;LVA;MLT;NLD;POL;PRT;ROU;SVK;SVN;SWE;155";"Regulations";"http://www.fao.org/faolex/results/details/en/c/LEX-FAOC085855";"http://extwprlegs1.fao.org/docs/pdf/bel85855.doc";"";"All rights reserved";"© FAO. Afin d’assurer une large diffusion de ses informations, la FAO s’attache à donner libre accès à ce contenu et encourage l’utilisation, la reproduction et la diffusion des données, des informations textuelles et des supports multimédia présentés. Sauf indication contraire, le contenu peut être reproduit, imprimé et téléchargé aux fins d’étude privée, de recherches ou d’enseignement ainsi que pour utilisation dans des produits ou services non commerciaux, sous réserve que la FAO soit correctement mentionnée comme source et comme titulaire du droit d’auteur et à condition qu’il ne soit ni déclaré ni sous-entendu en aucune manière que la FAO approuverait les opinions, produits ou services des utilisateurs.";"9"
"LEX-FAOC155085";"Moveable and Immovable Property Act of the Kingdom of Bhutan, 1999.";"A basic Act relating to loans, mortgages and other security interests in moveable and immovable property. Part V lays down provisions relating to mortgages or moveable and immoveable property, including agricultural land and it is established where the mortgaged property is agricultural land and the balance of such lands remaining in the possession of the mortgagor is less than five acres, and default has been made in making any payment of principal or interest due under the mortgage agreement, or in the observance of any covenant in a mortgage agreement, no rights of a mortgagee under the mortgage agreement or third Part are enforceable without prior permission of the Court.The text consists of 122 sections divided into 7 Parts as follows: General provisions (I); Validity of agreements (II); Attachment, perfection and priorities of security interest in moveable property (III); Default – rights and remedies in respect of moveable property (IV); Mortgages (V); Registration (VI); Miscellaneous provisions (VII).
";"Sonam Tobgay";"";"Royal Government of Bhutan";"FAO Legal Office";"1999-01-01";"en";"farmland;customary law;cadastres;land registration;land tenure";"";"Land Policy & Legislation";"BTN;142;AFG;ARM;AZE;BDI;BFA;BOL;BTN;BWA;CAF;ETH;KAZ;KGZ;LAO;LSO;MDA;MKD;MLI;MNG;MWI;NER;NPL;PRY;RWA;SSD;SWZ;TCD;TJK;TKM;UGA;UZB;ZMB;ZWE;034";"Legislation";"http://www.fao.org/faolex/results/details/en/c/LEX-FAOC155085";"http://extwprlegs1.fao.org/docs/pdf/bhu155085.pdf";"";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";""
"LEX-FAOC155083";"Land Act of Bhutan 2007.";"The present Act provides for the management, regulation and administration of the ownership and use of land for socio-economic development and environmental well-being of the country through efficient and effective land administration, security of land tenure, equal opportunity to land, facilitation of operation of land market, effective use of land resources and conservation of the ecosystem. Section 3 establishes a National Land Commission whose functions are, inter alia, as follows: a) Laying down the policies, programmes, regulations and guidelines in accordance with the provisions of this Act for implementation by the National Land Commission Secretariat; b) Acquisition of registered land and its allotment to Government institutions and Gerab Dratshang; c) Allotment of substitute land to the Thram holder whose land was acquired; d) Approve cash compensation for the land acquired; e) Allotment of the Government land or Government Reserved Forests land to Government institutions and Gerab; f) Recommend to the Government appropriate tax measures to prevent speculation and concentration of land holdings; g) Coordinate with stakeholders on identification and demarcation, and preparation of a detailed report on Thromde, industrial and protected agricultural areas; h) Submission of recommendation for declaration of Thromde, industrial, and protected agricultural areas to the Government; i) Develop format to apply for rehabilitation land; j) Assessment and submission of petition for rehabilitation land to His Majesty the King; k) Approving exchange of rural registered land with Government Reserved Forests land; l) Institute Dzongkhag and Thromde Land Acquisition and Allotment Committees.The text consists of 77 sections divided into 14 chapters as follows: Preliminary (1); Organization of land administration establishing the National Land Commission (2); Chhazhag Sathram (3); Entitlement and granting of land entitlement to own land (4); Registration of land Chhazhag Sathram (5); Rights and obligations of landwoners (6); Acquisition of registered land (7); Procedures on land conveyance (8); Annulment of land ownership (9); Use of Tsamdro (10); Use of Sokshing (11); Easement (12); Offences and penalties (13); Miscellaneous (14).

Repeals: Land Act 1979. (1979)";"sonam";"";"Royal Government of Bhutan";"FAO Legal Office";"2007-06-27";"en";"public ownership;land tenure;surveyors;cadastres;land law;customary law;land registration;land ownership";"";"Land Policy & Legislation";"BTN;142;AFG;ARM;AZE;BDI;BFA;BOL;BTN;BWA;CAF;ETH;KAZ;KGZ;LAO;LSO;MDA;MKD;MLI;MNG;MWI;NER;NPL;PRY;RWA;SSD;SWZ;TCD;TJK;TKM;UGA;UZB;ZMB;ZWE;034";"Legislation";"http://www.fao.org/faolex/results/details/en/c/LEX-FAOC155083";"http://extwprlegs1.fao.org/docs/pdf/bhu155083.pdf";"";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";""
"LEX-FAOC077219";"Land Consolidation Act.";"The present Act lays down provisions relating to land consolidation. Article 1 establishes that to improve production, working conditions in agriculture and forestry, as well as to improve general land use planning and land development, owned land may be consolidated. This is executed by means of official procedures within a certain area with the participation of the totality of land owners and competent authorities. The implementation of land consolidation shall be given top priority by the Länder. Accordingly, they shall appoint the competent organs. The text consists of 159 articles divided into 13 Parts as follows: Basis of land consolidation (I); Participants and their rights (II); Re-organization of the area to be consolidated (III); Special provisions (IV); Accelerated proceedings for consolidation (V); Voluntary change of land (VI); Connection between land consolidation proceedings, accelerated consolidation proceedings and voluntary exchange of land (VII); Costs (VIII); General provisions on proceedings (IX); Legal remedy proceedings (X); Termination of land consolidation proceedings (XI); Legal status of participants at the end of the proceedings (XII); Final and transitional provisions (XIII).

Implemented by: Land Consolidation Act Implementing Law. (2008-08-01)
Implemented by: Land Consolidation Act Implementing Law. (2011-12-20)
Implemented by: Saarland Law implementing the Land Consolidation Act. (2007-11-21)
Implemented by: Thüringen Ordinance on competences of land re-arrangement authorities. (2012-06-06)
Amended by: Sixth Act amending the Administrative Ordinance and other Acts. (1996-11-01)";"";"";"";"FAO Legal Office";"1953-07-14";"de";"land consolidation;customary law;land valuation;land subdivision;land tenure;land use planning;land law;land reform";"";"Land Policy & Legislation";"DEU;150;AUT;BEL;BGR;CYP;CZE;DEU;DNK;ESP;EST;FIN;FRA;GBR;GRC;HRV;HUN;IRL;ITA;LTU;LUX;LVA;MLT;NLD;POL;PRT;ROU;SVK;SVN;SWE;155";"Legislation";"http://www.fao.org/faolex/results/details/en/c/LEX-FAOC077219";"http://extwprlegs1.fao.org/docs/pdf/ger77219.pdf";"";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";""
"LEX-FAOC137055";"Law No. 874-VI amending Law No. 1457-IV regarding demarcation of public and municipal land.";"Article 6 shall be amended to add the following wording: “Plots of land allotted to state professional and technical educational institutions and public universities shall be considered land of public ownership”.

Amends: Law No. 1457-IV regarding demarcation of public and municipal land. (2004-02-05)";"Vsevolod Gnetii (CONSLEGB)";"";"Government of Ukraine";"FAO Legal Office";"2009-01-15";"uk";"public ownership";"";"Land Policy & Legislation";"UKR;ARM;BLR;KAZ;KGZ;MDA;RUS;TJK;TKM;UKR;UZB;151;150";"Legislation";"http://www.fao.org/faolex/results/details/en/c/LEX-FAOC137055";"http://extwprlegs1.fao.org/docs/pdf/ukr137055.doc";"";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";"1"
"LEX-FAOC137054";"Law No. 959-VI amending Law No. 1378-IV on land valuation.";"Article 18 shall be amended to add the following wording: “Normative monetary valuation of land shall be performed as follows: (a) urban land irrespectively of the purposeful use thereof non less than once in 5-7 years; (b) agricultural land located outside inhabited areas non less than once in 5-7 years, while non-agricultural land – non less than once in 7-10 years”.

Amends: Law No. 1378-IV on land valuation. (2004-06-17)";"Vsevolod Gnetii (CONSLEGB)";"";"Government of Ukraine";"FAO Legal Office";"2009-02-05";"uk";"land valuation;farmland;urban areas";"";"Land Policy & Legislation";"UKR;ARM;BLR;KAZ;KGZ;MDA;RUS;TJK;TKM;UKR;UZB;151;150";"Legislation";"http://www.fao.org/faolex/results/details/en/c/LEX-FAOC137054";"http://extwprlegs1.fao.org/docs/pdf/ukr137054.doc";"";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";"1"
"LEX-FAOC087048";"Government Regulation No. 26/2008 regarding National Territorial Layout Plan.";"This Government Regulation provides guidelines on policies and strategies related to national spatial planning.The Government Regulation aims mainly at realizing: harmonization between the environment and biological environment; the unity of the use of land, sea and air; the rational and appropriate utilization of natural resources; etc.The Regulation covers policies and strategies for the development of the space structure and space pattern. The development of space structure includes: improvement of the access to city services and economic growth centres; and improvement of the quality of infrastructure networks such as transportation, telecommunications, energy and water resources. The development of the space pattern includes development of: conservation areas including the preservation of the environment; cultivation areas including the preservation of food farming to ensure national food security and the restriction in the development of cultivation activities in areas vulnerable to disaster; and national strategic areas including the preservation of biological diversity, improvement of the ecosystem equilibrium and of protection areas and rational use of natural resources.The Government Regulation further provides for: a National Area Structural Plan; a National Layout Plan; stipulation of national strategic areas; directions for the use of national area space; directions for controlling the use of national areas; etc.

Implemented by: Regulation of the Minister of Energy and Mineral Resources of RI No. 37/2013 regarding Technical Criteria of Allocated Mining Zone. (2013-12-24)";"simone";"";"";"FAO Legal Office";"2008-03-10";"en";"environment;land use planning;protected areas;urban areas;farmland";"";"Land Policy & Legislation";"IDN;142;035";"Regulations";"http://www.fao.org/faolex/results/details/en/c/LEX-FAOC087048";"http://extwprlegs1.fao.org/docs/pdf/ins87048.pdf";"";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";""
"LEX-FAOC087049";"Regulation of Head of National Land Affairs Agency of RI No. 3/2007on provisions to implement Presidential Regulation No. 36/2005 concerning land procurement for construction of public interest as amended by Presidential Regulation No. 65/2006 amending Presidential Regulation No. 36/2005 on land procurement for construction of public interest.";"This Regulation implements a number of articles of Presidential Regulation No. 36/2005 concerning land procurement for construction of public interest.The Regulation provides for procedures and mechanisms for the procurement of land for the realization of public interest constructions.The Regulation provides for: construction plans; procedures for the decision of the location for construction; procedures for the procurement of a land area which is more than one hectare and that needs the assistance of a Land Procurement Committee which is established in this Regulation; procedures for the procurement of a land area which is less than one hectare and that does not need the assistance of the Land Procurement Committee; land procurement other than for the realization of public interest constructions; administration of rights to land; evaluation and supervision on the procurement of land; etc.

Implements: Presidential Regulation No. 36/2005 on provisions of land for realizing the development for public interests. (2005-05-03)";"simone";"";"";"FAO Legal Office";"2007-05-21";"en";"land valuation;use rights;expropriation";"";"Land Policy & Legislation";"IDN;142;035";"Regulations";"http://www.fao.org/faolex/results/details/en/c/LEX-FAOC087049";"http://extwprlegs1.fao.org/docs/pdf/ins87049.pdf";"";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";""
"LEX-FAOC137050";"Law No. 1444-VI amending Law No. 1389-XIV on land reclamation.";"Article 3 shall be amended to add the following wording: “Including construction, reconstruction and operation of intrafarm drainage and land reclamation systems and separate objects of their engineering infrastructure”.

Amends: Law No. 1389-XIV on land reclamation. (2000-01-14)";"Vsevolod Gnetii (CONSLEGB)";"";"Government of Ukraine";"FAO Legal Office";"2009-06-04";"uk";"";"";"Land Policy & Legislation";"UKR;ARM;BLR;KAZ;KGZ;MDA;RUS;TJK;TKM;UKR;UZB;151;150";"Legislation";"http://www.fao.org/faolex/results/details/en/c/LEX-FAOC137050";"http://extwprlegs1.fao.org/docs/pdf/ukr137050.doc";"";"All rights reserved";"© FAO. FAO is committed to making its content freely available and encourages the use, reproduction and dissemination of the text, multimedia and data presented. Except where otherwise indicated, content may be copied, printed and downloaded for private study, research and teaching purposes, and for use in non-commercial products or services, provided that appropriate acknowledgement of FAO as the source and copyright holder is given and that FAO's endorsement of users' views, products or services is not stated or implied in any way.";"2"
