ID;Title;Subtitle;Abstract/Description;Authors;Corporate authors;Publishers;Data provider;Publication date;Languages;Related concepts;Themes;Geographical focus;Resource types;Link to the original website;Link to the publication;Thumbnail;License;Copyright details;Pages;Potential List;Internal ID;
"OSF_preprint:46046-268-883";"Brazil Land Governance Assessment";"";"Public Sector Management and Reform Public Sector Development Rural Development - Common Property Resource Development Environment Public Sector Development Environment - Environmental Economics &amp; Policies";"World Bank";"";"";"Center for Open Science";"2015-10-01";"en";"assessment;land;land governance";"";"BRA;USA";"Reports & Research";"https://share.osf.io/preprint/46046-268-883";"";"";"";"";"";"";""
"OSF_preprint:46006-966-439";"INSTITUTIONS AND SUSTAINABLE LAND USE: THE CASE OF FOREST AND GRAZING LANDS IN NORTHERN ETHIOPIA";"";"Land is an essential factor of production for agriculture, horticulture, forestry as well as other land related activities. Institutions that govern its use determine the sustainability and efficient use of this essential resource. In Ethiopia all land is publicly owned. Such an institutional setting has resulted in major degradation of Ethiopia’s land resources and dissipation of the resource rent, as available forest and grazing lands are exploited in a suboptimal fashion. An alternative to current institutional setting is to assign private property institution, but this will lead to welfare costs. In this paper, we examine the welfare effects (from consumer perspective) of change in institutional setting to forest and grazing lands using a unique data set covering 200 cross-section households in Tigrai, Northern Ethiopia. Finding suggest that changing the current institutional setting could indeed be welfare reducing. Given the finding, it is little wonder the government is reluctant to impose a private property institution on Ethiopia, despite continued land degradation. institutions, sustainable land use, economic welfare., Environmental Economics and Policy, K11, Q12, Q2, Q28,";"Zenebe Gebreegziabher";"";"";"Center for Open Science";"2015-12-10";"en";"grazing;land;land use;sustainable land use";"Land & Investments;Land, Climate Change & Environment;Rangelands, Drylands & Pastoralism";"ETH;NOR";"Reports & Research";"https://share.osf.io/preprint/46006-966-439";"";"";"";"";"";"";""
"OSF_preprint:461D3-002-58B";"OPTIMAL LAND MANAGEMENT WITH MULTIPLE CROPS";"";"Abstract. This paper examines the optimal management of agricultural land through the use of non-crop inputs, such as fertiliser, and land uses that either degrade or restore productivity. We demonstrate the need to consider the relative total asset value of alternative crops over time. It is shown that higher prices for crops that degrade the resource base should motivate the use of short rotations with a remedial phase. An inability of land markets to reflect differences in resource quality and low capital malleability promote greater degradation. However, substitution of complementary effects through input usage may help to sustain productivity. These factors are discussed in the context of crop sequence management in Western Australian cropping systems. Crop sequences, land degradation, optimal switching, Crop Production/Industries, Land Economics/Use, Q15, Q24,";"Graeme J. Doole
David J. Pannell";"";"";"Center for Open Science";"2016-08-11";"en";"land;land management";"Land Stakeholders & Institutions";"001";"Reports & Research";"https://share.osf.io/preprint/461D3-002-58B";"";"";"";"";"";"";""
"OSF_preprint:4612A-25E-428";"Grabbing the 'clean slate' : The politics of the intersection of land grabbing, disasters and climate change";"";"Land grabs in the wake of a disaster are nothing new. However this phenomenon gains certain particularities and interest when it happens within the current context of climate change policy initiatives and the global land rush. This nexus produces a new set of political processes containing new actors and alliances, legitimizations, and mechanisms of dispossession that set off a different pace for land grabs. This study explores this nexus which has the potential to swiftly reboot spatial, institutional and political land arrangements in poor communities on a large scale, globally. The gap in the scholarly literature found in the disaster – global land rush – climate change nexus was examined from the perspective of a local community devastated by the 2013 super typhoon Haiyan in central Philippines. Using a political economy lens, the study revealed that along with the dynamics of the structural and institutional environment, the interaction between the pro-reform social and state actors determines the nature, pace, extent and trajectory of the land struggle. The ‘state-society interactive’ approach highlights the political agency of both the state and social actors, particularly how they exercise their autonomy and capacity, and maximize channels within and external to the state to advance their claim. How the interplay of different institutions of climate change mitigation, land grabs and disasters interacts with the political processes of current land grabs is the focus of this study. land grabs, climate change, disasters, Philippines, small islands";"M. Uson";"";"";"Center for Open Science";"2017-03-09";"en";"climate change;land;land grabbing";"Land, Climate Change & Environment";"NOR;PHL";"Reports & Research";"https://share.osf.io/preprint/4612A-25E-428";"http://repub.eur.nl/pub/77539/wp603.pdf";"";"";"";"";"";""
"OSF_preprint:46043-F8A-5FA";"After land reform, the market?";"";"DERECHOS DE PROPIEDAD, MERCADOS DE PRODUCTOS AGRICOLAS, REFORMA DE TENENCIA DE LA TIERRA, TENENCIA DE LA TIERRA, LAND REFORM, LAND TENURE, PRODUCE MARKETS, PROPERTY RIGHTS";"-";"";"";"Center for Open Science";"2016-01-28";"en";"land;land reform";"Socio-Economic & Institutional Context";"001";"Reports & Research";"https://share.osf.io/preprint/46043-F8A-5FA";"";"";"";"";"";"";""
"OSF_preprint:461E8-57F-E97";"Fast Track Land Reform, Tenure Security, and Investments in Zimbabwe";"";"Since its independence in 1980, Zimbabwe has pursued a land reform and resettlement program aimed at addressing racially skewed land distribution. The most recent phase, the Fast Track Land Reform Program, was launched in 2000 with the aim of acquiring at least five million hectares of land for redistribution. This paper investigates the impact of this program on perceptions of tenure security and investments in soil conservation. Evidence suggests that the program not only created some insecurity among its beneficiaries but also had an adverse impact on investments in soil conservation. Interestingly, households in the study that believed investing in land enhanced tenure security invested significantly more. Their perceptions of tenure security depended positively on investment levels, supporting the contention that households invest in long-term land-related investments to enhance security of tenure. Land reform, tenure security, investments, Zimbabwe";"Precious Zikhali";"";"";"Center for Open Science";"2016-01-07";"en";"land;land reform;tenure security";"Indigenous & Community Land Rights;Socio-Economic & Institutional Context";"ZWE";"Reports & Research";"https://share.osf.io/preprint/461E8-57F-E97";"http://www.rff.org/RFF/documents/EfD-DP-08-23.pdf";"";"";"";"";"";""
"OSF_preprint:4623A-383-C6C";"Background Paper on Issues related to Land Economics - Urbanisation, Development and Housing Requirements in the National Capital Region (NCR)";"";"The mechanism adopted to keep the rise in property prices under check until 2000 was the active participation of the public sector in keeping supply ahead of demand. This seems to have worked well in keeping property prices under control and meeting the housing requirements of the middle and high-income groups living in NCT Delhi. The EWS and lower income stratum, however, faced a shortage. This, along with flexibility in unauthorized construction regarding plot size, etc., explains the huge growth in unauthorized construction. Housing Price, Land Development, Land Use Regulation, Urban Housing, Urbanization, Property prices, Public Sector.";"Jatinder S. Bedi";"";"";"Center for Open Science";"2014-11-13";"en";"development;land;land economics";"Socio-Economic & Institutional Context";"001";"Reports & Research";"https://share.osf.io/preprint/4623A-383-C6C";"";"";"";"";"";"";""
"OSF_preprint:46047-DD2-AA8";"Kelembagaan Penguasaan lahan Komunal pada Sistem Agroforestri di Sumatera Barat";"";"Agroforestry as a people base forest management commonly not well developed and almost in a traditional management. The most problem in West Sumatera concern to land tenure status as communal property (ulayat land). The need of clearly land tenure mechanism will support this system for sustainable land use. The less security of land tenure do not affect to agroforestry performance, but the management of land use is more important to that effect";"Tri Martial";"";"Center for Open Science";"Center for Open Science";"2018-01-13";"en";"agroforestry systems;community forestry;forestry;sustainable land use";"Forest Landscape Restoration;Forest Tenure;Indigenous & Community Land Rights;Land & Investments;Land, Climate Change & Environment";"USA";"Reports & Research";"https://share.osf.io/preprint/46047-DD2-AA8";"http://osf.io/egkm2/download";"";"";"";"";"";""
"OSF_preprint:46024-869-30F";"Empirical Study on Growth of Evil Forces in Land Requisition and Relocation in City G of Hubei Province Based on Social Network Analysis";"";"Using social network analysis method, this paper made an empirical study on growth of evil forces in land requisition and relocation in City G of Hubei Province. It obtained following results: (i) lawless developers and inefficient public security organs form interested parties of evil forces. Besides, the inward closeness centrality of evil forces is high, manifesting that evil forces independently possess decentralized power of network and have unscrupulous behavior in land requisition and relocation to a certain extent. (ii) Activities of evil forces have complicated spatial correlation and their geographical distribution is uneven, taking on irregular characteristics. In the field of land requisition and relocation, some evil forces are expanding and spreading, while other forces are relatively weak. In conclusion, growth of evil forces comes from premeditation and collaboration of lawless developers, lack of functions and weak attack of public security organs; growth of evil forces has periodic changes, when in power, they will take opportunity to expand, while losing power, they will hide or even disappear.";"Hongxia Zhang
Xia Zhou
Yanan Li";"";"";"Center for Open Science";"2015-11-01";"en";"land consolidation";"";"NOR";"Reports & Research";"https://share.osf.io/preprint/46024-869-30F";"";"";"";"";"";"";""
"OSF_preprint:46219-B6E-F75";"Current Situations and Countermeasures of Rural Land Consolidation in Bengbu City";"";"On the basis of performance and problems in land consolidation of Bengbu City, it is believed that land consolidation should focus on benefits of agriculture, farmers and countryside, strengthen consolidation of agricultural land and infrastructure construction.";"Zhongxiang Yu
Shuxian Han";"";"";"Center for Open Science";"2013-06-01";"en";"land;land consolidation";"";"001";"Reports & Research";"https://share.osf.io/preprint/46219-B6E-F75";"";"";"";"";"";"";""
"OSF_preprint:4616E-245-1DD";"Why some community forests are performing better than others: a case of forest user groups in Nepal";"";"Management of many Nepalese forests has been devolved to local communities. Forest products, which are used by the community and which may also be traded, are essential contributors to community well-being. Forests are also important contributors of ecosystem services, such as flood protection and wildlife habitat. Nepalese communities were surveyed to measure flows of forest products from their community forests. A stochastic frontier analysis shows that communities are not producing forest products efficiently and there is potential for improvement. The results shows that forest products benefit and environmental performance are associated products. In addition, analysis reveals that factors such as social capital, support from government and knowledge in management contributes positively to the production efficiency. It is anticipated that these findings will contribute to community forest policy redesign and consequently to the welfare of communities.";"Narendra Chand
Hugh R. Bigsby
Geoffrey N. Kerr";"";"";"Center for Open Science";"2010-11-18";"en";"community forestry";"Forest Tenure;Indigenous & Community Land Rights";"NPL";"Reports & Research";"https://share.osf.io/preprint/4616E-245-1DD";"";"";"";"";"";"";""
"OSF_preprint:4612A-BC5-EE5";"Field-Level Measurements of Land Productivity and Program Slippage";"";"The importance of heterogenous land quality in determining slippage on corn production in North Carolina is quantitatively analyzed. Field-level analysis controls for the influence of land productivity from other factors to determine the significance of the land decisions on slippage. Results show that yield hikes from the diversion of low-quality land by farmers comprise a minor contribution to total increases in average yield.";"William E. Foster
Bruce A. Babcock
Dana L. Hoag";"";"";"Center for Open Science";"2013-12-26";"en";"land;land productivity";"Land & Investments";"NOR";"Reports & Research";"https://share.osf.io/preprint/4612A-BC5-EE5";"";"";"";"";"";"";""
"OSF_preprint:46007-ABB-80D";"Understanding determinants of farmers’ investments in, and impacts of, soil and water conservation in Ethiopia: review and synthesis [Abstract only]";"";"Although there has been a considerable effort to reduce soil erosion and improve land productivity in Ethiopia, farmers’ investments in SWC remain limited. There is a long and rich tradition of empirical research that seeks to identify the determinants that affect farmers’ investments in SWC practices. Nevertheless, the results regarding these determinants have been inconsistent and scattered. Moreover, the impacts of different SWC practices have not been reviewed and synthesized. Thus, this paper reviews and synthesizes past research in order to dentify determinants that affect farmers’ investments in SWC practices, and to also assess the impact of SWC practices within the framework of ecosystem services, particularly in relation to provisioning and regulating ecosystem services. The review identified several determinants that affect farmers’ investments in SWC practices, which are categorized into two groups: (i) factors that are related to farmers’ capacity to invest in SWC practices, and (ii) farmers’ incentives to invest in such practices. Farmers’ investments in SWC are limited by both the capacity to invest and incentives from their investments related to land improvement. The review also showed that farmers’ capacities to invest in SWC practices and their incentives for making such investments have been influenced by external factors, such as institutional support and policies. This suggests that creating enabling conditions for enhancing farmers’ investment capacities in SWC practices, and increasing their incentives for making such investments, is crucial. The review and synthesis showed that the impact of most SWC practices on provisioning ecosystem services (e.g., crop yield) is negative, which is mainly due to the reduction of effective cultivable area due to soil/stone bunds. However, these practices were very effective in regulating ecosystem services, such as soil erosion control, soil fertility improvement and surface runoff reduction.";"Simon Langan
Robyn Johnston
Zenebe Adimassu";"";"";"Center for Open Science";"2015-01-01";"en";"environment;farmers;land investments;land productivity;sustainable land management";"Land & Investments;Land, Climate Change & Environment";"ETH";"Reports & Research";"https://share.osf.io/preprint/46007-ABB-80D";"";"";"";"";"";"";""
"OSF_preprint:461BD-B86-B13";"Environmental and Gender Impacts of Land Tenure Regularization in Africa";"";"Although recent developments greatly increased interest in African land tenure, few models to address these issues at the required scale have been identified or evaluated. Rwanda.s nation-wide land tenure regularization programme is of great interest. A discontinuity design with spatial fixed effects that is used to evaluate the pilot for this programme points to three main effects; namely, (i) improved land access for legally married women and better recordation of inheritance rights; (ii) significant and large investment impacts that are particularly pronounced for women; and (iii) a reduction in land market activity rather than distress sales. Implications for programme design and policy are discussed. gender, agricultural investment, land administration, Rwanda";"Markus Goldstein
Daniel Ayalew Ali";"";"";"Center for Open Science";"2015-11-12";"en";"environment;land;land tenure;tenure regularization";"Indigenous & Community Land Rights;Land, Climate Change & Environment";"CAF;NOR";"Reports & Research";"https://share.osf.io/preprint/461BD-B86-B13";"http://www.wider.unu.edu/sites/default/files/wp2011-074.pdf";"";"";"";"";"";""
"OSF_preprint:461A0-66B-7B0";"Women's Land Rights and Sustainable Development";"";"Unequal and insecure access to land undermind women's farm productivity, limit employment options, depress their earnings, and degrade the environment. Factors limiting women's access to land include legal discrimination, land scarcity, inappropriate government policies, and lack of political power and social status. Policies to promote sustainalbe development rather than focusing on family planning, as is commonly done, should directly support women's economic activities. Especially needed ot enhance women's investment incentives and to encourage them to take a longer-term view on the encironment are polcieis to strengthen their land rights. To enhance women's capacity to act upon these incentives and build their human capital, policies are needed to improve their access to resoruces and services such as credit, agricultural extension, new technologies, and better education and health care. Environmental Economics and Policy, Labor and Human Capital, Land Economics/Use,";"Rekha Mehra";"";"";"Center for Open Science";"2015-02-19";"en";"development;land;land rights;sustainable development;women";"Indigenous & Community Land Rights;Land & Gender;Land Stakeholders & Institutions;Socio-Economic & Institutional Context";"001";"Reports & Research";"https://share.osf.io/preprint/461A0-66B-7B0";"";"";"";"";"";"";""
"OSF_preprint:460D0-75D-CA4";"Insecurity of Land Tenure, Land Law and Land Registration in Liberia";"";"Rural Development - Common Property Resource Development Communities and Human Settlements - Land Use and Policies Rural Development - Rural Land Policies for Poverty Reduction Public Sector Management and Reform Urban Development - Urban Housing Public Sector Development";"World Bank";"";"";"Center for Open Science";"2013-05-16";"en";"land;land law;land registration;land tenure";"Indigenous & Community Land Rights";"LBR";"Reports & Research";"https://share.osf.io/preprint/460D0-75D-CA4";"";"";"";"";"";"";""
"OSF_preprint:461FD-536-EFA";"STRUCTURAL CHANGES OF LAND-USE, URBANIZATION AND AGRICULTURAL LAND-USE INTENSITY IN MOUNTAINS: EVIDENCES FROM JAMMU &amp; KASHMIR-INDIA";"";"This study investigates dynamics of land-use shifts, agricultural land-use, and its intensity in relation with urbanization and other factors in Jammu &amp; Kashmir, a mountainous state of India. Results revealed an unfavourable increasing trend in the undesirable ecology class (barren) and declining trend in desirable land-use (forests, pastures and miscellaneous trees) which are likely to have serious long-term ecological implications. Inter-sectoral budgeting analysis revealed that shifts in land are occurring from desirable towards undesirable ecological sector. The regression estimates revealed negative role of urbanization and land scarcity in improvement of cropping intensity. Agricultural density and rice area are significant determinants of unproductive land-use. The pressures on the state’s land resources will be high in future and may be seriously felt owing to various mountain specificities characterizing J&amp;K state. The study emphasized on the evolution of suitable institutional mechanism for scientific management, and conservation of land resources in the state.";"M.H. Wani
S.A. Saraf
S.H. Baba";"";"";"Center for Open Science";"2015-01-01";"en";"agriculture;urbanization";"Urban Tenure";"IND;IOT;PAK";"Reports & Research";"https://share.osf.io/preprint/461FD-536-EFA";"";"";"";"";"";"";""
"OSF_preprint:460A3-1FF-583";"Foreign Direct Investments and trade in agriculture: an incomplete contracts approach";"";"Despite the attention given in recent years to the growth of foreign land acquisitions, there have been few studies investigating the pattern of recent Foreign Direct Investment (FDI) in agriculture and the ones that have are mostly focused on the locational drivers of FDI. This paper explores how the contractual features of transactions of agricultural products affect the “internalization” decision of firms, that is, the choice trade/FDI. The paper develops a partial equilibrium model incorporating incomplete contracts and asset specificity, which is used to address a number of questions: What is the impact of the quality of the institutions on the choice trade/FDI? How may the bargaining power of the downstream and upstream firms affect the outcome? How is the choice FDI/trade affected by the presence of a state–owned firm? The model provides some uncommon results, such as the finding that when the investor is private, weak institutions may promote FDI.";"Margherita Scoppola";"";"";"Center for Open Science";"2015-01-01";"en";"agriculture";"";"001";"Reports & Research";"https://share.osf.io/preprint/460A3-1FF-583";"";"";"";"";"";"";""
"OSF_preprint:46075-C1B-983";"Foreign Land Deals in Africa: Implications for Agricultural Trade";"";"This study investigates the implications of foreign land deals in Africa especially with regard to agricultural trade. It is motivated essentially by large scale foreign deals of land in Africa, Latin America, Central Asia and Southeast Asia that have been reported in recent years. One of the driving forces has been attributed to the presumed availability of land in these regions. This study employs data sourced from World Development Indicators and World Governance Indicators on key variables such as arable land per person, agricultural land as percentage of land area, net food import, regulatory quality, among others (1995-2010) on selected African countries where instances of foreign land deals have been reported. The study formulates empirical models that draw from institutional development theory, which is estimated using the Generalized Method of Moments (GMM). The study found LSFLDs to impact negatively on agricultural export in selected countries, the indexes of institutional framework used were found to be significant; likewise, agricultural land becomes highly significant with relative larger magnitude when interacted with institutional indexes. This therefore implies that as more agricultural land is acquired, agricultural export tends to dwindle and incidences of food insecurity are heightened. The preliminary investigation suggests the need for controlling the issue of massive foreign land deals through viable institutional framework, which can be engendered by building sound legal and procedural measures that will protect local rights and take into account the aspirations of local farmers and the welfare of citizenry. Agricultural exports, Food security; Institutional quality; Land deals";"Oluwatomisin Ogundipe
Adeyemi Ogundipe
Opeyemi Akinyemi";"";"";"Center for Open Science";"2015-08-20";"en";"land;land deals";"Land & Investments";"CAF";"Reports & Research";"https://share.osf.io/preprint/46075-C1B-983";"http://mpra.ub.uni-muenchen.de/56075/1/MPRA_paper_56075.pdf";"";"";"";"";"";""
"OSF_preprint:4614F-31E-E58";"Land Tenure: An Introduction";"";"";"Sumner La Croix";"";"";"Center for Open Science";"2014-07-31";"en";"land;land tenure";"Indigenous & Community Land Rights";"NOR";"Reports & Research";"https://share.osf.io/preprint/4614F-31E-E58";"http://www.eastwestcenter.org/fileadmin/stored/pdfs/ECONwp049.pdf";"";"";"";"";"";""
"OSF_preprint:4601F-D6B-12F";"Evaluation of Comprehensive Benefits of Land Consolidation Based on AHP and FUZZY";"";"Based on the modern comprehensive evaluation method, in accordance with the scientific, objective and systematic principles, we select four factors (economic, social, ecological and landscape benefits), to establish the evaluation indicator system of comprehensive benefits of rural land consolidation. Then using the theory of fuzzy mathematics (FUZZY) and fuzzy relationship synthesis theory, we establish the fuzzy evaluation model of comprehensive benefits of land consolidation; using analytic hierarchy process (AHP), we determine the weight of each indicator, and conduct fuzzy comprehensive evaluation from various levels. By the weighted average synthesis algorithm, we calculate the evaluation indicators and finally summarize the overall evaluation results for comprehensive evaluation. Taking the case of land consolidation project in Shangyao Town, Datong District, Huainan City in Anhui Province, we calculate the case data based on Matlab software, and the calculation results and evaluation level are consistent with the project acceptance results, verifying the feasibility of this evaluation method.";"Jinjie Tian
Jiachun Guo
Jinsong Tian";"";"";"Center for Open Science";"2013-01-01";"en";"land consolidation";"";"NOR";"Reports & Research";"https://share.osf.io/preprint/4601F-D6B-12F";"";"";"";"";"";"";""
"OSF_preprint:46077-486-FC0";"Land Tenure in Ireland";"";"Land Economics/Use,";"D.A.E. Harkness";"";"";"Center for Open Science";"2015-10-15";"en";"land;land tenure";"Indigenous & Community Land Rights";"GBR;IRL;NOR;USA";"Reports & Research";"https://share.osf.io/preprint/46077-486-FC0";"";"";"";"";"";"";""
"OSF_preprint:46008-CB7-5AB";"Cambodia.s land management and administration project";"";"This paper presents the case of World Bank support to the mass titling component of the Cambodia Land Management and Administration Project. This was a project for which there was clear national demand, as evidenced by the fact that the Cambodian government had already attempted to implement mass titling a decade previously, but had lacked the human and technical resources to complete it. The case describes a consensus between donors and a host nation government during the planning and approval of the intervention, which dissolves into conflict during implementation. Ultimately, the case raises questions about the ethics of intervention. When governments want approximately the rules of the game suggested by donors (functioning institutions to facilitate markets) but do not want a level playing field, how should this be understood and resolved? Must donors always be passively complicit in elite projects until domestic politics hold them accountable to their own rules? Social spending, human development, aggregate welfare, child mortality, developing countries";"Robin Biddulph";"";"";"Center for Open Science";"2016-06-16";"en";"land;land management";"Land Stakeholders & Institutions";"KHM";"Reports & Research";"https://share.osf.io/preprint/46008-CB7-5AB";"http://www.wider.unu.edu/sites/default/files/wp2014-086.pdf";"";"";"";"";"";""
"OSF_preprint:4613B-06B-69D";"LAND REFORM ISSUES IN DEVELOPMENT";"";"International Development, Land Economics/Use,";"Philip M. Raup";"";"";"Center for Open Science";"2016-09-29";"en";"development;land;land reform";"Socio-Economic & Institutional Context";"001";"Reports & Research";"https://share.osf.io/preprint/4613B-06B-69D";"";"";"";"";"";"";""
"OSF_preprint:46108-A13-505";"Sistem Penguasaan Tanah dan Pohon untuk memperbaiki Pengelolaan Agroforestri di Sumatera Barat";"";"Planting trees on public lands are often considered unsustainable due to the rights of individuals arc weak. Therefore it is important to know the individuals tree rights to promote tree planting. The study aims to conceptualize tree tenure system to encourage better management of agroforestry at the farm level. The result showed variation on tree tenure rights can be separated from land tenure rights, but attached to a custom or habit which is a local setting (customary). So tree tenure security is not determined by the status of land Communal basis emphasize communal rights as the basis to use trees. Traditional management initiatives of agroforestry illustrate that the land use pattern support Sustainability in term of activities on land and environmental conservation Communal restrictions to use of trees by land's holder encourage them choose the non-timber type of plants for revenue purposes";"Tri Martial";"";"Center for Open Science";"Center for Open Science";"2018-01-13";"en";"agroforestry systems;community forestry;forestry;land tenure;land tenure;land tenure systems";"Forest Landscape Restoration;Forest Tenure;Indigenous & Community Land Rights";"001";"Reports & Research";"https://share.osf.io/preprint/46108-A13-505";"http://osf.io/bky8f/download";"";"";"";"";"";""
"OSF_preprint:46095-913-F18";"Competing conceptions of customary land rights registration (rural land maps PFRs in Benin) : methodological, policy and polity issues";"";"The formalisation of local or customary land rights is often seen as a means of tackling insecurity of land tenure and encouraging investment. Several tools, such as the Rural Land Plans (PFRs) used in Benin, seem to resolve the tension between the logic of registering rights in order to increase productivity and the logic of securing complex local rights and reducing conflict. But while PFRs are potentially a good tool for dealing with complexity, current policy debate in Benin tends to focus on them as a tool for privatisation. But given the diversity of local situations and complexity of land rights, a single model of private property will inevitably engender exclusion and conflict, for questionable economic benefits. We can think that what is needed is a pluralist vision, and rights registration procedures that build sustainable links between diverse and evolving local modes of land regulation, on the one hand, and a pluralist legal framework on the other.";"Philippe Lavigne Delville";"";"HAL CCSD";"Center for Open Science";"2017-10-05";"en";"land policies;land rights";"Indigenous & Community Land Rights;Land Stakeholders & Institutions";"BEN";"Reports & Research";"https://share.osf.io/preprint/46095-913-F18";"http://hal.ird.fr/ird-01113264/file/Cahiers%20Pole%205_Phld-final.pdf";"";"";"";"";"";""
"OSF_preprint:46024-3B0-E74";"Going Digital: Computerized Land Registration and Credit Access in India";"";"Despite strong beliefs that property titling and registration will enhance credit access, empirical evidence in support of such effects remains scant. The gradual roll-out of computerization of land registry systems across Andhra Pradesh’s 387 sub-registry offices (SROs) allows us to combine quarterly administrative data on credit disbursed by all commercial banks for a 11 year period (1997-2007) aggregated to the SRO level with the date of shifting registration from manual to digital. Computerization had no credit effect in rural areas but led to increased credit-supply in urban ones. A marked increase of registered urban mortgages due to computerization supports the robustness of the result. At the same time, estimated impacts from reduction of stamp duty are much larger, suggesting that, without further changes in the property rights system, impacts of computerization will remain marginal. Land Registration, Credit, Transactions, Computerization, India, International Development, Land Economics/Use, G28, Q24, R51, R52,";"Aparajita Goyal
Klaus W. Deininger";"";"";"Center for Open Science";"2015-11-26";"en";"land;land registration";"";"IND;IOT";"Reports & Research";"https://share.osf.io/preprint/46024-3B0-E74";"";"";"";"";"";"";""
"OSF_preprint:46071-390-443";"KESESUAIAN LAHAN PANTAI UNTUK WISATA DAN BERENANG DI KABUPATEN LOMBOK TIMUR";"";"East Lombok Regency has different beach variations from the north, middle, and south in terms of its constituent material. The beauty of the beach in East Lombok District has not been well managed and developed so that it is less developed than the other beaches in Lombok Regency. Therefore, a preliminary study is needed in the development of coastal tourism in East Lombok Regency. The initial study that needs to be done is the land suitability of coastal for tourism and swimming in East Lombok Regency. Parameters used for land suitabiliy coastal for swimming consist of 10 parameters, coastal typology, beach width, depth of water, bottom of water, current velocity, beach slope, water brightness, land cover, hazardous biota, the depth material of the waters, and availability of fresh water. Parameters for land suitability of coastal for tourism consisting of 8 parameters, the depth of the waters, the type of beach, the width of the beach, the depth material of the waters, current velocity, brightness of the waters, dangerous biota and availability of freshwater. The land suitability class is divided into four classifications, namely highly suitable (S1), moderately suitable (S2), marginally suitable (S3), and not suitable (N). The beaches studied are Labuan Haji, Pink, Gili Kondo, Gili Petagan, Gili Kapal, Surga, Rambang, Lampu, and Gili Bidara. The results of the study of coastal land suitability for tourism and swimming are expected to be the basis for the development of coastal tourism in East Lombok Regency. The results of land suitability for tourism in Labuan Haji Beach are included in S1, Rambang Beach S2, Pink Beach S1, Lampu Beach S1, Surga Beach S2, Gili Petagan S2, Gili Bidara S1, Gili Kapal S2, and Gili Kondo S1. The land suitability for swimming in Labuan Haji Beach includes S1, Rambang Beach N, Pink Beach S1, Lampu Beach S1, Surga Beach N, Gili Petagan S2, Gili Bidara S1, Gili Kapal S2, and Gili Kondo S1.";"Muh Aris Marfai
Indra Agus Riyanto
Ahmad Cahyadi";"";"Center for Open Science";"Center for Open Science";"2018-12-04";"en";"land suitability";"";"001";"Reports & Research";"https://share.osf.io/preprint/46071-390-443";"http://osf.io/de4zc/download";"";"";"";"";"";""
"OSF_preprint:461EE-B48-557";"Land Access Inequality and Education in Pre-Industrial Spain";"";"By collecting a large dataset in mid-19th century Spain, this paper contributes to the debate on institutions and economic development by examining the historical link between land access inequality and education. This paper analyses information from the 464 districts existent in 1860 and confirms that there is a negative relationship between the fraction of farm labourers and literacy rates. This result does not disappear when a large set of potential confounding factors are included in the analysis. The use of the Reconquest as a quasi-natural experiment allows us to rule out further concerns about potential endogeneity. Likewise, by employing data on schooling enrolment rates and number of teachers, this paper explores the mechanisms behind the observed relationship in order to ascertain to which extent demand or supply factors are responsible for it. Lastly, the gender composition of the data, which enables distinguishing between female and male literacy levels, together with boys and girls schooling enrolment rates, is also examined. economic history, inequality, land access inequality, education inequality, Spain, Pre-Industrial Spain";"Julio Martinez-Galarraga; Francisco Beltrãƒâ¡N Tapia
Julio Martínez-Galarraga
Francisco J.Beltrán Tapia";"";"";"Center for Open Science";"2016-11-24";"en";"land;land access";"Indigenous & Community Land Rights";"ESP;NOR";"Reports & Research";"https://share.osf.io/preprint/461EE-B48-557";"http://www.economics.ox.ac.uk/materials/papers/13992/land-access-inequality-and-education-in-pre-industrial-spain.pdf";"";"";"";"";"";""
"OSF_preprint:460B6-780-18B";"Saving Soil for Sustainable Land Use";"";"Our work is regarding the analysis of land use changes, in the light of “saving soil” against the expansion due to unearned plus value of land: The loss of natural and agricultural surface in front of the expanding urban environment is a critical aspect of unsustainability of urban development, especially in the way it was carried out in the past decades. The measure of the physical transition of land use and characters from a more natural condition of land surface to a new artificial one, joint with a parallel analysis of the increase of land value due to such change is nowadays a major land-policy tool. The interplay of urban economics regulation with planning, reveals new key issues in urban governance and environmental preservation. In this paper it will be shown some experiment about the impact assessment of soil take, related with the seek of valorization of property inside the planning process. Our paper reports as well about the experimental activity carried out inside the MITO Lab of the Polytechnic of Bari, where reports about property values and environmental values have been produced, specially looking at the reality of the Apulia, a southern Italian Region, that is rich of farmlands and coastlines, often invaded by constructions with a severe loss of nature, landscape and ecosystems services.";"FrancescoTajani
Carmelo Mariatorre
PierluigiMorano";"";"Preprints";"Center for Open Science";"2016-11-04";"en";"land;land use;sustainable land use";"Land & Investments;Land, Climate Change & Environment";"ITA;PRT";"Reports & Research";"https://share.osf.io/preprint/460B6-780-18B";"";"";"";"";"";"";""
