ID;Title;Subtitle;Abstract/Description;Authors;Corporate authors;Publishers;Data provider;Publicaton date (YYYY/MM);Language;Related concepts;Themes;Overarching Categories;Geographical focus;Resource types;Link to the original website;Link to the publication;Thumbnail;License;Copyright details;Pages
10.3390/land5040044;Prediction of Land Use Change in Long Island Sound Watersheds Using Nighttime Light Data;;The Long Island Sound Watersheds (LISW) are experiencing significant land use/cover change (LUCC), which affects the environment and ecosystems in the watersheds through water pollution, carbon emissions, and loss of wildlife. LUCC modeling is an important approach to understanding what has happened in the landscape and what may change in the future. Moreover, prospective modeling can provide sustainable and efficient decision support for land planning and environmental management. This paper modeled the LUCCs between 1996, 2001 and 2006 in the LISW in the New England region, which experienced an increase in developed area and a decrease of forest. The low-density development pattern played an important role in the loss of forest and the expansion of urban areas. The key driving forces were distance to developed areas, distance to roads, and social-economic drivers, such as nighttime light intensity and population density. In addition, this paper compared and evaluated two integrated LUCC models—the logistic regression–Markov chain model and the multi-layer perception–Markov chain (MLP–MC) model. Both models achieved high accuracy in prediction, but the MLP–MC model performed slightly better. Finally, a land use map for 2026 was predicted by using the MLP–MC model, and it indicates the continued loss of forest and increase of developed area.;"Zhai, Ruiting
Zhang, Chuanrong
Li, Weidong
Boyer, A. Mark
Hanink, Dean";;Land Journal;Land Journal;2016-12-31;en;"land use;land use planning;research";;Land Use, Management & Investment;;Peer-reviewed publication;http://www.mdpi.com/2073-445X/5/4/44/;http://www.mdpi.com/2073-445X/5/4/44/pdf;private://feeds/LandJournal-thumbnail.png;Creative Commons Attribution;"© 2016 by the authors; licensee MDPI, Basel, Switzerland. This article is an open access article.";
10.3390/land5040045;Large-Scale Mapping of Tree-Community Composition as a Surrogate of Forest Degradation in Bornean Tropical Rain Forests;;Assessment of the progress of the Aichi Biodiversity Targets set by the Convention on Biological Diversity (CBD) and the safeguarding of ecosystems from the perverse negative impacts caused by Reducing Emissions from Deforestation and Forest Degradation Plus (REDD+) requires the development of spatiotemporally robust and sensitive indicators of biodiversity and ecosystem health. Recently, it has been proposed that tree-community composition based on count-plot surveys could serve as a robust, sensitive, and cost-effective indicator for forest intactness in Bornean logged-over rain forests. In this study, we developed an algorithm to map tree-community composition across the entire landscape based on Landsat imagery. We targeted six forest management units (FMUs), each of which ranged from 50,000 to 100,000 ha in area, covering a broad geographic range spanning the most area of Borneo. Approximately fifty 20 m-radius circular plots were established in each FMU, and the differences in tree-community composition at a genus level among plots were examined for trees with diameter at breast height ≥10 cm using an ordination with non-metric multidimensional scaling (nMDS). Subsequently, we developed a linear regression model based on Landsat metrics (e.g., reflectance value, vegetation indices and textures) to explain the nMDS axis-1 scores of the plots, and extrapolated the model to the landscape to establish a tree-community composition map in each FMU. The adjusted R2 values based on a cross-validation approach between the predicted and observed nMDS axis-1 scores indicated a close correlation, ranging from 0.54 to 0.69. Histograms of the frequency distributions of extrapolated nMDS axis-1 scores were derived from each map and used to quantitatively diagnose the forest intactness of the FMUs. Our study indicated that tree-community composition, which was reported as a robust indicator of forest intactness, could be mapped at a landscape level to quantitatively assess the spatial patterns of intactness in Bornean rain forests. Our approach can be used for large-scale assessments of tree diversity and forest intactness to monitor both the progress of Aichi Biodiversity Targets and the effectiveness of REDD+ biodiversity safeguards in production forests in the tropics.;"Fujiki, Shogoro
Aoyagi, Ryota
Tanaka, Atsushi
Imai, Nobuo
Kusma, D. Arif
Kurniawan, Yuyun
Lee, F. Ying
Sugau, B. John
Pereira, T. Joan
Samejima, Hiromitsu
Kitayama, Kanehiro";;Land Journal;Land Journal;2016-12-31;en;"land use mapping;local community;forest land;land degradation";"Land, Climate change & Environment;Land Stakeholders & Institutions;Forest Tenure";"Land Use, Management & Investment;Access to Land & Tenure Security";;Peer-reviewed publication;http://www.mdpi.com/2073-445X/5/4/45/;http://www.mdpi.com/2073-445X/5/4/45/pdf;private://feeds/LandJournal-thumbnail.png;Creative Commons Attribution;"© 2016 by the authors; licensee MDPI, Basel, Switzerland. This article is an open access article.";
10.3390/land5040046;Greenhouse Gas Implications of Peri-Urban Land Use Change in a Developed City under Four Future Climate Scenarios;;Present decisions about urbanization of peri-urban (PU) areas may contribute to the capacity of cities to mitigate future climate change. Comprehensive mitigative responses to PU development should require integration of urban form and food production to realise potential trade-offs. Despite this, few studies examine greenhouse gas (GHG) implications of future urban development combined with impacts on PU food production. In this paper, four future scenarios, at 2050 and 2100 time horizons, were developed to evaluate the potential GHG emissions implications of feeding and housing a growing urban population in Sydney, Australia. The scenarios were thematically downscaled from the four relative concentration pathways. Central to the scenarios were differences in population, technology, energy, housing form, transportation, temperature, food production and land use change (LUC). A life cycle assessment approach was used within the scenarios to evaluate differences in GHG impacts. Differences in GHG emissions between scenarios at the 2100 time horizon, per area of PU land transformed, approximated 0.7 Mt CO2-e per year. Per additional resident this equated to 0.7 to 6.1 t CO2-e per year. Indirect LUC has the potential to be significant. Interventions such as carbon capture and storage technology, renewables and urban form markedly reduced emissions. However, incorporating cross-sectoral energy saving measures within urban planning at the regional scale requires a paradigmatic shift.;"Rothwell, Alison
Ridoutt, Brad
Bellotti, William";;Land Journal;Land Journal;2016-12-31;en;"urban areas;land use;land use planning;environment";"Urban Tenure;Land, Climate change & Environment";Land Use, Management & Investment;;Peer-reviewed publication;http://www.mdpi.com/2073-445X/5/4/46/;http://www.mdpi.com/2073-445X/5/4/46/pdf;private://feeds/LandJournal-thumbnail.png;Creative Commons Attribution;"© 2016 by the authors; licensee MDPI, Basel, Switzerland. This article is an open access article.";
10.3390/land3010167;Development by Design in Western Australia: Overcoming Offset Obstacles;;"Biodiversity offsets can be an important tool for maintaining or enhancing environmental values in situations where development is sought despite negative environmental impacts. There are now approximately 45 compensatory mitigation programs for biodiversity impacts worldwide, with another 27 programs in development. While offsets have great potential as a conservation tool, their establishment requires overcoming a number of conceptual and methodological hurdles. In Australia, new policy changes at the national and state (i.e., Western Australia) level require that offsets follow a set of general principles: (1) Environmental offsets may not be appropriate for all projects and will only be considered after avoidance and mitigation options have been pursued; (2) Environmental offsets will be based on sound environmental information and knowledge; (3) Establishing goals for offsets requires an estimate of expected direct and indirect impacts; (4) Environmental offsets will be focused on longer term strategic outcomes; (5) Environmental offsets will be cost-effective, as well as relevant and proportionate to the significance of the environmental value being impacted. Here we focus on the challenges of determining and implementing offsets using a real world example from a voluntary offset process undertaken for Barrick Gold’s Kanowna Belle mine site in Western Australia to highlight those challenges and potential solutions.";"Fitzsimons, James
Heiner, Michael
McKenney, Bruce
Sochi, Kei
Kiesecker, Joseph";;Land Journal;Land Journal;2014-03-31;en;mining;;Land Use, Management & Investment;AUS;Peer-reviewed publication;http://www.mdpi.com/2073-445X/3/1/167/;http://www.mdpi.com/2073-445X/3/1/167/pdf;private://feeds/LandJournal-thumbnail.png;Creative Commons Attribution;"© 2014 by the authors; licensee MDPI, Basel, Switzerland. This article is an open access article.";
10.3390/land5040040;Accounting for the Drivers that Degrade and Restore Landscape Functions in Australia;;Assessment and reporting of changes in vegetation condition at site and landscape scales is critical for land managers, policy makers and planers at local, regional and national scales. Land management, reflecting individual and collective values, is used to show historic changes in ecosystem structure, composition and function (regenerative capacity). We address the issue of how the resilience of plant communities changes over time as a result of land management regimes. A systematic framework for assessing changes in resilience based on measurable success criteria and indicators is applied using 10 case studies across the range of Australia’s agro-climate regions. A simple graphical report card is produced for each site showing drivers of change and trends relative to a reference state (i.e., natural benchmark). These reports enable decision makers to quickly understand and assimilate complex ecological processes and their effects on landscape degradation, restoration and regeneration. We discuss how this framework assists decision-makers explain and describe pathways of native vegetation that is managed for different outcomes, including maintenance, replacement, removal and recovery at site and landscape levels. The findings provide sound spatial and temporal insights into reconciling agriculture, conservation and other competing land uses.;"Thackway, Richard
Freudenberger, David";;Land Journal;Land Journal;2016-12-31;en;"land management;land degradation";Land, Climate change & Environment;Land Use, Management & Investment;;Peer-reviewed publication;http://www.mdpi.com/2073-445X/5/4/40/;http://www.mdpi.com/2073-445X/5/4/40/pdf;private://feeds/LandJournal-thumbnail.png;Creative Commons Attribution;"© 2016 by the authors; licensee MDPI, Basel, Switzerland. This article is an open access article.";
10.3390/land3030941;Mapping Urban Transitions in the Greater Beirut Area Using Different Space Platforms;;A particular challenge for undertaking urbanization mapping of Beirut is the absence of a unified understanding of the city. Migration, informal settlements, a lack of urban planning, political corruption, as well as internal conflict have made this task even harder. The population in Lebanon is unevenly distributed among regions, where one third of the population resides in the Greater Beirut Area (GBA), whereas it occupies only  233 km2 (2% of Lebanon’s total area). The Greater Beirut Area is subject to pressures arising from population growth and economic expansion. This study aims to follow the evolution of urbanization from 1963 till 2005 by processing and interpreting topographical maps and satellite images acquired by different space platforms. Satellite imagery change analysis shows that average annual urban growth surpassed 1.8 km2∙yr−1. Actually, a variety of factors triggers urban growth in the GBA (i.e., transportation, public policies, economic activities and environmental variables). The logistic regression method has been applied to model future urban growth in the region of Greater Beirut. Consequently, an urban growth scenario map has been generated. To validate our results, we compared an urban map derived from RapidEye satellite acquired in 2010 to our model’s outcome of the same year. The output shows a satisfactory rate of success (~61%). This research aims to provide policy makers and urban planners in Lebanon an essential decision tool to support upcoming urban planning in this study area or in others major cities in Lebanon.;"Faour, Ghaleb
Mhawej, Mario";;Land Journal;Land Journal;2014-09-31;en;"urban areas;land use";Urban Tenure;Land Use, Management & Investment;;Peer-reviewed publication;http://www.mdpi.com/2073-445X/3/3/941/;http://www.mdpi.com/2073-445X/3/3/941/pdf;private://feeds/LandJournal-thumbnail.png;Creative Commons Attribution;"© 2014 by the authors; licensee MDPI, Basel, Switzerland. This article is an open access article.";
10.3390/land4020337;Monitoring 60 Years of Land Cover Change in the Marathon  Area, Greece;;This study deals with the landscape evolution reflected in the changes of land cover in the suburban area of Marathon, Attica, Greece. The study was based on remote sensing images covering the time period between 1945 and 2007. Several other types of data were also used, such as a digital terrain model, historical orthophotos, vegetation maps, geological maps, cadastral maps and aerial photos. These types of data were used in order to create the spatial database for the classification/interpretation of land cover and to identify the land cover changes that occurred during the period in question. The results of this study showed significant land cover changes, especially for the land covered by forests and wetlands with a 47% and a 37% decrease, respectively. The spatial arrangement of the development of residential areas was partially predictable, while the occurrence of land cover changes due to retrogressive vegetation succession appeared rather idiosyncratically throughout the area initially covered by forest.;"Gaitanis, Apostolos
Kalogeropoulos, Kleomenis
Detsis, Vassilis
Chalkias, Christos";;Land Journal;Land Journal;2015-06-31;en;"assessment;land cover;land use planning";;Land Use, Management & Investment;GRC;Peer-reviewed publication;http://www.mdpi.com/2073-445X/4/2/337/;http://www.mdpi.com/2073-445X/4/2/337/pdf;private://feeds/LandJournal-thumbnail.png;Creative Commons Attribution;"© 2015 by the authors; licensee MDPI, Basel, Switzerland. This article is an open access article.";
10.3390/land5040043;Integration of ALOS PALSAR and Landsat Data for Land Cover and Forest Mapping in Northern Tanzania;;Land cover and forest mapping supports decision makers in the course of making informed decisions for implementation of sustainable conservation and management plans of the forest resources and environmental monitoring. This research examines the value of integrating of ALOS PALSAR and Landsat data for improved forest and land cover mapping in Northern Tanzania. A separate and joint processing of surface reflectance, backscattering and derivatives (i.e., Normalized Different Vegetation Index (NDVI), Principal Component Analysis (PCA), Radar Forest Deforestation Index (RFDI), quotient bands, polarimetric features and Grey Level Co-Occurrence Matrix (GLCM) textures) were executed using Support Vector Machine (SVM) classifier. The classification accuracy was assessed using a confusion matrix, where Overall classification Accuracy (OA), Kappa Coefficient (KC), Producer’s Accuracy (PA), User’s Accuracy (UA) and F1 score index were computed. A two sample t-statistics was utilized to evaluate the influence of different data categories on the classification accuracy. Landsat surface reflectance and derivatives show an overall classification accuracy (OA = 86%). ALOS PALSAR backscattering could not differentiate the land cover classes efficiently (OA = 59%). However, combination of backscattering, and derivatives could differentiate the land cover classes properly (OA = 71%). The attained results suggest that integration of backscattering and derivative has potential of utilization for mapping of land cover in tropical environment. Integration of backscattering, surface reflectance and their derivative increase the accuracy (OA = 97%). Therefore it can be concluded that integration of ALOS PALSAR and optical data improve the accuracies of land cover and forest mapping and hence suitable for environmental monitoring.;Deus, Dorothea;;Land Journal;Land Journal;2016-12-31;en;"land cover;land use mapping;forest land";Forest Tenure;Land Use, Management & Investment;;Peer-reviewed publication;http://www.mdpi.com/2073-445X/5/4/43/;http://www.mdpi.com/2073-445X/5/4/43/pdf;private://feeds/LandJournal-thumbnail.png;Creative Commons Attribution;"© 2016 by the authors; licensee MDPI, Basel, Switzerland. This article is an open access article.";
10.3390/land3010074;Analyzing Vegetation Change in an Elephant-Impacted Landscape Using the Moving Standard Deviation Index;;Northern Botswana is influenced by various socio-ecological drivers of landscape change. The African elephant (Loxodonta africana) is one of the leading sources of landscape shifts in this region. Developing the ability to assess elephant impacts on savanna vegetation is important to promote effective management strategies. The Moving Standard Deviation Index (MSDI) applies a standard deviation calculation to remote sensing imagery to assess degradation of vegetation. Used previously for assessing impacts of livestock on rangelands, we evaluate the ability of the MSDI to detect elephant-modified vegetation along the Chobe riverfront in Botswana, a heavily elephant-impacted landscape. At broad scales, MSDI values are positively related to elephant utilization. At finer scales, using data from 257 sites along the riverfront, MSDI values show a consistent negative relationship with intensity of elephant utilization. We suggest that these differences are due to  varying effects of elephants across scales. Elephant utilization of vegetation may increase heterogeneity across the landscape, but decrease it within heavily used patches, resulting in the observed MSDI pattern of divergent trends at different scales. While significant, the low explanatory power of the relationship between the MSDI and elephant utilization suggests the MSDI may have limited use for regional monitoring of elephant impacts.;"Fullman, J. Timothy
Bunting, L. Erin";;Land Journal;Land Journal;2014-03-31;en;"agricultural land management;farming systems;research";;Land Use, Management & Investment;BWA;Peer-reviewed publication;http://www.mdpi.com/2073-445X/3/1/74/;http://www.mdpi.com/2073-445X/3/1/74/pdf;private://feeds/LandJournal-thumbnail.png;Creative Commons Attribution;"© 2014 by the authors; licensee MDPI, Basel, Switzerland. This article is an open access article.";
10.3390/land5040041;Land Use and Land Cover Change in the Bale Mountain Eco-Region of Ethiopia during 1985 to 2015;;"Anthropogenic factors are responsible for major land use and land cover changes (LULCC). Bale Mountain Eco-Region in Ethiopia is a biodiversity-rich ecosystem where such LULCC have occurred. The specific objectives of this study were to: (i) determine which LULC types gained or lost most as a result of the observed LULCC; (ii) identify the major drivers of the LULCC/deforestation; and (iii) assess the approximate amount of carbon stock removed as a result of deforestation during the study period. Remote sensing and GIS were used to analyze LULCC. Landsat images acquired in 1985, 1995, 2005, and 2015 were used. Additionally, data from the Central Statistics Agency on cropland expansion, and human and livestock population growth were analyzed and correlations were made. The results showed that forest lost 123,751 ha while farmland gained 292,294 ha. Farmland and urban settlement expansion were found to be major drivers of LULCC. Aboveground carbon stock removed from forest and shrubland was more than 24 million tons. In the future, allocation of land to different uses must be based on appropriate land use policies. Integrating biodiversity and ecosystem values for each land cover as per the UN Sustainable Development Goal (UN-SDG) 15.9 may be one of the mechanisms to limit unplanned expansion or invasion of one sector at the expense of another.";"Hailemariam, N. Sisay
Soromessa, Teshome
Teketay, Demel";;Land Journal;Land Journal;2016-12-31;en;"farmland;land use;land cover;land use planning";;Land Use, Management & Investment;;Peer-reviewed publication;http://www.mdpi.com/2073-445X/5/4/41/;http://www.mdpi.com/2073-445X/5/4/41/pdf;private://feeds/LandJournal-thumbnail.png;Creative Commons Attribution;"© 2016 by the authors; licensee MDPI, Basel, Switzerland. This article is an open access article.";
10.3390/land3031059;Economic Valuation of Land Uses in Oudomxay Province,  Lao PDR: Can REDD+ be Effective in Maintaining Forests?;;The rapid economic growth in Lao PDR over the last two decades has been driven by the natural resource sectors and commercialization in the agriculture sector. Rural landscapes are being transformed over the past decade from land use mosaics of subsistence and smallholder farms to large-scale plantations dominated by a few commercial crops. The capacity of these commercial agriculture plantations to alleviate rural poverty, part of the Government of Lao PDR’s national development policy, is increasingly weighed against its long-term impacts on ecosystem services and sustainability of land and forest resources. We used an extended cost-benefit approach (CBA) to integrate certain environmental elements to traditional financial analysis for a comparative look at four land use systems in the northern part of the country. The CBA results demonstrate that commercial agriculture (maize and rubber plantations) does have the potential to support poverty alleviation in the short-run. It, however, exposes the land to serious environmental risks. By comparison, the traditional land uses studied (upland rice farming and non-timber forest products collecting) are largely subsistence activities that are still considered as sustainable, though this is increasingly affected by changing market and population dynamics. The results suggest that longer-term environmental costs can potentially cancel out short-term gains from the commercialization to mono-crop agriculture. Incentives for conserving ecosystem services (such as the Reducing Emissions from Deforestation and forest Degradation (REDD+) mechanism) may have a potential role in supporting diversification of traditional livelihoods and increasing the competitiveness of maintaining forests.;"Wong, Y. Grace
Darachanthara, Souphith
Soukkhamthat, Thanongsai";;Land Journal;Land Journal;2014-09-31;en;"land use;land valuation;forest management plans;forest land";Forest Tenure;Land Use, Management & Investment;LAO;Peer-reviewed publication;http://www.mdpi.com/2073-445X/3/3/1059/;http://www.mdpi.com/2073-445X/3/3/1059/pdf;private://feeds/LandJournal-thumbnail.png;Creative Commons Attribution;"© 2014 by the authors; licensee MDPI, Basel, Switzerland. This article is an open access article.";
10.3390/land3020482;Forest Transitions and Rural Livelihoods: Multiple Pathways of Smallholder Teak Expansion in Northern Laos;;Smallholder teak (Tectona grandis) plantations have been identified as a potentially valuable component of upland farming systems in northern Laos that can contribute to a “livelihood transition” from subsistence-oriented swidden agriculture to a more commercially-oriented farming system, thereby bringing about a “forest transition” at the landscape scale. In recent years, teak smallholdings have become increasingly prominent in the province of Luang Prabang, especially in villages close to Luang Prabang City. In this paper, we draw on a household survey conducted in five teak-growing villages and case studies of different household types to explore the role that small-scale forestry has played in both livelihood and land-use transitions. Drawing on a classification of forest transitions, we identify three transition pathways that apply in the study villages—the “economic development” pathway, the “smallholder, tree-based, land-use intensification” pathway, and the “state forest policy” pathway. The ability of households to integrate teak into their farming system, manage the woodlots effectively, and maintain ownership until the plantation reaches maturity varies significantly between these pathways. Households with adequate land resources but scarce labor due to the effects of local economic development are better able to establish and hold onto teak woodlots, but less able to adopt beneficial management techniques. Households that are land-constrained are motivated to follow a path of land-used intensification, but need more productive agroforestry systems to sustain incomes over time. Households that are induced to plant teak mainly by land-use policies that threaten to deprive them of their land, struggle to efficiently manage or hold on to their woodlots in the long term. Thus, even when it is smallholders driving the process of forest transition via piecemeal land-use changes, there is potential for  resource-poor households to be excluded from the potential livelihood benefits or to be further impoverished by the transition. We argue that interventions to increase smallholder involvement in the forestry sector need to take explicit account of the initial variation in livelihood platforms and in alternative transition pathways at the household scale in order to pursue more inclusive “forest-and-livelihood” transitions in rural areas.;"Newby, Jonathan
Cramb, Rob
Sakanphet, Somphanh";;Land Journal;Land Journal;2014-06-31;en;"rural development;rural population;forest land;";Forest Tenure;Land Use, Management & Investment;;Peer-reviewed publication;http://www.mdpi.com/2073-445X/3/2/482/;http://www.mdpi.com/2073-445X/3/2/482/pdf;private://feeds/LandJournal-thumbnail.png;Creative Commons Attribution;"© 2014 by the authors; licensee MDPI, Basel, Switzerland. This article is an open access article.";
10.3390/land6020031;Rangelands: Where Anthromes Meet Their Limits;;"Defining rangelands as anthromes enabled Ellis and Ramankutty (2008) to conclude that more than three-quarters of Earth’s land is anthropogenic; without rangelands, this figure would have been less than half. They classified all lands grazed by domestic livestock as rangelands, provided that human population densities were low; similar areas without livestock were excluded and classified instead as ‘wildlands’. This paper examines the empirical basis and conceptual assumptions of defining and categorizing rangelands in this fashion.  Empirically, we conclude that a large proportion of rangelands, although used to varying degrees by domesticated livestock, are not altered significantly by this use, especially in arid, highly variable environments and in settings with long evolutionary histories of herbivory by wild animals. Even where changes have occurred, the dynamics and components of many rangelands remain structurally and functionally equivalent to those that preceded domestic livestock grazing or would be found in its absence. In much of Africa and Asia, grazing is so longstanding as to be inextricable from ‘natural’ or reference conditions for those sites. Thus, the extent of anthropogenic biomes is significantly overstated.  Conceptually, rangelands reveal the dependence of the anthromes thesis on outdated assumptions of ecological climax and equilibrium. Coming to terms with rangelands—how they can be classified, understood, and managed sustainably—thus offers important lessons for understanding anthromes and the Anthropocene as a whole. At the root of these lessons, we argue, is not the question of human impacts on ecosystems but property relations among humans.";"Sayre, Nathan F.
Davis, Diana K.
Bestelmeyer, Brandon
Williamson, Jeb C.";;Land Journal;Land Journal;2017-06-31;en;"grazing lands;desertification;rangelands";"Land, Climate change & Environment;Rangelands, Drylands & Pastoralism";Land Use, Management & Investment;;Peer-reviewed publication;http://www.mdpi.com/2073-445X/6/2/31/;http://www.mdpi.com/2073-445X/6/2/31/pdf;private://feeds/LandJournal-thumbnail.png;Creative Commons Attribution;"© 2017 by the authors; licensee MDPI, Basel, Switzerland. This article is an open access article.";
10.3390/land4010140;Land Use and Wildfire: A Review of Local Interactions and Teleconnections;;Fire is a naturally occurring process of most terrestrial ecosystems as well as a tool for changing land use. Since the beginning of history humans have used fire as a mechanism for creating areas suitable for agriculture and settlement. As fires threaten human dominated landscapes, fire risk itself has become a driver of landscape change, impacting landscapes through land use regulations and fire management. Land use changes also influence fire ignition frequency and fuel loads and hence alters fire regimes. The impact of these changes is often exacerbated as new land users demand alternative fire management strategies, which can impact land cover and management far from where land use change has actually occurred. This creates nuanced land use teleconnections between source areas for fires and economic cores, which demand and fund fire protection. Here we will review the role of fire and fire risk as a driver of land use change, the ways land use changes impact drivers of fire, and suggest that the integration of land use teleconnections into the fire/land use discussion can help us better understand and manage the complex interactions between fire and land use.;"Butsic, Van
Kelly, Maggi
Moritz, A. Max";;Land Journal;Land Journal;2015-03-31;en;"land use;local community";Land Stakeholders & Institutions;"Land Use, Management & Investment;Access to Land & Tenure Security";;Peer-reviewed publication;http://www.mdpi.com/2073-445X/4/1/140/;http://www.mdpi.com/2073-445X/4/1/140/pdf;private://feeds/LandJournal-thumbnail.png;Creative Commons Attribution;"© 2015 by the authors; licensee MDPI, Basel, Switzerland. This article is an open access article.";
10.3390/land3030639;Impacts of Logging Road Networks on Dung Beetles and Small Mammals in a Malaysian Production Forest: Implications for Biodiversity Safeguards;;"Various international bodies and non-governmental organizations (NGOs) have proposed guidelines for safeguarding biodiversity. Nevertheless, quantitative criteria for safeguarding biodiversity should first be established to measure the attainment of biodiversity conservation if biodiversity is to be safeguarded effectively. We conducted research on the impact of logging on biodiversity of dung beetles and small mammals in a production forest in Temengor Forest Reserve, Perak, Malaysia. This was done to develop such quantitative criteria for Malaysian production forests while paying special attention to the effects of road networks, such as skid trails, logging roads, and log yards, on biodiversity. Species assemblages of dung beetles as well as small mammals along and adjacent to road networks were significantly different from those in forest interiors. Therefore, minimizing the road network density will contribute to retaining biodiversity; this will allow us to use road network density as a quantitative criterion for safeguarding biodiversity in production forests. Additionally, road network density is easily measurable and verifiable by remote sensing, which enables us to check the implementation of the criteria.";"Yamada, Toshihiro
Niino, Masahiro
Yoshida, Satoru
Hosaka, Tetsuro
Okuda, Toshinori";;Land Journal;Land Journal;2014-09-31;en;"forest land;forest management plans;environment";"Land, Climate change & Environment;Forest Tenure";Land Use, Management & Investment;;Peer-reviewed publication;http://www.mdpi.com/2073-445X/3/3/639/;http://www.mdpi.com/2073-445X/3/3/639/pdf;private://feeds/LandJournal-thumbnail.png;Creative Commons Attribution;"© 2014 by the authors; licensee MDPI, Basel, Switzerland. This article is an open access article.";
10.3390/land3020460;Towards Enhanced Resilience in City Design: A Proposition;;When we use the urban metabolism model for urban development, the input in the model is often valuable landscape, being the resource of the development, and output in the form of urban sprawl, as a result of city transformations. The resilience of these “output” areas is low. The lack of resilience is mainly caused by the inflexibility in these areas where existing buildings, infrastructure, and public space cannot be moved when deemed necessary. In this article, a new vision for the city is proposed in which the locations of these objects are flexible and, as a result, the resilience is higher: a Dismantable City. Currently, the development of this sort of city is constrained by technical, social, and regulatory practice. However, the perspective of a Dismantable City is worthwhile because it is able to deal with sudden, surprising, and unprecedented climate impacts. Through  self-organizing processes the city becomes adjustable and its objects mobile. This allows the city to configure itself according to environmental demands. The city is then able to withstand or even anticipate floods, heat waves, droughts, or bushfires. Adjustability can be found in several directions: creating multiple layers for urban activities (multi-layer urbanism), easing the way objects are constructed (light urbanism), or re-using abandoned spaces (transformable urbanism).;Roggema, Rob;;Land Journal;Land Journal;2014-06-31;en;"urban areas;land use planning";Urban Tenure;Land Use, Management & Investment;;Peer-reviewed publication;http://www.mdpi.com/2073-445X/3/2/460/;http://www.mdpi.com/2073-445X/3/2/460/pdf;private://feeds/LandJournal-thumbnail.png;Creative Commons Attribution;"© 2014 by the authors; licensee MDPI, Basel, Switzerland. This article is an open access article.";
10.3390/land3041270;Estimation of Aboveground Biomass Using Manual Stereo Viewing of Digital Aerial Photographs in Tropical  Seasonal Forest;;"The objectives of this study are to: (1) evaluate accuracy of tree height measurements of manual stereo viewing on a computer display using digital aerial photographs compared with airborne LiDAR height measurements; and (2) develop an empirical model to estimate stand-level aboveground biomass with variables derived from manual stereo viewing on the computer display in a Cambodian tropical seasonal forest. We evaluate observation error of tree height measured from the manual stereo viewing, based on field measurements. RMSEs of tree height measurement with manual stereo viewing and LiDAR were 1.96 m and 1.72 m, respectively. Then, stand-level aboveground biomass is regressed against tree height indices derived from the manual stereo viewing. We determined the best model to estimate aboveground biomass in terms of the Akaike’s information criterion. This was a model of mean tree height of the tallest five trees in each plot (R2 = 0.78; RMSE = 58.18 Mg/ha). In conclusion, manual stereo viewing on the computer display can measure tree height accurately and is useful to estimate aboveground stand biomass.";"Shimizu, Katsuto
Ota, Tetsuji
Kajisa, Tsuyoshi
Mizoue, Nobuya
Yoshida, Shigejiro
Takao, Gen
Hirata, Yasumasa
Furuya, Naoyuki
Sano, Takio
Heng, Sokh
Vuthy, Ma";;Land Journal;Land Journal;2014-12-31;en;"agricultural land management;forest land";Forest Tenure;Land Use, Management & Investment;KHM;Peer-reviewed publication;http://www.mdpi.com/2073-445X/3/4/1270/;http://www.mdpi.com/2073-445X/3/4/1270/pdf;private://feeds/LandJournal-thumbnail.png;Creative Commons Attribution;"© 2014 by the authors; licensee MDPI, Basel, Switzerland. This article is an open access article.";
10.3390/land4041090;Patterns of Wastewater Infrastructure along a Gradient of Coastal Urbanization: A Study of the Puget Sound Region;;"The aim of this paper is to explore patterns of wastewater infrastructures (sewers vs. septic tanks) in urbanizing watersheds across a coastal metropolitan region. This research combines an urban-rural gradient with spatial metrics at the patch and watershed scale (proportion of parcels on a treatment system, septic density, lot size and percent imperviousness) to analyze wastewater patterns in the Puget Sound, WA, USA. Results show that most urban residential parcels are hooked up to a sewer, although there remain urban residences on a septic tank with small lots. I find a complex arrangement of wastewater treatment in suburban watersheds representing a patchwork of parcels on sewers and septic tanks. Sewers dominate in total numbers, while the density of septic tanks is highest in this portion of the urban gradient. Lot size decreases from rural to urban; however, it varies depending on the type of wastewater treatment system. In urban watersheds, lots on septic tanks are significantly smaller than lots in suburban and rural watersheds and of a similar size compared to lots on sewers. I also find a significant difference in the amount of impervious surfaces in watersheds dominated by sewers vs. septic tanks. In the urban portion of the gradient, the amount of paved surfaces in parcels with septic tanks is also similar in level as parcels with sewers. I discuss how these patterns emerge from the interplay of biophysical, socio-economic and technological factors and how different regulatory regimes for septic tanks and sewers may further induce these patterns.";Spirandelli, Daniele;;Land Journal;Land Journal;2015-12-31;en;"coastal area;urbanization";Urban Tenure;Land Use, Management & Investment;;Peer-reviewed publication;http://www.mdpi.com/2073-445X/4/4/1090/;http://www.mdpi.com/2073-445X/4/4/1090/pdf;private://feeds/LandJournal-thumbnail.png;Creative Commons Attribution;"© 2015 by the authors; licensee MDPI, Basel, Switzerland. This article is an open access article.";
